euctsp_size=16_sample=20.tsp,0,3.26610174674,5.09877522764,24.6818033253,33.4817255639,14.0290694796,17.585033632,15.4598020046,22.9187440392,22.2592396915,33.52672061,38.0012337751,26.5554232961,38.2479368889,11.6949242917,19.001302029
euctsp_size=16_sample=21.tsp,0,55.1461365021,18.911723295,49.407436727,18.4866185474,53.1174797367,18.1595946522,8.76865440307,48.261818721,20.486587087,25.6506805968,21.0457698779,10.6846146017,27.2260764858,30.6321713665,19.8313931942
euctsp_size=16_sample=22.tsp,0,7.69711522376,11.29293664,20.8627573456,16.7113184148,29.3900331113,8.47966089139,29.7415928976,21.1136697995,30.1400557243,11.5441341478,28.5572067402,31.1495168772,10.2605081119,18.6203305939,30.9767314316
euctsp_size=16_sample=23.tsp,0,26.2964164876,8.55141739446,21.5959596885,16.7622430331,18.855911756,16.3228881878,27.5300295523,21.6066670315,25.1942830888,61.4361425227,32.5807104622,37.7922914969,13.6887913111,16.4716700176,18.2636116639
euctsp_size=16_sample=24.tsp,0,19.700571567,55.3665040473,18.6630266813,8.41591579083,36.1496275033,28.2135178186,19.8494946054,19.0627613892,24.1669716927,14.5442790785,18.2896811028,18.2870275392,31.2347766557,13.723838599,10.7213521912
euctsp_size=16_sample=25.tsp,0,45.167009767,14.2793086804,24.3882382391,13.4308281463,10.353758671,9.09020716724,14.7833504281,9.28434071681,31.9141402154,36.3256522959,16.0774404695,43.1511991033,19.7936631649,35.3445708469,12.1510115275
euctsp_size=16_sample=26.tsp,0,11.6284930917,32.6328686807,2.60851323226,11.5297136235,9.98260990264,15.1778301679,11.8333562984,35.8030723529,16.2786586919,26.4300540276,29.3530242964,55.5075810852,5.147132944,35.1304986377,21.0052653615
euctsp_size=16_sample=27.tsp,0,23.3982434805,40.4483618522,9.12066877665,13.4793832002,29.6302946312,32.3615935698,46.7409020005,26.4946509033,19.4015458109,35.1715987276,9.11666623205,14.2132178834,14.4004261949,6.0670267783,17.0546048922
euctsp_size=16_sample=28.tsp,0,26.8153859755,36.1570303934,46.8064076381,26.3280814065,12.6314487763,15.6497646607,18.5335030658,36.1030563142,46.7532825952,3.38440153781,19.2044613941,20.7807167373,9.10601379596,18.9027642428,12.2510492259
euctsp_size=16_sample=29.tsp,0,51.3306254997,27.8604977591,10.4072942561,20.0391266643,15.251349188,39.7642203097,15.3459572345,23.4677627261,18.5982020702,14.9896342184,20.2627648745,20.5585008366,18.7425416686,3.55567232218,33.6265506443
euctsp_size=16_sample=30.tsp,0,42.9577098084,45.2997995291,51.2421554231,62.630759742,10.9821423212,18.3960374052,2.21339694814,9.05029311008,20.0162864946,27.4261084761,19.2935830159,14.61137257,23.6938702741,17.5475639549,19.9033107883
euctsp_size=16_sample=31.tsp,0,38.1467346406,26.8456662444,19.2369869382,18.317452277,31.1373078263,33.8946045334,12.9754359902,2.11118962752,6.51616596855,28.4495062983,28.3422278626,38.8631321164,9.43874573689,48.5999597152,25.6167756614
euctsp_size=16_sample=32.tsp,0,40.1102357719,25.0403493552,29.2720566627,31.5783612101,13.9629822443,41.8586547576,20.160837676,44.4592763795,15.7300705616,25.3990915019,10.3393032189,17.6343209567,14.9181265732,22.1352981113,22.5331336207
euctsp_size=16_sample=33.tsp,0,36.9884781867,16.4231569958,19.7718630409,21.0201724008,22.3528522849,9.63304191177,27.1540860292,12.4635266074,37.6436113347,18.7240112722,24.7717013908,38.1039964341,37.7441171519,5.8758048764,35.2322522773
euctsp_size=16_sample=34.tsp,0,8.20473712718,15.2434973648,5.34095700288,51.6766446119,20.4295686784,74.0928484881,44.0719306648,10.1471593979,34.8361603271,6.75098693526,21.6671255184,52.0654607337,16.9721575488,10.2328820995,10.6932009623
euctsp_size=16_sample=35.tsp,0,30.8500932143,19.380571817,7.08580909192,21.4853328477,23.6485810732,22.0525428426,6.75151946899,30.0592763878,28.6849752122,19.1797274815,22.2227209139,12.022515098,33.2640810389,31.4445388055,29.2250405008
euctsp_size=16_sample=36.tsp,0,13.4769539001,5.70004553693,21.5530721846,10.0641814106,27.5563064282,30.8074256196,20.8993850451,27.4719057345,10.4976371852,27.7941547433,12.2090087592,30.1070894934,51.155715044,9.53168992233,2.21987384808
euctsp_size=16_sample=37.tsp,0,38.8304840105,23.1369413997,29.7170708175,14.2615645116,35.6181584363,26.259485474,3.73450320254,29.547152898,15.8341375479,9.27100400657,31.286154848,35.4069761659,30.7740956437,9.42877141755,38.0834749675
euctsp_size=16_sample=38.tsp,0,13.2819229485,25.4655441624,15.8058409903,22.7510794991,9.51943701418,19.282503213,42.3883975998,19.0733754156,7.78847582129,10.106231373,47.8678732649,15.5245064819,11.1567745452,8.37920687181,31.222760881
euctsp_size=16_sample=39.tsp,0,16.2791743225,14.9710457441,25.7016472475,16.3457276169,25.5932758511,20.2319714271,2.47015283094,16.2579626803,35.7456115326,47.7202154605,3.97877442309,46.2217380754,18.5015701366,31.8137023529,9.25679600224
euctsp_size=16_sample=40.tsp,0,10.2548386617,33.2757929526,20.154578009,31.5091359327,24.162690536,23.6111144955,8.84317723003,14.8726756657,15.1785887262,17.6581213486,24.146990413,20.8795045062,40.5280230949,10.9526007431,62.7537226594
euctsp_size=16_sample=41.tsp,0,2.99352734393,7.02569446159,15.5672580097,35.8359375625,17.111269375,23.5896422795,29.6571025716,37.4511893927,26.7097555111,17.553026951,22.5407884808,34.6522789432,16.1493197954,9.0743862267,20.3061921167
euctsp_size=16_sample=42.tsp,0,22.4429811495,21.0646345437,8.47097767479,26.4174955962,24.4332832361,37.9736006075,58.8364525758,12.6622093617,38.337995643,5.71918667102,8.10320405329,8.98216667006,17.9212462738,40.9405763863,21.7345640211
euctsp_size=16_sample=43.tsp,0,13.5588910481,27.7244712534,5.56816792255,12.2855473051,32.7776917785,42.8749978782,39.3515733164,70.6054186982,17.7337197922,15.1793086441,36.0626873453,11.0179592963,24.4281850433,4.93131641766,13.8381487378
euctsp_size=16_sample=44.tsp,0,22.5211412019,8.40643499632,15.6194123539,13.7685430223,17.2263205373,18.2018377191,31.5788451501,20.9261598313,25.0548986613,46.2529572318,3.97657341053,29.1832786595,33.3086484697,16.1399582016,19.6353524904
euctsp_size=16_sample=45.tsp,0,15.3702589577,11.7548074341,29.6843657789,50.5982995682,17.8853628447,24.7702215621,13.4056781533,15.8742789509,21.8729805273,34.8487399668,20.2966999617,11.9620621774,13.5969558946,10.4974508009,29.294573205
euctsp_size=16_sample=46.tsp,0,29.1700343033,19.6047358194,69.0675743959,10.7509956824,19.3473816139,38.4426915782,10.7491832679,10.881409268,26.7895064825,27.1020358015,18.8542549762,43.1255978366,19.4015796105,20.2439419858,8.96050149305
euctsp_size=16_sample=47.tsp,0,18.4037804074,13.190273434,37.2361280487,15.830700037,20.7939348842,7.09774338641,19.1620984213,15.0840088258,14.2839996942,82.2958125146,14.0075881461,24.3418110883,61.3791065637,17.5767037843,9.73292447704
euctsp_size=16_sample=48.tsp,0,28.1924267727,17.9219998088,12.5829250229,12.4220032285,35.5919979575,41.812536967,18.3920997045,10.2022469206,8.11115337564,11.3733025173,9.77982770771,2.05475416096,12.4590234584,46.1043744401,13.5319418718
euctsp_size=16_sample=49.tsp,0,27.5317827347,43.9297712248,4.29228060986,25.6368003892,6.72751185041,18.1950675139,7.93548064738,18.234741858,23.3487301848,20.7627329558,24.6812846446,18.4804210464,5.14154978744,25.12486721,39.046077201
euctsp_size=16_sample=50.tsp,0,25.6696983535,34.310346477,25.3040140346,32.293395287,24.2211206973,20.3893754214,60.3786453294,21.2948826299,22.3569974197,31.5977881715,24.3211379226,31.3462064998,26.459866522,20.015058334,20.331511439
euctsp_size=16_sample=51.tsp,0,8.97709890697,12.3001479626,25.19107333,38.2007975121,16.2595371562,45.4553729346,13.8206462305,39.4851889697,11.4154134961,32.8629517384,27.3773798303,11.6881090545,21.1016547708,5.58849593722,22.9966460451
euctsp_size=16_sample=52.tsp,0,31.9823873019,7.77833266644,11.8091934224,34.7726609965,10.9018377838,32.6200337315,7.55073510265,22.8573601938,33.8399131646,52.067197648,9.67462025255,6.25895330054,36.7504041293,27.2687602721,4.36283957369
euctsp_size=16_sample=53.tsp,0,7.38180243918,16.7468869824,49.4491220462,26.9628322626,26.0558265028,55.8700208438,16.861841761,20.5532790364,20.4272616506,21.6363790919,25.1883376871,22.3901400336,36.3628109105,14.4169409277,29.5325558256
euctsp_size=16_sample=54.tsp,0,9.06491722808,31.9816984727,30.8730494361,78.2063494017,34.3951514469,7.60734276573,18.9865083327,4.99844756838,5.59557762949,69.4742449505,10.3232268721,22.8450856102,17.4075951958,12.599583507,13.3149248395
euctsp_size=16_sample=55.tsp,0,18.1252630709,13.7340553487,35.8366778298,18.4434161997,38.7856448861,10.1345374411,15.7329490904,24.9382691271,28.0173078863,34.3581390238,31.9885902075,8.7862980363,9.66388666468,55.9939845219,19.5443636397
euctsp_size=16_sample=56.tsp,0,49.3331285069,16.1827516324,9.28302362197,27.9126669096,33.9043786688,16.3770811399,0.490448321524,24.1694519439,38.140055096,32.716595802,50.2587532416,21.6937734896,16.145048344,23.2967029102,35.6676398118
euctsp_size=16_sample=57.tsp,0,42.2338464566,43.2311754145,13.0179132066,30.1579615354,26.566128888,4.80557136339,7.73155458895,46.2865950368,13.5717359028,28.5499988152,19.2567399887,2.05817060912,35.0404723648,23.2130655954,24.3557697241
euctsp_size=16_sample=58.tsp,0,6.07409726761,17.2185638667,35.6680484943,12.2294145157,45.4533575773,13.0491708463,19.2147729433,5.74476607475,15.9046975923,9.63209088003,25.8589299786,45.7147224377,12.8510035438,6.85403284495,50.9600454182
euctsp_size=16_sample=59.tsp,0,31.495702662,83.9494372735,12.8708998228,3.56338090369,12.1119248663,21.083945535,13.300166902,7.23573641909,26.0394688349,15.7436650874,17.4178806451,34.6056787444,14.2651751361,26.9883571907,12.7277622539
euctsp_size=16_sample=60.tsp,0,16.3085254698,28.9101461893,20.8566207329,18.6272955702,29.038657015,25.6370109732,13.2993790744,2.96542785997,14.3500836991,10.9978723576,13.951380455,57.8644928345,25.8673262259,11.8924522729,12.0363578138
euctsp_size=16_sample=61.tsp,0,22.6345689342,21.6461491523,18.3313565251,34.6171827359,5.13581429084,6.6330008181,15.8367541993,56.9061457815,13.5814474645,12.0142384507,12.5456969898,8.11137844357,39.6482180544,15.4703849924,16.0450657106
euctsp_size=16_sample=62.tsp,0,46.6805074451,8.67624055455,46.2038580149,3.02605831564,21.3908271558,17.6052831117,12.6475282405,12.4907478277,25.6157286815,9.54966499234,18.4213906638,17.7933426077,39.1046159874,18.3988407952,8.66841758268
euctsp_size=16_sample=63.tsp,0,19.3831538682,9.51737931965,27.7006505286,10.730126502,22.6834965038,35.8426523918,9.56856671477,6.36783277913,44.9876572701,39.3020407882,49.5008467538,42.5521755539,18.2460366662,20.3381680646,18.1075077582
euctsp_size=16_sample=64.tsp,0,15.2163607733,11.9388303892,51.6894122557,15.1133880536,29.2623050082,25.7934914237,29.463382636,41.0189570359,8.7691261669,56.9621007282,14.8545696381,14.8136294083,9.1595649899,23.1532984022,14.558649574
euctsp_size=16_sample=65.tsp,0,10.1263564006,21.5160734466,11.6841397305,5.71624166029,59.6316126718,19.577555716,31.821551248,11.2157601306,44.4450937879,4.57406167274,18.6718763544,33.6660477765,14.4430463349,70.5051265382,10.819848807
euctsp_size=16_sample=66.tsp,0,25.2902825568,20.4993259287,25.1694791466,5.44702078111,7.17264999909,11.337405306,19.1321862566,4.4677657247,40.3940809406,52.6789862846,9.15020038811,18.0687816618,21.1992822351,33.5015430216,30.1931402276
euctsp_size=16_sample=67.tsp,0,41.4679416327,61.3963065458,13.6088787666,21.9533154749,19.350561608,15.6891295495,11.9101336465,25.6829923055,14.9034379727,14.6951571491,24.4867101622,49.767615237,12.3182175609,10.8670970026,14.0644708444
euctsp_size=16_sample=68.tsp,0,36.4456055513,10.8985679321,24.9314922618,2.40949336337,9.19453325031,10.560156952,17.7039011601,32.9647801707,34.0062131792,17.0113446755,45.5430219238,21.8369700633,14.7347136142,43.363990424,21.9368878334
euctsp_size=16_sample=69.tsp,0,37.0965460331,49.0009725639,24.6751881733,12.9571154891,8.64714532212,26.5221928467,18.4676705066,4.03543917178,14.3312393864,9.79074648535,15.1941957795,34.6778898103,23.9507951507,17.1345944775,26.6733600101
euctsp_size=16_sample=70.tsp,0,39.1939236351,14.2040024534,15.6431873834,45.7721232428,7.1065128464,33.6227902278,22.367678802,9.80274017272,7.71507288029,3.23142391525,32.1623191042,23.8626926812,30.8978815426,29.6792258376,39.9004695634
euctsp_size=16_sample=71.tsp,0,37.0261822254,57.3183447979,28.5002830304,21.604506573,13.4996934174,27.2333923076,32.8100155117,20.8130840775,18.1496206769,13.5608203733,13.6195939643,16.3489199327,28.7158216786,5.80199818608,30.091367042
euctsp_size=16_sample=72.tsp,0,14.9377036015,18.6863052965,30.894888797,27.441518891,35.0536424226,37.4172323612,56.1260931789,16.4749653166,8.02101642477,26.6076389201,24.1108577908,17.3261379807,10.4422865421,9.99423696284,21.2516143297
euctsp_size=16_sample=73.tsp,0,16.7245053975,9.84075714695,9.82952973059,43.2647793718,23.6375485595,6.84399442746,37.5895790601,27.2604993719,8.53447637526,31.6149587129,27.4175090507,14.5166569558,15.8377244321,26.7780857606,23.0300469666
euctsp_size=16_sample=74.tsp,0,5.86728649145,10.0589404355,48.1171638608,17.2299078867,17.3136274932,29.3836851317,21.6273447075,29.5450133244,25.7251910017,11.0351636137,25.5191910685,14.8438122724,21.9823290406,40.3197692914,30.8883922385
euctsp_size=16_sample=75.tsp,0,25.409859462,5.57799787596,27.2334359661,16.7676852286,15.5124785568,14.7043342498,3.67615404833,26.3383924039,20.3936249873,47.7436897229,30.1978422977,14.5038455602,13.5292930225,15.3961415065,25.8112522574
euctsp_size=16_sample=76.tsp,0,44.4889374467,2.04016738682,6.6342702126,15.2979493172,52.0943441087,25.5811163756,17.8998944771,18.5952417985,18.7246726557,48.8786202524,40.8372943707,13.5337203113,20.0989252565,18.7745889574,20.9753276838
euctsp_size=16_sample=77.tsp,0,9.05668581112,7.34622854848,13.3693639718,22.6159003913,27.3306917916,20.7937476397,17.7485854127,20.0110975209,36.3779498574,14.2952435814,30.0564959206,11.1691659692,18.3768891895,25.3049112883,33.6965890194
euctsp_size=16_sample=78.tsp,0,24.5834715923,15.2366471348,10.6610624767,15.3790420058,8.92365157206,12.5492948292,21.2723645146,31.0685939678,44.4221036869,91.3015251078,9.58507971017,30.1554000066,63.0589681883,9.54754946151,41.6924359472
euctsp_size=16_sample=79.tsp,0,16.5911720661,17.3144238212,20.501134517,25.9830989292,5.78292918523,49.2015263829,38.0002514997,17.882931412,23.2920915268,15.7346821499,29.0503732558,17.4064338166,12.9445186819,0.498743586903,54.3216558689
euctsp_size=16_sample=80.tsp,0,12.0031434319,11.2566815001,20.6403081731,22.8504345736,25.091843865,18.7142077429,7.01348431693,22.0517691779,53.8579753275,17.552211267,4.83608669382,17.0755248055,36.5707815982,23.7697393793,21.937988858
euctsp_size=16_sample=81.tsp,0,10.586406988,54.4297089115,17.7795643521,37.2864931986,16.1053259173,31.6121819234,20.1259491894,25.601889703,15.6384587402,18.0691908885,32.4804157808,45.0524110946,13.8470540211,27.1243861366,7.98593479422
euctsp_size=16_sample=82.tsp,0,21.4074924927,13.9632257299,34.4224083379,20.0842863761,13.9146500813,40.7443632345,28.1634908361,18.2996666864,16.9774918474,30.0749364437,15.0569857359,14.2954945013,29.2432506853,18.3507834752,14.2848533634
euctsp_size=16_sample=83.tsp,0,12.6396874081,14.1326920833,31.748226413,41.4414255203,7.44781565744,23.0591521459,22.0996726332,16.8334133825,15.7146407042,37.0811231604,59.8230933796,25.1147304514,13.9924131889,30.7096629489,16.4065137109
euctsp_size=16_sample=84.tsp,0,38.4670903509,10.6390279961,39.9982384143,17.9144358719,25.6644450199,16.4075348273,18.4098542634,20.1549414355,15.6903938277,16.6536770606,40.6110275466,15.6017497404,28.9570559396,18.3628977417,18.2971954319
euctsp_size=16_sample=85.tsp,0,32.0538051348,21.159317409,25.7809630017,30.3348472743,12.1647638223,20.6650305645,10.7241228402,9.31967768559,28.6972537711,14.1637328686,33.3894392555,15.8216524556,34.3008619455,6.56106047342,35.5957050374
euctsp_size=16_sample=86.tsp,0,27.1011343057,22.9806514087,9.06994170095,10.3713518833,8.39013520943,43.0609269587,26.7783187042,10.6525206814,6.9859602099,16.8709467111,13.6727749338,32.7132490574,45.9680118684,3.57504478987,24.2224894041
euctsp_size=16_sample=87.tsp,0,27.516108998,54.9751492326,20.0112440844,52.4565151209,12.6768718511,15.4082996055,11.2784649368,11.5719906659,23.8591060177,18.530211546,19.585099791,11.1039998589,44.8660061744,22.4793129135,17.8624673148
euctsp_size=16_sample=88.tsp,0,3.67811337544,14.7036787237,11.6522616732,22.8155054296,10.8000957263,25.370517312,24.9969370156,27.0559708117,42.6861438779,20.7838716745,12.7795490733,28.627648544,10.784813128,21.1466907633,23.2489374047
euctsp_size=16_sample=89.tsp,0,14.1144901202,14.608031438,14.9189226285,52.3439505426,19.2893492619,11.8501374844,6.98620466674,26.8398197889,24.3191440653,18.9955080858,47.6117684304,28.9785238006,55.911925556,55.5634147113,24.8314884612
euctsp_size=16_sample=90.tsp,0,21.4108597035,14.473171615,17.7731667883,2.19185651785,35.4003962804,6.43838129735,83.577963157,30.3370732161,18.7469030521,20.4821609588,22.5755579538,8.38515416092,68.6297986203,9.12945962477,4.99057685451
euctsp_size=16_sample=91.tsp,0,25.1806016647,3.68863804799,25.2310420404,8.92849748688,19.8229991035,32.3568414544,23.4603662721,28.5155749345,0.821693157299,11.3746771379,6.16251509691,16.391284726,4.81403321395,59.9106785162,23.1455806787
euctsp_size=16_sample=92.tsp,0,22.1717188005,11.9106126339,1.96601704774,38.5333924975,14.1234018034,21.3183041329,26.9357441986,2.94616484756,21.5149451208,7.30419797956,35.7279901519,34.7353223994,12.8321559173,9.05089462739,49.8753348261
euctsp_size=16_sample=93.tsp,0,21.2839028193,11.5273911252,33.2615654647,8.86184300987,27.1546651763,13.8402150588,21.0760274324,9.67143057349,25.2479593858,8.92140593315,27.4530540269,37.8230852981,18.847476505,62.6110721161,46.2726910839
euctsp_size=16_sample=94.tsp,0,57.0128055462,18.1696329127,26.1679456909,1.59551057032,31.0671273354,19.2469156198,24.716269516,81.0596028597,40.2772935424,23.6865662857,24.5124729884,3.38869644812,10.2545582333,4.81122888162,44.0197079021
euctsp_size=16_sample=95.tsp,0,20.9321720676,18.9192897539,19.8722617473,30.4882659335,6.06978360082,22.338531505,9.81858873213,65.7176721053,23.5228058072,14.7361534118,10.791959735,7.81732465421,14.296655858,30.3927381655,51.4496972027
euctsp_size=16_sample=96.tsp,0,21.7557824595,8.81140571123,17.1180435661,18.0448579736,67.2632854615,10.6724267697,42.0030720454,18.7292705373,8.80946011714,24.4479589225,50.9558091657,27.1941608502,30.6640849597,49.7632982427,11.7239781295
euctsp_size=16_sample=97.tsp,0,13.4178129518,12.9296391955,55.1526179347,29.9586326478,24.1819010046,35.3111297713,4.62992490082,16.6815043411,25.3020321763,31.5755731909,25.6727650422,22.3607178939,32.0914359469,8.71252907741,2.44175859747
euctsp_size=16_sample=98.tsp,0,61.9155650338,11.6273566302,56.3199204998,13.4593352892,5.13896518181,38.9126455172,14.142191126,26.9131487168,18.0777342857,7.520348229,21.8141013612,10.9589531211,28.6600046848,27.3870919589,15.9217625139
euctsp_size=16_sample=99.tsp,0,29.0202304249,4.26432753713,29.7073735807,21.8083320479,50.1880516387,15.4330271572,42.2268025131,41.9659210929,10.7060490292,13.9208274994,14.5378433585,12.5349849828,4.50739915851,6.22931746467,26.533614843
euctsp_size=16_sample=100.tsp,0,23.2796124247,20.8708962211,19.2310311483,19.0654299822,22.1586246593,7.65679037054,26.202500843,30.7303292766,8.02360585756,4.74623810836,60.0384657707,17.5456310404,44.41326241,37.997638635,21.455781662
euctsp_size=16_sample=101.tsp,0,4.57436266092,19.8354580398,17.0873710493,2.14645027815,11.395985406,14.4032951357,38.0078691959,20.4909292568,17.2155262519,26.5960048701,39.4055543333,31.041268539,35.6583364768,13.591773356,14.7422633756
euctsp_size=16_sample=102.tsp,0,17.9820744494,13.5011867129,16.7772753691,29.268113293,22.1763311362,27.7587422651,14.9866147955,41.8874061913,19.2466755954,44.1565781897,19.9210452497,33.873107684,15.5869551105,20.7752948512,31.4021106112
euctsp_size=16_sample=103.tsp,0,38.5213109607,7.71183591884,15.8987164627,21.6317494377,18.5612169695,17.142865919,29.832111077,7.70260529855,14.1864024326,23.2895978675,19.807657744,21.1583572698,27.854426439,30.1091050534,20.002016308
euctsp_size=16_sample=104.tsp,0,14.3478040827,23.5046124149,46.6302401177,10.0588482459,31.2639921994,1.74340182269,28.3553209814,8.37017523479,26.4936280427,14.5128934515,34.5120725808,51.1190656778,10.3656367745,8.15744875881,37.0974619497
euctsp_size=16_sample=105.tsp,0,32.7886764691,11.6336922514,30.6911225097,14.2060098778,14.2938484895,19.4956850278,29.2601345977,29.7206187403,39.6857455645,32.1156311713,5.06408131546,9.32056854973,5.94017776842,29.2114648286,27.4225433452
euctsp_size=16_sample=106.tsp,0,9.99279803401,42.6324566152,30.6077508019,15.1714633952,22.7585628811,18.4901641139,28.9115215605,12.4704460053,21.4057281501,19.9013439981,20.284825589,7.91460212153,12.3911495824,10.4471129837,21.1162934193
euctsp_size=16_sample=107.tsp,0,30.8748275967,11.4324505872,28.6690090884,13.7472573159,26.8773793112,8.83868766577,5.852040731,8.37105037705,35.7489236173,18.9810927898,35.8291722587,12.261382271,42.1350362606,1.54914999018,65.0397511192
euctsp_size=16_sample=108.tsp,0,21.7933717498,45.0182315859,18.8161699368,34.8682674536,69.0687831103,36.864969399,6.59340396985,22.1056613166,19.1219416946,33.1572485866,20.7199475152,26.2484111955,7.42332598097,13.8331805907,11.1675625508
euctsp_size=16_sample=109.tsp,0,35.470905179,29.1229228355,21.644371802,20.0491959552,28.6341206977,11.0666499375,30.0082733073,11.2419021465,19.0716132009,29.9895408175,15.3843222168,22.2033770054,22.6049470153,5.89616291273,57.2867871243
euctsp_size=16_sample=110.tsp,0,37.8711161186,24.0158270647,13.5104235272,14.7877648392,7.83396138002,21.5644681456,12.9597162098,43.2342609622,5.88129027473,8.15409735202,25.5842074102,11.215289611,39.1775675717,20.6564083166,12.8652149171
euctsp_size=16_sample=111.tsp,0,7.9295046982,21.5503443509,16.5895288527,7.68721787348,10.6719188549,8.11033358584,55.9313297296,7.66564457248,30.5062323705,2.9659745792,21.6766585322,42.4061094661,25.2423725521,29.8241217938,71.6294511057
euctsp_size=16_sample=112.tsp,0,23.0414348769,38.4550991249,19.1835836149,26.0370432325,26.686125918,5.8914342292,31.6414119601,37.0207519645,14.9299093626,14.4742010223,16.3558224421,9.16950972878,27.6377862422,33.0672367717,39.0139882454
