euctsp_size=20_sample=13.tsp,0,11.9068364959,7.08634428322,15.4253281642,32.8182227858,5.09050667421,54.7400881309,17.7095412299,29.2011105357,18.4295970538,15.3011834255,23.437694253,16.1970579118,13.3908959548,5.68190370788,22.1789586776,20.4964995518,9.55282353467,23.8182105318,48.866216403
euctsp_size=20_sample=14.tsp,0,29.8615909142,19.3908111537,37.0481686336,18.2094150406,13.3442608559,9.38069886488,36.9714930348,18.0927473991,18.8922127083,23.6299765687,26.4704290922,12.0241163887,5.83801404142,28.9042843516,12.9974234216,4.49416091535,7.24879532952,26.6043505459,25.1112779767
euctsp_size=20_sample=15.tsp,0,25.3347232614,11.2271511815,13.1776325089,35.8228575173,18.853189513,13.50149819,17.0629723357,17.487166603,30.090690139,24.9627554324,46.7559581053,24.7386064168,11.3606522181,10.9162251551,12.7643121444,16.8410968595,17.3761241055,12.8198640789,9.76886102511
euctsp_size=20_sample=16.tsp,0,3.03715525949,4.85899685568,21.8132800096,24.8913589455,11.5614445817,12.3678635883,20.5540601607,19.4701567681,15.2997300743,30.8669808198,27.6942968077,21.3298619376,35.3224690319,11.4900982315,15.5929959594,19.7542957974,46.5913405471,8.05589817127,38.4667880195
euctsp_size=20_sample=17.tsp,0,46.1764807584,7.82324548474,12.3415458447,50.7075050804,35.2345911591,53.4586553004,9.98120777743,10.1812205599,18.3236496145,17.6167027542,28.3739715043,6.81687496894,9.89429158863,7.08648851817,22.2894660099,22.6862316738,31.4414095995,4.78861260147,19.7683642897
euctsp_size=20_sample=18.tsp,0,22.9383518734,17.1456794139,20.1872110972,20.4893455527,12.8778055,21.7532027934,22.3062989366,5.78080818899,21.3974111398,5.00086085761,14.1981930104,5.81482893991,13.5580514231,16.6446979104,21.9591014879,21.5427198583,20.352920081,51.3463911385,49.7575495001
euctsp_size=20_sample=19.tsp,0,18.356245653,16.4770083004,28.2623174866,19.4675540895,5.74658883132,55.9459276117,24.6208398766,17.5139450762,49.8795413193,3.56582978302,5.97928733817,23.9428419322,34.6722472416,13.1657524148,12.0217772538,8.81427077884,12.5220623588,16.0154482808,14.4218218427
euctsp_size=20_sample=20.tsp,0,35.2635749628,15.3629939071,22.8039737867,12.4192632054,9.51018796777,8.79741293876,13.5498797451,8.752712485,28.8007523576,34.3393454447,14.4256870735,33.4525001009,20.9818986498,34.1962275416,11.5927308454,11.0432220668,3.65803353778,26.3559402851,10.1920248849
euctsp_size=20_sample=21.tsp,0,9.48496350586,15.3051604015,3.80583249428,43.7027197043,15.1018709187,21.6320384655,21.6275901033,40.551715809,8.77888419554,21.4350322013,11.6010346173,30.5320246171,15.7453566407,32.4198581927,12.5378275237,8.45107923531,25.6641964371,26.0589263085,40.1214529842
euctsp_size=20_sample=22.tsp,0,8.13041167033,59.793907604,13.6022356683,13.3457640587,28.6093428398,21.3053249088,11.5409555533,33.0734817293,17.0296701693,19.1557879074,31.56621427,12.6190491752,15.3513684036,22.8779132928,8.02092802637,25.2225636753,24.406746801,21.8475415016,8.55732042528
euctsp_size=20_sample=23.tsp,0,16.8267119727,14.6439924657,27.1522289353,24.3154895286,31.0943114355,16.2275019241,8.31863233817,10.5363877383,15.4625081287,47.789923773,6.36052824178,37.303515197,7.55274397699,18.2101023737,12.3007372082,30.8992106959,8.19225940078,21.2358471183,25.3716104085
euctsp_size=20_sample=24.tsp,0,32.2108734359,33.3992668423,39.5017969286,50.9893909738,10.2913643588,14.9436040471,2.07862808099,8.31748001839,15.3517392481,15.9445740747,15.3514885511,11.6237086396,22.6310861833,19.026761235,15.3325664626,19.7245676231,29.8922448865,36.8376419749,13.9934680865
euctsp_size=20_sample=25.tsp,0,22.5470160373,26.6919923556,13.6416560888,17.338830854,10.361174154,12.9836689974,14.9119025113,32.8272887728,9.94793700754,23.021902823,12.7904303774,2.25825921049,23.0024108285,19.5468710985,24.3823739875,27.6721875851,9.5920632661,28.8487501641,14.2084631796
euctsp_size=20_sample=26.tsp,0,11.2989361806,22.1735939029,15.1240746333,18.6212320972,18.9503210168,18.8649042143,22.3148984756,17.6181552471,6.80237931514,14.2017014894,35.2883272984,17.4307216817,7.31779780463,21.1951395195,46.8004104517,19.1607180843,14.7687544745,27.372583137,32.3098589023
euctsp_size=20_sample=27.tsp,0,9.4024424486,15.033129822,46.4397981194,18.1218412748,15.4004475487,20.4280704065,14.6907365593,42.5804253021,13.8130727597,53.7414950721,3.08233525664,8.63328522024,16.2665944438,14.4983334712,14.910097735,64.8188290692,10.3418109747,9.30704697419,17.5769884071
euctsp_size=20_sample=28.tsp,0,30.9597841385,17.8516172157,6.77477108872,22.7581580575,23.8683818674,22.1716229767,6.0114409071,24.2828430832,30.3317553279,16.3753264889,20.687328529,12.0187419024,33.067479824,30.4530577934,28.1843996305,19.4202687725,10.9356462658,17.0327304865,23.1014566619
euctsp_size=20_sample=29.tsp,0,14.5663157397,13.9258175012,19.6500566913,21.8810098809,7.58392671713,14.7147200455,6.77643832163,20.8165076254,41.7125837071,13.7397326785,11.6148719761,18.1809297078,43.1526683127,6.59106786286,29.2368767372,6.02636474222,23.2491159013,21.8848961136,14.1988722733
euctsp_size=20_sample=30.tsp,0,13.6046432325,17.9908595768,25.7598634759,52.7404521484,27.4618492506,31.7152760866,16.9496740635,8.35700658874,12.3115237663,20.6817763743,11.966898868,10.2247528661,12.5816885261,21.3206093124,26.2796559851,18.9712802206,7.9527086084,13.7993719939,27.7698960346
euctsp_size=20_sample=31.tsp,0,15.1463892713,11.6369648765,33.9317224892,11.177056613,14.9685556661,6.30737131693,27.9707399802,12.6842984037,20.9874284341,24.9405980561,10.1968664404,13.4385930116,26.8929278666,46.8346494715,9.38771131686,28.5209274335,11.6314026796,14.6064805386,11.0741975298
euctsp_size=20_sample=32.tsp,0,8.91724266892,28.4142566855,16.8122526472,26.216915729,21.5156185747,21.4382081705,8.47272950185,11.7030822496,14.3156804556,15.8028494122,21.1208703109,16.4152145205,39.8939823832,10.0526077344,60.051888873,12.261505206,13.6188595809,7.1875979244,19.0256437038
euctsp_size=20_sample=33.tsp,0,20.104088358,14.704249896,2.50367047854,28.8595441134,28.6876113695,20.7826364689,3.79806677915,35.7587969169,19.7828228131,19.1803237089,28.3898144622,46.0983767247,18.2191993017,4.59722622401,13.0395113108,4.2114308489,8.13546465237,24.7718897132,7.98364401361
euctsp_size=20_sample=34.tsp,0,31.5232798223,8.33991636171,5.98387022621,5.86738244889,45.6406486082,30.9957033427,24.7863562563,7.57742210679,9.22277704582,14.6015559588,11.2348967516,13.8326332605,26.7462645317,35.1057427246,33.2768570143,58.67397447,12.3022835284,6.10735737014,21.5765918826
euctsp_size=20_sample=35.tsp,0,8.76028029127,12.5581230243,10.4133413043,9.99219139515,22.8002866586,9.53981387243,11.4703969901,8.53220502928,11.3775021885,13.8933346038,26.332856574,20.7569328688,20.3500364404,55.250467397,8.87474607313,32.9659206243,32.5758974921,11.6881610085,19.1749198395
euctsp_size=20_sample=36.tsp,0,14.7025202836,10.118605402,23.4556146924,43.8114905634,16.19805124,18.0518478353,11.1322158297,15.3750604202,17.5121135304,29.4092851864,16.8098697813,8.19292737946,11.7513274474,10.4445892777,20.1842756819,52.475039714,8.17009462,11.5575520515,41.704684851
euctsp_size=20_sample=37.tsp,0,13.4093405214,35.8707519618,12.7909574936,25.5225371337,15.46213798,19.7050035595,49.7240895883,38.0787140016,17.0304535674,11.8580388369,4.11799170499,15.5603791901,23.892213044,31.283055997,14.6375123731,10.027214642,16.2118221446,16.3757957122,13.255183683
euctsp_size=20_sample=38.tsp,0,15.1506049821,55.2091511906,8.9855986463,14.7783385948,46.5977173221,17.2950391156,1.52243116821,14.3729546263,16.9150753172,17.3442833337,16.7212928504,10.706412365,18.2807937553,46.7081000434,21.6586501012,11.0334161696,11.6593939791,15.2789674984,14.1819491398
euctsp_size=20_sample=39.tsp,0,8.91733205095,23.2527498453,13.9816434689,4.2099447589,25.3582398444,43.2147285397,7.91620346819,20.4664200248,9.86090282207,19.550009652,5.523464736,13.4309991756,18.198232849,15.7590229855,18.9960897691,21.2694712478,2.80669413943,20.158681192,29.0517264688
euctsp_size=20_sample=40.tsp,0,23.93939517,32.8224619124,23.7146056676,29.1982786448,20.5662427428,18.0828552675,55.2192902791,19.6671883959,21.7270986064,22.9015315216,25.4760900933,22.3390638677,22.111454245,15.992981087,13.4942784253,20.7604615956,13.6760041252,22.66482913,21.2187294061
euctsp_size=20_sample=41.tsp,0,25.1614891845,26.5477061288,9.87901127612,31.9000576675,22.3387436443,44.831669675,20.1817977674,14.2633170877,17.7302706634,15.4798560893,33.850945955,7.405311776,25.8593141222,6.46408719327,12.4086553362,24.2610044551,5.82840238308,19.4419295921,4.44694417833
euctsp_size=20_sample=42.tsp,0,22.6456951468,26.616395651,12.5619764712,10.0408157988,17.5470597377,27.2160939692,9.46584949573,19.5137491854,18.4709080776,12.7449958036,68.057164117,39.5373419175,20.0651909736,37.662249101,25.5639438756,14.9210229828,11.5113148497,31.0462449616,7.9919137576
euctsp_size=20_sample=43.tsp,0,15.3704930414,13.6130396681,27.5912779112,22.5406262162,12.8161041702,20.1175400623,25.5252213243,56.2250997494,28.8976073227,20.7532715241,7.20060667739,17.882167277,25.9248815315,23.892582716,11.8598879731,4.64679352313,19.7238804038,13.5191991175,16.5153625784
euctsp_size=20_sample=44.tsp,0,11.6648809345,10.7905957488,32.911837733,15.2988515831,35.3419391982,9.4125243524,12.3633629451,21.0322108067,17.6586173418,22.3143951937,31.8407953571,8.36385914185,9.06619636457,52.1274895314,19.4567519933,18.439752834,39.1403224137,16.5958867104,9.22569224111
euctsp_size=20_sample=45.tsp,0,32.8412449795,15.0582610268,17.5830425865,17.4874466346,29.3450467265,25.9053359384,32.0085397545,2.16533635105,16.1793577603,17.1289395139,25.7150155855,25.3955926596,18.4710104374,4.78576615072,17.716334748,44.468721166,35.5027067578,19.6452888295,16.4602597454
euctsp_size=20_sample=46.tsp,0,8.57915166728,13.9864738737,38.9572891566,22.1776230512,70.4564838484,7.98662352598,11.8333132906,13.7976709751,10.6744624347,2.51152796203,28.2901112058,16.5945178159,10.7283579836,17.5902817835,17.0856146228,12.0721494956,17.0613305067,12.3537711584,21.5130340157
euctsp_size=20_sample=47.tsp,0,15.8077018098,22.7053267573,6.22475357437,27.4794841149,27.5023489012,75.221045897,16.1802520774,22.4447032178,8.52554858917,6.0684865698,12.4571028984,19.026652591,20.750504337,12.2738257365,15.5154818912,23.7334037233,25.4443661967,16.8304005217,10.8473067956
euctsp_size=20_sample=48.tsp,0,14.0226810593,21.1889006572,21.1444801974,14.3875402914,29.5099402224,22.5841902777,11.8546347797,2.63725697326,11.5889603051,10.5556904817,14.4391245216,54.8554965931,21.8322087146,10.0231945802,11.8728222328,33.6968029995,7.51751592659,7.67353058728,10.767239953
euctsp_size=20_sample=49.tsp,0,11.7383750697,5.11715234241,17.1236601917,48.8152080142,16.5749654288,17.6742111903,6.54948349239,12.2844010711,17.3186665893,13.4599966892,12.7553224342,31.4900719059,28.4177528252,11.653798348,12.8227582616,31.0654004422,5.49586490707,15.5229155504,44.9161596557
euctsp_size=20_sample=50.tsp,0,18.9897679336,32.2450441763,15.7242939929,7.76130418186,22.0916535405,13.5046224851,3.59347408423,27.2044838213,24.0635737341,33.2237971109,9.75121823827,19.8425334107,13.8811264547,19.5404890795,12.8792825599,13.5445073781,40.5753974882,29.0248150306,31.3480453315
euctsp_size=20_sample=51.tsp,0,7.97755178474,11.0671836876,13.1319996624,11.8816974125,6.43269818464,18.6913736628,40.9985410452,7.39433609733,24.8939601255,21.5883439749,40.5358930851,25.6738340225,9.69353320837,58.0071499423,11.5852039986,10.2362742764,13.5444013677,24.094308515,15.8900502471
euctsp_size=20_sample=52.tsp,0,8.60070663157,21.698892217,9.34573690025,5.11026648812,50.7659162133,13.9112625546,24.076264834,7.69407641351,35.5971143672,3.8178135548,18.3281633604,27.2031241457,12.5034575005,58.799125653,9.42136244454,28.9812313944,19.3338001459,9.61917452152,28.4571295906
euctsp_size=20_sample=53.tsp,0,3.57425211097,6.52454597009,16.8379337475,1.59394487616,27.8969568995,47.9753267084,13.9257602184,16.0388329999,8.45865804127,19.7558119394,27.8279283467,8.46993712037,24.6426353067,61.829323658,12.4401426586,20.4757816699,12.4100858713,18.8363184375,17.7162383514
euctsp_size=20_sample=54.tsp,0,8.70903665019,18.247122605,34.5334312148,40.0686405409,4.37910301465,10.2792651006,1.75935493649,15.6452181201,33.5610901156,11.031875383,5.22433574932,16.4486274214,18.7675637179,22.2844988758,11.8877590407,49.3464632699,25.6138328896,8.16181535597,38.145106923
euctsp_size=20_sample=55.tsp,0,11.6034424105,45.0371096165,8.03234175994,17.0729029746,28.3724589398,21.0209859341,25.5176650561,24.3466557403,14.2466835412,20.3129828304,8.20101635068,19.9542831647,19.7705290198,18.6368108177,18.2891289985,28.3846697627,12.5332508107,16.8624816149,14.8352665349
euctsp_size=20_sample=56.tsp,0,26.5348711491,12.0947923994,14.12183315,29.7372573823,6.38517712974,23.0189127738,20.1981226012,8.90793205614,7.1103762929,2.93021499174,22.2676519282,23.3374420504,26.4132256648,22.4726418359,34.5973127362,2.26437555543,47.9555353544,37.8559915188,32.5426269285
euctsp_size=20_sample=57.tsp,0,23.3651947211,16.0722428802,28.1627291579,32.2626545383,4.22994453071,7.73012826204,11.4111716829,16.2115232885,8.78816053993,39.0491945353,16.5337060666,43.3737823026,14.2955773924,4.64621225178,19.9742022793,14.2022349149,32.513771331,23.0274431237,14.1370579385
euctsp_size=20_sample=58.tsp,0,27.8461858988,23.1372168603,22.6846385614,10.6236041391,6.91935934868,8.57032519255,18.0997348169,21.5248518576,7.79674425301,8.56855928154,10.1634722142,58.4570403192,8.56964141222,8.36125866461,25.3026496963,15.4719534058,15.0582724239,22.0412435984,16.8557703434
euctsp_size=20_sample=59.tsp,0,9.31802887444,18.3260230722,12.4466182429,45.6082118862,22.3449486776,11.6557224338,35.1356562045,1.85618320743,22.6634610835,35.4062728058,11.7285518718,29.7649997559,13.2166210108,11.1164757627,15.2029049708,12.9126529747,9.53828961854,27.046759893,19.373706419
euctsp_size=20_sample=60.tsp,0,23.2724255484,5.4489690191,25.8540949261,14.4176743616,11.0342917967,12.7777067188,3.41259543556,26.876762688,17.9197205909,44.7951454588,23.4578683049,12.781081236,9.74333095682,12.4840104167,22.5528208118,10.2805485423,40.5692408785,7.51007167995,7.04931952185
euctsp_size=20_sample=61.tsp,0,40.1361594609,16.6737983996,16.0297382964,5.63488206151,9.35257632559,47.5340740472,43.1412440989,4.29125462965,16.5346546058,37.4192744793,11.2977605003,19.2591216716,21.3510922619,18.2915010688,6.408570657,5.43292877992,35.6523179536,2.2838311955,16.1213382011
euctsp_size=20_sample=62.tsp,0,18.1368009834,8.74264571367,23.7963771474,38.0576248357,6.68263245295,40.1611850864,15.4537842795,23.2003553646,21.4620203956,5.62794989906,7.39571983435,9.03412533879,10.3089792832,6.78923425638,16.7768046938,27.8556265009,28.82939273,88.9727646209,12.7731624855
euctsp_size=20_sample=63.tsp,0,34.9102745783,12.7016673406,22.0031429939,16.406891239,17.5086304981,16.339268184,6.48605357394,2.25262847932,19.3679234289,47.0006092435,37.0557596405,8.67584954702,20.2440849861,11.624192812,12.4942353718,4.47560989437,15.1654277123,15.88553044,45.0854510801
euctsp_size=20_sample=64.tsp,0,10.8646750638,9.92928877513,16.6886488256,20.988794318,25.3704727474,16.8937121953,7.20593031315,18.3351293951,32.4053873889,14.5746976635,4.28899958855,15.1581779795,36.2741004324,20.9922360836,21.5128617067,7.06440161974,8.2884908793,38.1372759121,15.7517376241
euctsp_size=20_sample=65.tsp,0,13.2137297318,28.3509189633,15.7617144672,30.3474397454,14.7029496304,15.4203982358,23.6123000763,41.6726622762,13.3882109512,23.9147301088,6.42884998958,17.878086072,21.2974011081,18.2053145142,26.1106328917,32.4122275808,12.0736262104,30.6207319929,21.1368243791
euctsp_size=20_sample=66.tsp,0,13.3702795902,25.6757556911,19.0157013176,14.377197088,12.8189496927,24.3035238193,8.03021802417,26.5376522939,8.8912755046,32.6669185848,20.6985591758,22.6470656858,16.732055324,8.59322554793,18.0638895633,15.0930110925,8.94753265867,15.3879611513,50.8577000297
euctsp_size=20_sample=67.tsp,0,16.5731168809,12.8253658893,16.518722245,14.7807652694,40.4576567894,15.3422085214,23.0311455645,13.1883103168,20.6361874447,15.8228887957,29.5293112033,31.1183270473,19.1143398743,9.43569157971,31.9753850972,13.5313826284,16.7345516698,17.835699089,1.27159235238
euctsp_size=20_sample=68.tsp,0,30.3979250926,20.636182923,25.0016603506,29.4808196666,11.7770706761,20.4034583003,9.6760164361,6.87844937653,22.8397801622,11.5235353459,33.9815040967,11.4840482666,33.5417917114,4.30943629364,34.7612624806,19.2665622964,21.2006764816,8.18248881301,2.94893510235
euctsp_size=20_sample=69.tsp,0,13.6260524719,24.0790762531,18.372461641,3.69751927637,19.2522707897,20.4601302171,21.2623719019,21.7060784806,38.168479721,14.4954785665,16.1701202687,12.6437692914,25.4857857881,64.7406331568,20.6954352402,38.4403452213,13.2303932019,17.5301633904,8.1857646264
euctsp_size=20_sample=70.tsp,0,44.2730812794,12.3138392109,10.299719384,9.01413670217,45.4868909047,10.2302244685,19.5470657401,32.4518670486,29.6883546478,24.8025314118,11.5626680237,17.6063703355,8.15211404572,10.4055458403,24.4441437587,12.6740957534,36.1014797792,20.7245883784,13.049752165
euctsp_size=20_sample=71.tsp,0,30.7415766123,7.87648324426,6.5559868843,6.81189307787,16.1187273918,7.20848021394,13.81433884,46.4755909105,21.164791323,12.2659015896,8.82104348241,22.2651225411,23.425101713,7.73893561811,39.7296274841,28.4448996069,58.3523495635,47.345454974,28.8199791841
euctsp_size=20_sample=72.tsp,0,17.93641194,13.8496054895,11.2946915816,1.91986883021,32.5749939246,6.19709357158,75.8360985041,26.4920069167,20.02927141,11.7877523781,18.3144194717,7.21618164974,45.3677204839,8.7626828887,4.64181432795,11.4634969411,19.4540501254,9.36993723807,37.2698376843
euctsp_size=20_sample=73.tsp,0,9.71231966039,34.9961149985,29.9779509207,35.2916159654,7.56870845583,14.6423928034,9.29730680845,10.0181270174,4.57274985687,54.245253339,25.4000499941,15.514309365,20.9137695888,3.2462489298,11.6668867292,41.2233597852,15.3621317338,16.5780029008,24.3895224878
euctsp_size=20_sample=74.tsp,0,16.6437495645,6.14599125328,35.2539108184,27.5974821482,10.5190902257,9.37437332654,51.3550151513,14.9688516824,17.8025093681,2.91356340817,35.2026336955,11.3362091983,31.0035796481,3.55529735843,14.0663231197,7.81758955082,28.8845866879,18.0217752045,29.8920603766
euctsp_size=20_sample=75.tsp,0,14.5351981285,36.7283542908,6.39188269023,24.3370248306,10.6140133213,30.7023762291,7.71562174733,25.8717482099,34.9154909214,22.6416643708,12.2148877544,48.8621091594,7.13631361621,15.7756811584,21.0516579048,21.6581771249,20.1489411474,18.4170139441,49.8242055646
euctsp_size=20_sample=76.tsp,0,17.6941810575,16.9995853406,16.8975807475,28.6642518627,5.86307893531,21.8004246669,6.93044972518,54.678348392,24.1128914783,11.5688091737,10.3416992644,7.63382710403,11.9711359158,27.5790329417,49.5214443916,31.752225727,13.9647387048,13.1579049609,17.7672813781
euctsp_size=20_sample=77.tsp,0,40.1336905827,15.3437376551,27.5567331491,19.0856029183,9.55375108122,15.959962912,31.5072802464,22.7733233543,20.3453676015,33.268299892,9.38994657981,25.2825013202,15.9888507297,16.1176378534,27.2636273276,15.1379376232,24.7219910583,31.7145063535,18.5807227397
euctsp_size=20_sample=78.tsp,0,22.0953262459,16.348560244,22.4053795088,22.599915729,18.9532372774,5.41423799112,22.4856772347,13.1966988628,43.1653919107,11.8528826138,49.5770399729,2.03917252273,9.17466326537,35.5312149284,6.83776027452,29.7781398271,15.1776856278,10.6209254649,17.1216914151
euctsp_size=20_sample=79.tsp,0,24.1628017708,23.0669312689,14.5292167499,37.8892247277,9.34944597151,17.9828053422,7.97498638107,15.2625189745,33.1182228229,20.4144049392,21.1907943052,25.3945926046,10.2027992264,14.5069490638,15.8451489909,20.1825527449,30.3106131755,18.500462056,1.20181863045
euctsp_size=20_sample=80.tsp,0,22.9924221215,18.7481885817,17.1767520804,14.9884549525,20.1038898253,5.88280740387,23.9170084823,21.3649481805,7.68313097293,4.58025126356,49.6977400823,17.9549762374,40.082948147,40.5897908722,19.2075109452,21.2271934853,14.7569232365,7.45936115443,7.43118595617
euctsp_size=20_sample=81.tsp,0,9.91316069325,8.58272569882,31.1805399489,14.1284547641,11.9175312398,26.8360897583,32.888430122,26.9940649225,28.6485639563,8.92217423667,20.3721800036,48.5351963017,18.6126555079,13.0844742029,8.77733365477,19.2555028938,6.15456169882,18.4969457273,8.82937041439
euctsp_size=20_sample=82.tsp,0,23.2496113604,52.6382637305,29.8049295827,16.9262507754,17.9381280548,13.8464235463,37.9732916212,19.5362333828,19.5626908303,21.8374237197,31.4616292011,18.5386034528,11.0354648438,6.34749889384,12.9243463223,11.2852332905,12.5575037823,6.26975303643,0.849453008439
euctsp_size=20_sample=83.tsp,0,16.3262427834,34.5984064607,13.9655391439,18.5120823322,15.1884246125,22.6797958171,62.9013992944,10.3067473025,8.4950469097,18.2970608996,1.55922182411,24.0424262479,15.9011287446,11.5509841868,26.3916702715,37.1214311676,13.4544821521,12.1455579239,16.7349990246
euctsp_size=20_sample=84.tsp,0,33.0444358138,10.4499662156,28.6819212443,12.6951454899,11.9705110295,19.21352515,21.3826265232,22.0277480691,36.6139929771,27.5756151583,5.26297917788,7.7331277357,6.1841596894,27.3797657491,17.6911160243,8.46641135529,17.5378687109,58.6248674884,13.6721237286
euctsp_size=20_sample=85.tsp,0,23.1316980372,9.56712122884,34.955912413,7.44894503947,15.2343843605,14.0596015744,23.5499028235,8.22103133926,10.3722789575,9.77648490031,23.5987165099,19.6759817517,26.285773444,10.0812659135,16.4127390304,7.70215718332,12.3457884876,13.1377322978,24.0493868859
euctsp_size=20_sample=86.tsp,0,20.24266842,12.2726818101,29.3688749288,14.6472331213,27.8605879788,10.3667503609,32.7227224302,20.6718364722,12.945504371,36.3010087903,12.3596721976,26.5140077709,34.4508326566,28.6680838536,13.4245149716,19.7322796632,14.1685357384,24.4233373093,19.1751959939
euctsp_size=20_sample=87.tsp,0,28.3441526977,19.4720300569,14.8719194611,48.135029991,22.0940728164,28.3031717697,16.0054185889,19.8218510564,20.2065361275,10.2195564485,29.0545701866,13.8590172757,19.9424817494,13.1606853284,20.4717172893,2.69005126812,3.75616054703,15.2111425816,28.8142617652
euctsp_size=20_sample=88.tsp,0,21.945152677,21.1849707655,11.451912565,13.7375844662,6.76981308696,19.8533170873,10.0117880968,33.9870589738,5.53910591522,7.12076822672,18.578001228,9.1692602705,22.5610573395,13.3391335829,11.1746072708,31.3629244578,30.8163242799,47.8628420342,15.0162281747
euctsp_size=20_sample=89.tsp,0,6.46079887983,2.97035672008,40.7570208007,8.84143156358,19.7553664767,10.0090871745,19.7171250208,19.0663135519,18.3588008145,19.9588523393,38.5741557694,28.0150207047,51.9334090022,22.019245915,11.600230408,15.5580494445,3.13278556869,21.9180215395,44.1925687715
euctsp_size=20_sample=90.tsp,0,25.2671406724,7.75908037999,24.5688759586,27.2196851258,17.201695166,19.8200970775,48.1666190018,16.7708696639,17.9144187247,18.7055345833,8.27315163809,5.64371611528,30.5946687844,4.8587881569,16.7934916408,28.3680979014,14.2434265084,17.4937620139,18.8751425577
euctsp_size=20_sample=91.tsp,0,12.6460232852,23.2330098577,13.4723132299,3.38926601283,34.3353173851,24.0533207213,11.3594180338,10.2807275151,38.4940137028,15.5858888483,19.1579127456,22.2222152601,16.6507929999,16.7885434789,13.128842764,13.4404501141,11.6141607666,26.8194081742,19.1392894627
