euctsp_size=15_sample=39.tsp,0,21.2771326829,7.50838460835,31.3179807979,48.8150054039,14.8010050828,10.238513104,26.0503698487,47.6647727026,2.56481991615,35.8872872868,10.8086361546,36.9945374275,28.375836629,20.924089137
euctsp_size=15_sample=40.tsp,0,14.7562859278,26.7115590557,37.5763995839,49.1942808512,26.0689002343,41.6101349463,16.8487311105,8.57051016206,16.4404310359,27.1653140321,14.66801415,7.9808742407,12.5340505476,21.9978996323
euctsp_size=15_sample=41.tsp,0,8.85449788219,14.9234367317,16.7849234293,23.9078146398,12.5878171194,28.0892539652,16.0317620635,69.6106577244,29.2685658822,22.123562038,10.8397389849,49.1076578016,13.8910913736,16.4336871121
euctsp_size=15_sample=42.tsp,0,11.2306351726,11.6478628921,19.1819728187,32.2750066798,9.67850179843,53.1843951039,29.0337168513,38.661237159,13.8942871914,27.0941248448,18.0968859793,26.211291283,23.1467950121,24.8359262373
euctsp_size=15_sample=43.tsp,0,12.70828099,55.6971914944,29.9469442214,26.5017707174,11.7422876966,1.55217078531,18.2011465243,28.2679376546,22.5042200793,40.6687814523,23.5267186142,19.2644910183,24.4656509133,8.03143971909
euctsp_size=15_sample=44.tsp,0,23.9382864863,18.464901402,2.23580234205,32.918090001,35.3049863282,24.7218700171,2.99886665079,40.1903258494,22.3496191444,22.5967143274,32.4946398992,53.1861012544,21.3272332595,5.20665573615
euctsp_size=15_sample=45.tsp,0,21.6899852664,19.9447630666,46.7010986991,56.6551327941,8.99040280369,35.2054262212,10.2755555339,3.8741732307,3.64656815571,45.3508766006,40.2739200581,37.0152480746,15.4985856025,10.5322950018
euctsp_size=15_sample=46.tsp,0,19.8738374423,11.1830206179,44.3315593791,37.0261060726,29.3013644907,82.1395965788,11.6888609416,4.2414643038,40.4016310883,12.8827507452,28.1377846074,17.5364867188,24.8390602758,14.8227129389
euctsp_size=15_sample=47.tsp,0,10.861361369,16.104807298,16.6726722449,21.9493234245,17.6164926192,36.4263327398,4.29364240427,25.370096367,60.4439479122,17.0236397913,23.7426187553,47.1066738218,17.9557416613,3.2460032683
euctsp_size=15_sample=48.tsp,0,15.530873213,11.9302339099,31.9405133412,51.0693942875,21.9257878205,32.2760565547,14.1301855955,16.2050961697,25.1817630783,35.4334785715,21.2751458399,13.1241205207,14.4513867999,10.3723052004
euctsp_size=15_sample=49.tsp,0,29.5421496875,13.5717252298,19.7562950433,23.9847201562,19.0031636692,24.4943308039,46.3994794109,19.4798345159,26.1729155588,30.3605229969,16.2375322745,45.5912740245,31.1355604434,26.7490774085
euctsp_size=15_sample=50.tsp,0,12.54823913,18.4006605202,32.1236219164,28.0049591101,8.15090301607,15.9600720679,29.0782474688,18.2977515865,11.451234672,22.7159569754,30.0514375102,65.103323216,17.5828643867,15.7475594922
euctsp_size=15_sample=51.tsp,0,19.5627443198,49.0171014652,22.6054691721,28.6435462659,11.7451528246,6.36909181733,22.3075523278,36.4448570627,81.0110811196,4.86363265419,19.9464865638,17.4674970423,10.8285287838,9.11576070278
euctsp_size=15_sample=52.tsp,0,12.4378333058,46.9199547447,15.5591179088,5.0909814791,28.4388774619,57.0037913482,9.7443614429,22.6736080962,13.2668718189,26.9924170238,8.69686628744,20.8638020046,21.7170538358,17.9520163234
euctsp_size=15_sample=53.tsp,0,34.0258184605,21.5809379331,18.3800497647,16.2867942752,21.1130281384,20.4788266031,28.1624469194,19.8010077044,33.3594216431,51.0195277568,17.5123848603,63.9531164379,15.9114066294,24.1395220097
euctsp_size=15_sample=54.tsp,0,13.0936480755,13.3376256632,15.3948393328,15.7600673807,17.9568326372,11.5451310451,16.4521082423,3.46877204386,20.4488569,44.4611227388,9.87826775611,68.6267122012,13.3350088993,44.8748838311
euctsp_size=15_sample=55.tsp,0,24.7301481174,23.6205737097,16.060376859,35.6764947555,10.4518480934,34.5182516407,15.1025580901,26.4635108395,14.190521773,35.5681334148,30.0232782733,23.0713131471,7.18144237351,23.2324412067
euctsp_size=15_sample=56.tsp,0,19.4036599558,34.9078793884,14.4500552284,11.0466549578,19.9114312346,25.38622923,12.0463593855,24.2875830753,21.2546936751,11.7611987761,92.7515958152,47.6938351461,23.4849650665,33.1534684721
euctsp_size=15_sample=57.tsp,0,19.8209949343,23.3965285123,23.0325362764,27.1485780812,23.2623995845,37.8552476212,9.36412990216,30.6104432936,26.0753706465,18.0158594163,24.331204039,26.9516740766,57.1467035768,6.89697673218
euctsp_size=15_sample=58.tsp,0,14.1883741415,8.72632373818,24.3389701622,57.3420164744,9.45679353386,16.1695798868,11.3886848078,7.24733165749,10.4886385237,18.7303489639,42.5392989429,35.3834056394,51.4519782913,5.14430555626
euctsp_size=15_sample=59.tsp,0,19.6738609328,30.8826495735,4.92018098637,29.5366595357,16.8594652651,47.8750911016,27.7697589098,18.0523092087,48.1992267687,16.1842895307,31.1667846095,39.255667178,14.7489319613,23.6096786372
euctsp_size=15_sample=60.tsp,0,54.9568255511,17.5338905337,26.5355888962,21.3288286879,30.8402446271,43.8184080992,34.9968246465,2.50149621713,18.7630544616,21.3898796404,35.9045548279,39.0244732446,22.3024242942,5.19646897099
euctsp_size=15_sample=61.tsp,0,27.5442568152,35.9585067149,13.1407730528,3.98164704597,47.2251608457,17.2136053452,31.9031259567,14.5663815032,14.4464406268,34.4172809916,24.0849713137,20.7312985866,30.0982264935,19.2441754378
euctsp_size=15_sample=62.tsp,0,36.9047378074,15.1640883416,19.0453774337,20.5067029426,20.8411350878,18.6142814655,19.1147420639,14.4351019915,31.9323804406,42.4878014957,7.45168789577,6.36785895614,37.6830487296,20.5851429156
euctsp_size=15_sample=63.tsp,0,89.8719057186,19.5418044719,27.2210715503,11.117293076,16.3406223041,6.10089388242,19.1625570464,30.7439478713,19.0294286239,2.05312158944,36.4634897023,30.7275281007,4.00614011079,10.8752639999
euctsp_size=15_sample=64.tsp,0,16.4763606347,29.1275655694,22.7216381393,18.7113841408,30.9609430986,26.1401140037,13.3245940839,2.99948720003,14.9296053906,13.2847928596,15.1164339022,58.4076831862,26.2776662876,11.9462421101
euctsp_size=15_sample=65.tsp,0,21.151822977,4.77995622176,5.19352617144,11.6761420862,44.1765734594,21.6145790995,19.4661560853,17.1242035972,45.7895805339,33.3820065824,30.3486669151,17.673006641,16.7545493259,22.8876517262
euctsp_size=15_sample=66.tsp,0,7.02748448457,22.6247023702,45.0323793348,3.73220269166,59.8823769777,20.3143922686,20.6209870512,12.7670576682,33.7489738968,5.26278271331,25.3861186479,23.1519970337,13.3151166746,15.5389477219
euctsp_size=15_sample=67.tsp,0,17.7131079919,18.1726732283,21.0002963202,28.0400093469,21.1669821787,26.7110156854,21.3536038799,6.13041419116,38.9637335639,15.7715091532,12.5481481481,48.1604304489,16.7155469179,55.0475671866
euctsp_size=15_sample=68.tsp,0,10.2347292444,12.159197787,18.1366066494,14.0717164147,6.43825856382,26.4806311076,39.7109888844,9.04619865928,30.0511774887,27.5911005898,43.9857225446,26.7157665043,9.87714750289,81.3489213489
euctsp_size=15_sample=69.tsp,0,3.08276918471,13.9961799853,14.4492120926,10.9556742959,41.6991312769,11.5066716599,13.765234668,8.356199572,14.6554218498,64.0863522275,18.2352910672,24.7263966752,10.0662728829,64.1573271099
euctsp_size=15_sample=70.tsp,0,19.874249206,26.2290018196,9.79221281648,66.4968196402,9.62198524183,25.0517624112,22.4719662877,8.94842340302,30.8842879439,15.6925090377,12.8576402087,16.5660780082,29.9981510281,15.8997555695
euctsp_size=15_sample=71.tsp,0,60.8359239803,35.2517361907,21.6393553166,12.6027655095,13.5442798655,22.1045147638,12.609004028,38.0369555705,59.3756304926,21.0372014542,23.2911839142,19.6135142391,14.2102802456,2.98021821384
euctsp_size=15_sample=72.tsp,0,9.4201449868,20.5914690302,42.7207737869,50.3172501667,5.10221832903,12.0269062979,2.12587188128,18.6686818517,41.1032657169,11.3457542537,6.66921274533,19.9312527844,21.3662176015,27.5604879305
euctsp_size=15_sample=73.tsp,0,35.1792745753,24.7255821486,16.0335964628,38.4942123017,9.26615638158,19.8454945852,51.4848770216,14.5131937465,22.5525293366,36.3440399209,26.4055929451,33.2064875843,33.0910147567,18.9615032308
euctsp_size=15_sample=74.tsp,0,22.8270753189,32.3301346189,11.6318238443,21.6414946082,7.14513172448,8.23920246904,11.5643566514,42.8499512002,20.1567879454,42.2696305764,13.684432829,21.4580972368,14.296357614,59.9882721609
euctsp_size=15_sample=75.tsp,0,26.3728116073,18.75689051,8.81030761786,8.67152562191,11.5723238089,24.8677738479,34.4397083226,28.9289874263,25.9989917591,40.1362848702,5.69149759541,51.8811430624,46.8642876695,40.189961019
euctsp_size=15_sample=76.tsp,0,26.7228871611,22.4362395947,38.0251875934,39.6343978489,4.51733440306,8.29246570546,11.5501089686,25.4284420341,10.3172231358,58.4686102125,31.608465182,53.3121970727,13.0173176453,5.64222340834
euctsp_size=15_sample=77.tsp,0,3.57642054478,37.4155313936,46.4342455732,43.2916086879,18.3100743073,44.0836397881,15.5462609908,5.00255933394,21.3671604094,19.2372103323,20.954706701,6.30244422549,20.5545169183,21.4967403695
euctsp_size=15_sample=78.tsp,0,4.88192869492,75.5106884929,22.976598208,6.57853794952,59.6897801618,24.8680900887,15.8934415362,24.8678094559,20.7589220251,11.073886458,13.2120730459,17.3433674455,13.1757848002,62.4697914784
euctsp_size=15_sample=79.tsp,0,6.06669930219,46.0593752041,16.7955847309,10.9580169904,23.0448603668,18.8809486929,23.4758750203,26.5148515545,9.01364212967,28.837556691,21.3643578618,20.1895397613,38.5248222807,28.2148352652
euctsp_size=15_sample=80.tsp,0,28.5599703753,5.56857463426,28.3220563184,17.0799771289,19.0419714666,15.0425135981,3.7567817362,27.1895492494,21.3502366279,51.0435878437,30.5317452968,14.835988309,13.6207390788,18.2961298824
euctsp_size=15_sample=81.tsp,0,10.0597958697,48.7894415402,10.7013437363,12.1844315472,21.2260325685,32.5652677393,29.334918868,10.7511025722,25.6625280149,21.4458380466,57.3412571899,41.5715031933,18.4295484248,16.6065654753
euctsp_size=15_sample=82.tsp,0,28.7206887721,30.1171208259,8.37867149748,10.2669367566,13.7855188975,22.9881198,18.9794372373,22.2310166026,33.7172418896,19.3490135186,47.1864096589,14.40831464,28.9799753636,9.05807500159
euctsp_size=15_sample=83.tsp,0,50.4279485178,12.5827478444,38.7234463285,17.5861750116,13.1489202241,2.4428511538,16.856452034,7.30801897281,0.403358605453,16.201458659,31.9428929725,30.7210105519,105.661810595,28.064155253
euctsp_size=15_sample=84.tsp,0,38.2579891091,17.7552704647,25.6695334599,19.8195419253,19.8970455474,15.365016237,4.13531054074,1.63103557584,23.0479416109,50.3529923616,40.3186195983,10.2073807906,27.6830893402,11.8053973621
euctsp_size=15_sample=85.tsp,0,24.6019537145,13.6497633638,21.3081408272,21.9035152219,24.4662380194,14.0358114677,28.792297991,7.67068463915,31.6072565016,31.789160584,30.9807978196,14.6061189653,23.8602700508,15.013803435
euctsp_size=15_sample=86.tsp,0,18.4405187921,19.4670823152,25.1310955981,12.6100923271,28.6895265613,18.0304969333,19.2203114368,48.1045327861,9.88889098322,35.8046212382,24.7418553603,32.417580798,8.29288546617,21.6738653928
euctsp_size=15_sample=87.tsp,0,6.86233274396,11.5884235588,46.5643876511,12.0705107858,23.1190357734,16.4743661038,19.686755041,38.9868367948,18.2774660494,48.2046051761,38.7896970628,5.80798603429,25.965392179,22.9732436622
euctsp_size=15_sample=88.tsp,0,16.8565937829,28.5049579821,21.2460534554,10.030516025,21.8155939932,23.7107961145,8.76358719724,28.6751388017,14.6711202969,35.549950881,21.367674487,23.3728109784,19.4880651131,11.9128422983
euctsp_size=15_sample=89.tsp,0,18.6198672933,21.0319502366,21.4792550773,36.0662329486,18.2027637066,19.3979617938,25.3631680701,21.9018360376,31.4437773386,59.7470433528,28.4972180245,50.6354303241,31.4260031389,3.81068147877
euctsp_size=15_sample=90.tsp,0,26.2442616452,27.855330313,44.3032533157,11.3474576649,32.7703794458,26.3400564365,33.3444432622,4.4699432818,17.7984148477,13.2856162615,39.3395046719,19.7888876503,31.4023572909,54.3785540892
euctsp_size=15_sample=91.tsp,0,15.1942837001,15.3285658661,14.975071415,32.4039482317,5.67093508449,40.3887277706,7.53531040859,42.4169529491,10.7785937256,42.9685684955,17.8927943216,38.087444683,16.5446326298,14.7651233116
euctsp_size=15_sample=92.tsp,0,14.7896516987,27.6808556406,19.4094343019,3.39800937463,27.6514403961,20.5727976572,22.2335821005,18.7297048401,40.6364491816,16.4814810988,15.6618898622,12.4621458119,27.5051526246,64.5065962401
euctsp_size=15_sample=93.tsp,0,29.8551691546,13.7507964126,8.67312679479,24.5455962582,9.64836664578,12.5620219533,16.9059630861,15.6868958838,14.6487348319,36.0766029224,18.0517730567,39.6322848004,38.7470754283,37.753227127
euctsp_size=15_sample=94.tsp,0,4.04810599604,22.4201836816,10.5572307626,16.7370879505,28.171354185,14.8077540871,41.4420508364,24.4644952324,15.9445710789,26.9281059836,0.881004159565,21.4522612639,17.7538651171,22.0201791323
euctsp_size=15_sample=95.tsp,0,20.0034673505,14.6360609473,55.1546551501,12.4369950357,20.8166652909,8.20096596326,28.8226896151,31.3411858506,25.2131350512,42.2189462404,21.880313206,50.9116416288,50.5940979425,21.2773975735
euctsp_size=15_sample=96.tsp,0,21.6909935199,14.5954898471,17.9273269912,2.64155469196,35.609950307,5.74921486916,83.6392616842,30.6255819638,19.4925569479,20.4990238452,22.5447896607,8.36674922887,68.8260001553,9.01096348289
euctsp_size=15_sample=97.tsp,0,7.3140566457,23.0657334744,4.48058020952,33.0504070449,14.9505262794,26.1342168069,44.9165730781,31.1352315429,26.0930754909,6.91227075177,7.86839373812,9.41105607896,13.8275493558,10.2507965004
euctsp_size=15_sample=98.tsp,0,40.3559077598,30.0170332688,14.1242796471,22.7875225309,25.2304080122,51.2472132306,19.8175624606,5.71424502815,31.7505479164,24.2984428116,12.3668116718,23.7410050545,12.1415229862,3.04236827578
euctsp_size=15_sample=99.tsp,0,10.060921125,55.3147114184,7.85729066557,31.4061639738,13.6645031219,50.7524569648,3.06558297461,26.8259697831,17.6292912372,27.1590175256,11.4182399196,21.1041843401,12.6685575523,30.0924744613
euctsp_size=15_sample=100.tsp,0,16.3349301801,44.1320293636,6.92651261908,38.1485167969,10.9537533733,47.1380902735,9.69524987401,39.8596867999,62.6058141553,28.4137787626,14.1692434468,49.8144968316,6.22847138522,18.1708641056
euctsp_size=15_sample=101.tsp,0,33.8323408985,12.9655489302,18.670207379,29.6440814873,11.773177913,7.09639304533,17.0327364901,15.7836878569,33.1674004377,14.1927432502,28.5087228027,12.6765661638,33.0168619737,29.9202119433
euctsp_size=15_sample=102.tsp,0,15.1683962774,18.5364260256,23.7726345427,19.7230022917,74.7034727185,36.7244316364,12.682268478,16.1780963146,15.2606231833,7.79995466639,70.234042926,14.394876809,43.4748489285,27.5769097465
euctsp_size=15_sample=103.tsp,0,15.2903210798,25.0293346943,19.0978076971,18.074412568,56.0295479072,22.5968412281,21.1811256881,8.2684981795,9.22792671019,51.8548908033,30.5777287337,17.9904292984,54.3649921204,14.9815615742
euctsp_size=15_sample=104.tsp,0,40.5259671086,24.6251580278,23.4303303547,21.8811526704,21.9191887835,5.3181973952,25.3436278658,20.434516087,40.5235005651,13.339837703,55.5177833334,2.13141448266,11.0745100415,35.4467539455
euctsp_size=15_sample=105.tsp,0,43.3762677027,11.021362066,13.5600226485,20.1238956243,11.5144716335,24.2969679105,23.9459195572,10.4188249104,64.9804988912,23.0175903957,28.7631408559,21.6642783341,13.4653649098,40.626486939
euctsp_size=15_sample=106.tsp,0,41.2733287445,54.9520935766,14.3923745285,4.20752271494,12.9551503582,16.7564412804,29.6890147975,6.34885841958,28.3909929999,13.8673524243,21.0553200192,41.3486890863,30.8855950026,7.72021834775
euctsp_size=15_sample=107.tsp,0,17.2082680512,4.65821626837,23.3320725907,19.5320180181,18.6618074139,46.2365112004,29.2811100019,66.6115150672,43.3780558676,2.21586582765,26.4819215511,24.2117565226,10.0792585009,12.3847211055
euctsp_size=15_sample=108.tsp,0,11.9414601165,13.7061811318,37.0528237789,14.9755653862,12.7626418213,27.9347136902,38.290262175,38.6471773772,35.21731693,9.77440472351,25.1372030484,45.4708780062,21.9202790575,15.7644415695
euctsp_size=15_sample=109.tsp,0,16.385250939,19.0918722717,15.3325611256,10.7459470176,17.4879739503,17.1051451536,46.4209176444,39.4211213282,24.1445750988,21.800457706,11.3483893647,31.7400754613,23.6649354447,33.1048099451
euctsp_size=15_sample=110.tsp,0,9.20700452462,19.8784620718,18.3720061513,17.8619273547,27.7656006233,13.1927754191,20.0953579722,30.8472001646,26.4860010688,26.4753634016,18.0764810228,20.3942195607,17.4820059064,32.5776609821
euctsp_size=15_sample=111.tsp,0,27.2638608417,63.2615519957,9.77884290195,29.2282022131,21.1168583574,23.3789368414,26.1284698977,15.5546056398,15.1610783766,23.5466609207,39.1648742399,4.9189758078,8.98762291227,36.1894259547
euctsp_size=15_sample=112.tsp,0,32.912419746,11.6509077845,30.4189447966,14.403571121,14.4819903923,20.6028532166,36.9142862495,41.3953575632,40.7450500974,33.9377858198,5.16555068418,9.54948606825,6.04883661402,30.0063776149
euctsp_size=15_sample=113.tsp,0,13.3659671592,18.4192237551,31.8838451178,18.9097739792,28.195143884,3.05074682748,25.5253784663,24.5633978062,22.5815200987,31.2745470016,29.0341741144,8.51992676149,17.9446149188,20.4114464391
euctsp_size=15_sample=114.tsp,0,17.8073553555,20.1350080162,25.667374048,1.60146386619,27.5318642197,17.8913053376,24.9515790887,4.19832659758,21.1629849202,10.2735524492,50.6222786611,32.8098077109,33.0278816012,19.1681334857
euctsp_size=15_sample=115.tsp,0,30.4984784129,32.4240735106,42.8478313073,32.3018646893,57.1454242085,24.2703417726,13.4017389588,34.0292604783,6.08469071298,12.6674423949,15.0607866934,24.6580462313,44.7019330591,2.61142078053
euctsp_size=15_sample=116.tsp,0,37.4583800058,21.8995582864,16.0295120294,56.4789321354,23.2109647462,30.0406698606,17.3152221866,21.4903217189,21.5154730216,12.7453140389,31.0054390695,14.9774120289,19.4789903815,13.7132183742
euctsp_size=15_sample=117.tsp,0,24.9634192069,27.6837568821,8.99492725379,64.5717334954,27.4091238682,44.4898922761,13.3924039089,13.8903664795,8.40913863175,1.91890993213,16.8801310198,11.3828691948,33.2940409779,15.2023259132
euctsp_size=15_sample=118.tsp,0,16.849428824,16.8602774888,17.1663184333,13.7247209653,3.10570984642,30.5696138577,20.5758966241,37.9080394123,7.86026007349,19.6003953757,23.6885577061,17.8579584679,71.4520976079,12.4553780964
