euctsp_size=14_sample=12.tsp,0,10.6803758374,12.2665806525,11.9012065521,9.68941179207,40.7026315109,13.6175489769,41.9511184984,68.6858141848,18.2926844803,29.4387456244,28.5311927033,9.44821865064,24.4789117119
euctsp_size=14_sample=13.tsp,0,68.9370735769,34.4982186851,24.7706227126,28.0835902504,13.7675727559,36.6700265174,18.7003286485,12.876607645,17.2103836419,21.1530102535,23.8872925033,20.2456163131,12.2539419321
euctsp_size=14_sample=14.tsp,0,29.2410973069,51.8237982499,23.2730488923,16.091090989,27.1069979351,24.2957436656,57.0072513934,19.1559022511,8.85309364328,57.9668035238,14.8810298239,9.68605917241,10.8931463798
euctsp_size=14_sample=15.tsp,0,12.0472547052,49.3930267918,37.3576835231,33.1824710471,26.9406954904,10.7790896684,34.5546878636,19.3733601356,30.6317394124,12.1214207114,15.1980587905,16.3725952057,22.2421854486
euctsp_size=14_sample=16.tsp,0,14.0784170463,30.3546941481,41.0289106415,1.88290654147,14.7281371449,8.68219371279,81.2543801432,1.0614545204,58.3881412084,21.7134875518,42.5172603325,22.7260518981,3.40948531262
euctsp_size=14_sample=17.tsp,0,37.7552364802,28.8022608864,1.61767334058,34.5695820293,3.74586264212,26.226571409,12.1065487471,32.8590542541,23.8721321808,31.4752217244,32.3006071433,41.0575624864,19.5754475483
euctsp_size=14_sample=18.tsp,0,42.2522106025,29.5262867383,19.2739091593,6.77539026575,22.4325094554,29.9135382947,26.7100424203,39.7770451006,27.6443309778,12.8029516296,11.6365321887,38.5656348583,14.5993004069
euctsp_size=14_sample=19.tsp,0,14.9780152571,10.6707336419,12.1636281054,20.4726935786,40.551016756,14.4331311031,21.1028535847,28.6426140401,19.8985121188,27.0844578025,22.7255413943,39.9964488002,53.4289452601
euctsp_size=14_sample=20.tsp,0,41.1348527926,19.5383695894,47.3463886532,22.4514283583,18.9573296591,9.2667092186,46.8040460394,20.5517794078,26.8373389137,26.7839003706,35.7595558622,13.8463090907,6.28932801869
euctsp_size=14_sample=21.tsp,0,21.4707377865,14.1968261063,12.3243401758,39.2873437268,16.5392441853,17.2195514657,29.6167954217,21.5706950358,16.9653972584,45.4384441368,27.289377467,36.2052722732,22.7248823671
euctsp_size=14_sample=22.tsp,0,47.8148644051,45.0835253884,66.0732386529,21.2839136207,18.2151016708,18.1593789161,13.5669177726,26.3110992721,18.890603241,20.7385874824,18.9162342858,7.2581218916,5.22095735214
euctsp_size=14_sample=23.tsp,0,24.6134076482,34.4155647132,15.1986790757,19.0176639353,17.1165090933,21.2169764422,24.1870552999,32.8753143404,36.0882035215,27.2312251661,37.0608756493,7.63889617771,19.6513937153
euctsp_size=14_sample=24.tsp,0,69.5688948006,24.3522015235,54.9328118774,19.3957575654,52.3943065461,17.5870967697,9.03147974404,47.6517899167,26.705673711,27.6767388291,23.0845676906,11.1437337592,27.2278018417
euctsp_size=14_sample=25.tsp,0,50.8816804019,12.7609946823,6.62438255356,16.0596114095,38.6486523858,11.8996416291,16.4405904521,16.3341457604,36.5400316139,8.7827988771,41.3106320497,19.0322035537,55.274945343
euctsp_size=14_sample=26.tsp,0,37.2773945109,9.17810444935,8.54703555865,22.8224708961,1.09587576144,28.3980539758,41.0643693688,37.1689361028,17.9105041172,9.4928521626,4.2981309031,15.7733574824,43.6524652613
euctsp_size=14_sample=27.tsp,0,45.6957532997,47.2556973696,12.1726373819,15.9825612967,24.2346230897,9.1120744926,28.8043249056,66.3430824126,22.8075395844,14.5467441191,11.3058294611,30.8826048733,28.0638566224
euctsp_size=14_sample=28.tsp,0,37.8242187918,16.0856979383,20.7417745339,15.1068229372,31.3888836393,37.4729016352,14.1949760614,30.0701644672,44.525631578,12.2281213402,29.8175640658,7.37003458787,10.1395499759
euctsp_size=14_sample=29.tsp,0,12.0958495269,4.08384358175,29.2475618771,51.2450463787,25.0330708216,36.1297943558,17.7914232196,39.272962491,8.94455764024,31.4165925725,9.41834261474,24.37475655,27.6268454578
euctsp_size=14_sample=30.tsp,0,8.26282171186,25.7383250307,4.13171978868,47.3601055054,17.5197725029,22.5689638249,26.5309721336,54.2605451474,10.6443883009,31.1207786731,12.9289863588,32.2646272724,23.0328718695
euctsp_size=14_sample=31.tsp,0,28.8627591744,19.0694154596,10.3298738809,12.7629196611,51.4982528051,7.26313405755,24.0199757322,38.0826547238,18.5594642858,15.6480704229,41.9557938062,45.8697094248,21.3225547221
euctsp_size=14_sample=32.tsp,0,28.4313029372,38.2726308621,48.6934066813,28.0381695607,14.3124941676,22.0327379268,21.5562243543,37.8987365316,48.9690153921,3.57348546348,21.8568108113,22.059799778,7.42618253382
euctsp_size=14_sample=33.tsp,0,34.9775557532,32.768687634,38.6896351938,23.3007872972,5.95726905394,12.7914124041,21.9452483923,70.4651041051,5.14837930702,39.2554095342,14.2878878908,21.2267465689,18.5020908262
euctsp_size=14_sample=34.tsp,0,30.9205094342,15.5169038488,33.5268498194,33.128737181,21.7727732852,22.9125252308,44.2647613816,57.9217940883,19.9195913822,19.3564109308,21.3790462922,28.4969661618,10.7209294415
euctsp_size=14_sample=35.tsp,0,15.098393652,44.6625937856,21.6835809049,12.7074300783,18.0035620321,13.7165791174,82.9560051561,35.691037498,14.6505578281,14.9453839445,69.0887893918,11.1990975697,21.8772282797
euctsp_size=14_sample=36.tsp,0,5.69842767373,27.4819753684,29.0908187415,44.9595506937,7.32793331146,42.1312271541,26.0820995957,26.1091035753,41.1358569987,23.9688410677,7.21770019124,12.1611578092,7.79858533762
euctsp_size=14_sample=37.tsp,0,29.7802374492,54.4448982019,36.1877581469,16.5588604152,27.5901975071,47.7730162992,18.258035533,13.889249705,19.8126838113,12.5355507519,41.4228438448,19.917339583,0.908910792427
euctsp_size=14_sample=38.tsp,0,33.0689062798,23.0208204806,37.7455342565,24.27429431,27.924864027,29.4043447462,12.9953388654,29.7329094082,25.5141177099,18.3696461462,49.2567550555,18.4818619933,22.5078967187
euctsp_size=14_sample=39.tsp,0,11.7085437469,41.2162804427,13.1631181444,66.9166773642,48.0829760596,15.376243072,41.5514643879,15.8635494715,16.4401783108,66.4930393262,23.5899486696,15.2832973909,4.35333976171
euctsp_size=14_sample=40.tsp,0,30.8737245181,23.7622495892,7.35766810044,29.9525411958,29.0105953199,24.0987190162,7.20701542588,32.5531541014,30.5082267707,21.6319352699,26.3456779437,13.4960622195,57.8560819487
euctsp_size=14_sample=41.tsp,0,3.08484457971,10.6034672597,26.0736720239,11.0152342649,31.9325387564,21.1064648821,37.4776074802,44.3205346202,6.03536547512,42.2676310514,20.0815465134,39.5374383124,20.554657925
euctsp_size=14_sample=42.tsp,0,52.9671893512,20.8589838574,13.9180685155,31.3950648014,49.5505454485,14.5691683228,39.5392209034,14.227875825,21.9627553658,25.7203050652,19.2383063321,30.7085596409,19.4074775833
euctsp_size=14_sample=43.tsp,0,21.8867124758,43.1770083131,33.0437980672,23.5331495096,34.3537162477,23.5114241082,11.8249898182,18.4345327434,5.72645406939,17.0949683979,29.9376133158,21.3566345796,22.0621355335
euctsp_size=14_sample=44.tsp,0,10.8287332633,12.9428952206,24.836184424,17.5211590902,24.1244498087,11.9552717891,67.6938775012,26.7678023264,18.1174495324,8.38314908117,44.9010409996,9.89190773021,13.7368951781
euctsp_size=14_sample=45.tsp,0,12.3430994234,11.6616801205,26.1558729684,32.2298428829,10.9797783491,53.9008914824,29.2259792191,39.3596946163,13.8813853205,27.0530376238,18.2736674006,35.2621051422,25.8144583934
euctsp_size=14_sample=46.tsp,0,18.1095343536,26.6677553728,60.3295233604,23.9928442466,33.2481286032,18.1596490603,17.5683093779,5.48135903742,42.1307565458,26.8189163611,45.4216521268,12.0278168237,6.7073562681
euctsp_size=14_sample=47.tsp,0,16.5982752644,29.3070428603,19.2560046533,20.2905314017,23.238813954,34.6038403097,29.8435986704,19.8338169989,15.8572859421,36.2882996711,17.5568092369,13.2851069935,26.3214730118
euctsp_size=14_sample=48.tsp,0,32.0751922492,22.7291575285,8.99842809509,29.3065575947,29.1372125388,55.6269617933,60.8899815687,12.7198422571,51.214896717,5.18171672172,7.72941514761,9.26732787285,16.7460746671
euctsp_size=14_sample=49.tsp,0,30.5823318751,14.267162531,16.857232549,39.3474578123,15.7341872255,18.4698949709,13.2987712097,40.1664234204,39.3392644646,57.7838505264,20.0461662589,23.959938178,7.51115231068
euctsp_size=14_sample=50.tsp,0,10.5397464601,9.43498627493,13.4192560072,21.1452207325,32.2784409359,9.67544262971,13.2143004571,11.2219299812,13.7308599425,17.9160273087,30.5745315005,31.9091995092,21.280908964
euctsp_size=14_sample=51.tsp,0,11.039837302,49.0133293424,39.6572615429,19.8285427827,30.2988337978,48.678855844,15.7520387665,9.7022246079,20.4014150622,36.8750534944,25.4010259131,23.2851025904,18.385513541
euctsp_size=14_sample=52.tsp,0,17.9648979407,37.5274352042,16.4847205987,12.2295890655,25.4294817474,39.8231153584,19.1339897383,65.3609801448,12.3791985321,11.1572256515,39.4399295235,9.49207843056,33.6616703045
euctsp_size=14_sample=53.tsp,0,11.8455599492,24.9701273543,12.7289419442,25.2506435554,60.4771861201,42.5324421569,3.14758186557,8.76082262795,25.8159107535,24.7233835592,39.5759640296,48.9127403254,12.0028387944
euctsp_size=14_sample=54.tsp,0,16.7826803004,11.5342637636,20.0028405514,34.0708204272,18.9903592602,84.1897885183,7.48213218992,19.4403497436,57.9527392009,22.6904588813,24.5530141325,3.68660488295,27.0989845038
euctsp_size=14_sample=55.tsp,0,3.69363270806,19.6763799853,50.4482062194,48.180736343,12.1965145772,16.5226391642,14.5888401477,12.4697222407,10.5795244572,11.1325408005,19.1708694011,52.0631475496,6.68931458351
euctsp_size=14_sample=56.tsp,0,27.7480805836,67.9518799787,4.34576915686,27.1525551125,6.74870010384,18.1903222573,10.7422549468,23.6965237414,25.7381076484,22.3397693551,36.7956983012,18.4976175218,5.98846380148
euctsp_size=14_sample=57.tsp,0,14.3665271136,19.673313564,29.8233010272,39.5930519473,25.520128317,33.7193526635,29.1898801061,23.6407851178,59.8894805146,25.7091354296,25.3910170447,32.203164165,14.7734448042
euctsp_size=14_sample=58.tsp,0,25.5099975098,5.9291089265,23.535915368,17.6986073327,22.4246486415,8.93963827348,8.12188026986,39.271573834,11.8932832636,70.5984626775,19.5128534742,34.3607442073,15.2438545043
euctsp_size=14_sample=59.tsp,0,24.5063878948,18.5866271633,37.7263964038,14.495006554,33.5309346267,17.602215997,26.5601872667,16.7037855592,38.0337765825,30.64165628,25.448663356,9.42641325906,25.6923714662
euctsp_size=14_sample=60.tsp,0,19.3383258307,36.320290533,14.8743544048,11.2336897197,26.4948737412,25.0922292923,11.8595067366,24.9130106795,21.610486687,11.9933862053,92.07764444,48.5996071662,28.6884732098
euctsp_size=14_sample=61.tsp,0,56.6944436467,6.69025222248,19.1304846505,29.9678937585,18.5910253529,12.0434293338,27.7079719271,15.031207642,37.4349122047,44.7366128386,25.7926519875,26.0246538188,35.164975664
euctsp_size=14_sample=62.tsp,0,23.099922085,26.3597839955,9.77825279593,30.8499028656,49.2452845536,53.431066367,19.13734583,8.99513472848,22.8389147591,19.9791815567,24.2738773508,9.24921553382,6.84596880806
euctsp_size=14_sample=63.tsp,0,41.2749145517,19.4064691322,44.7677560077,8.01616461775,2.34873548679,32.2782943308,17.8238597104,46.3597997794,34.6118425674,15.5024248156,7.20423641712,53.7453793421,25.0407088366
euctsp_size=14_sample=64.tsp,0,54.6536802903,18.0544656042,7.46630933709,28.5298168286,39.3796142352,17.570746999,0.598256867852,27.1105754858,39.5044536877,38.309249971,53.3826427067,22.6356367533,18.2400439396
euctsp_size=14_sample=65.tsp,0,18.9097205563,15.113516599,47.8055020662,41.5226333735,18.3542636952,53.8777952209,28.1652621927,8.90614540227,14.793713529,41.1793370526,5.33290659192,25.0959368855,32.341885679
euctsp_size=14_sample=66.tsp,0,81.6707900522,25.444359943,28.7964465024,24.5821148335,15.4523347668,26.5066697604,29.8446063591,11.3191733922,49.8749560695,5.81863316722,14.2349802169,12.8054813278,6.10500017151
euctsp_size=14_sample=67.tsp,0,25.613867559,43.5848978011,11.0910611337,11.8577357642,24.9528650291,30.3067162894,59.041837645,57.8489407428,8.3682798328,24.65298905,14.550687189,15.8397364926,24.4489806651
euctsp_size=14_sample=68.tsp,0,20.455433007,10.6651105434,32.8533455825,22.1059503113,14.7724980975,45.6935525056,12.4193901528,39.4794282093,13.0153801028,9.14839954702,47.6576827658,4.32567246512,47.6258857355
euctsp_size=14_sample=69.tsp,0,32.5526434481,29.5513657566,5.48317215515,25.4878772395,13.3878011626,34.3640429494,6.43326390074,25.4847212109,27.4437496284,40.9552112525,13.6736221639,13.7411293891,6.48450843136
euctsp_size=14_sample=70.tsp,0,14.9407997463,8.55292815459,21.6610821835,54.7247681741,21.1321465642,21.8474647409,7.68456135692,15.7795845341,26.350090083,19.5400645606,17.7526390432,75.1809127631,34.2172979894
euctsp_size=14_sample=71.tsp,0,39.7371021234,28.0109393963,14.6129453426,14.7339481062,44.4427214513,4.31868661082,22.1552488861,32.0883605361,16.6102995384,11.3812922109,32.4408497241,11.0975225236,0.72714184063
euctsp_size=14_sample=72.tsp,0,19.7899292519,8.24261026949,30.621608197,11.5462630225,23.6083559152,37.3720305791,10.8334134407,7.1113090703,43.3606923562,39.6503643509,50.8752206969,46.2305650585,27.5565981183
euctsp_size=14_sample=73.tsp,0,12.6844804901,18.2053005195,23.2994672022,22.7244415269,46.8774746505,3.51290999665,24.3409206341,21.5595236882,47.4987448022,39.219205058,11.0972184414,72.3943767482,13.1221870596
euctsp_size=14_sample=74.tsp,0,14.6564006063,15.5630504311,12.5015416933,43.2679674801,11.1892844268,11.8878045119,8.170470928,16.5765822402,62.4958262433,18.0354350011,24.4284147119,12.0145668633,62.8912635772
euctsp_size=14_sample=75.tsp,0,20.0012464386,26.5635803317,10.3609726522,68.7417465604,10.0709221154,28.213443689,23.1336294484,9.16957286734,31.4237512887,19.3272126251,14.5819225626,17.9705446376,30.8253587693
euctsp_size=14_sample=76.tsp,0,38.8208417402,51.3101283248,12.0111683804,21.1842316466,8.58793578421,28.7503282183,35.1778463489,8.59809372013,24.4591217002,70.0067049835,14.0721666451,26.8602332972,15.5650932334
euctsp_size=14_sample=77.tsp,0,9.29304352826,24.1922032476,10.5117464284,5.01530755371,43.9526803758,71.9709125474,14.5617183987,7.57958284346,17.5082375538,23.5935278562,25.4912228436,16.7772504588,22.5034626238
euctsp_size=14_sample=78.tsp,0,12.6380519976,7.79262156396,20.2853155229,30.6061014152,43.7334794567,15.7232693307,42.3521757284,26.4619370585,15.3503098264,41.993878919,29.1242920031,39.344845261,30.5602146482
euctsp_size=14_sample=79.tsp,0,36.2866305489,34.405394268,22.9428619372,24.3999845531,6.76122043867,29.3855619092,21.9906074709,25.8946630558,19.4456343782,34.4206501472,14.4277473381,27.4680462317,7.58722492776
euctsp_size=14_sample=80.tsp,0,57.4700917308,15.19027665,19.177516366,47.4338851025,7.35265340992,35.3009582056,20.0350771781,10.814390396,8.57680774057,3.6323168664,38.3691473736,26.1747247085,40.620218111
euctsp_size=14_sample=81.tsp,0,24.4699686239,70.0927053413,21.5988773043,64.7912997295,12.0309835246,5.94959014145,29.9605155424,13.3457622184,18.1966322398,44.0169120204,11.2703316982,11.0268820997,13.9250881955
euctsp_size=14_sample=82.tsp,0,28.539248446,24.3128779324,6.88162076321,43.6110556511,18.0953135721,18.2891932319,12.5110504199,5.97098339354,20.3877797971,45.2062320772,55.6519584328,14.2604103795,31.5899163113
euctsp_size=14_sample=83.tsp,0,12.9226318413,13.9040458228,29.0163580638,20.5111798863,7.00610473585,11.5708019544,28.5329149131,18.5835310395,18.7096960508,41.0831031727,28.7122397429,15.6083198456,4.79912505323
euctsp_size=14_sample=84.tsp,0,19.2494479254,19.7819246963,15.974413681,9.27229671748,3.67451967689,21.0647065926,18.1897520645,53.5387374524,37.4507950604,24.6428908339,64.8260967471,6.37559926744,55.6868144416
euctsp_size=14_sample=85.tsp,0,15.8646170053,9.57599572951,31.5172377917,20.4923945806,37.4206575651,28.5232896871,19.3806384435,48.4891949666,27.8796989055,18.7999146779,9.2511515422,21.8433720554,26.3026976522
euctsp_size=14_sample=86.tsp,0,26.979240631,1.09888913472,15.1139558097,52.5638042914,12.4954012052,57.1349530727,10.9212871033,0.991424631715,12.3719153193,25.283298396,35.708111964,28.2134055817,29.2753469186
euctsp_size=14_sample=87.tsp,0,5.19681653962,14.9682433848,55.8239822879,28.8484832686,19.9326558859,19.9487204383,17.6079957215,47.4210780719,50.8360314547,13.0172862911,22.7628620652,27.8395746341,24.1003064413
euctsp_size=14_sample=88.tsp,0,9.39121619764,7.76902580595,14.1976853801,24.8095882814,27.772013094,24.1107510916,24.4297186252,20.1396800964,47.5869460739,16.5844115813,32.9138135676,11.5268764285,23.6530734533
euctsp_size=14_sample=89.tsp,0,29.3313291206,42.525142958,27.9403398111,18.6179740366,19.5460071744,13.6417024988,21.1162299514,19.9946442977,14.8290575578,38.0050548262,47.1626253624,56.6946331089,22.6551808108
euctsp_size=14_sample=90.tsp,0,39.0925129142,17.7608385822,26.1558891655,20.2777071508,20.8978371506,18.5988613268,4.28334712617,1.750290253,23.5541057431,51.2465780652,41.2329368691,11.0927487134,28.4039065836
euctsp_size=14_sample=91.tsp,0,31.2356222196,32.5618607028,11.6993049218,19.4640061659,48.2439928333,21.222429301,9.01690400036,25.3002327618,10.1122893102,28.9506826613,30.1135650658,27.8981572306,9.69244270206
euctsp_size=14_sample=92.tsp,0,25.740445495,15.5194216302,9.27778366605,22.4063703088,43.6446283761,26.4867189798,19.6128301218,6.91501418021,17.4767792092,30.0545163942,19.3040541428,27.6149547844,25.6489820923
euctsp_size=14_sample=93.tsp,0,10.5243961944,35.5431560866,26.2956333569,16.755693336,36.474875854,13.8079004603,22.1939824675,4.36719366349,30.752593782,13.2294529319,31.8641381167,16.0337718025,44.4597441594
euctsp_size=14_sample=94.tsp,0,19.1875955384,43.1893444757,16.9405101963,28.4678430561,22.3733181183,29.8456883826,20.0657378133,15.2019113662,36.3707834614,19.3714337949,3.21074010102,28.9237562818,16.173322275
euctsp_size=14_sample=95.tsp,0,35.3622874686,44.731103378,6.96660844069,23.775903146,20.8875669624,22.2931058661,21.5577190242,38.1898896816,58.5638882378,26.7192110906,16.5070418453,35.827674564,13.3724291251
euctsp_size=14_sample=96.tsp,0,38.8839512587,11.0692902795,45.4792512277,19.3006120332,30.9410233544,20.4444392927,19.9306950313,21.8218073167,16.1419163695,20.3919164145,45.8299470424,16.3847156087,32.4674625436
euctsp_size=14_sample=97.tsp,0,16.2929710484,11.1689432143,36.2145873801,20.371481905,38.0724227993,55.6649409874,10.6724471254,23.3507535024,16.6563646463,16.8354161668,36.375872721,11.4061430881,40.9725311878
euctsp_size=14_sample=98.tsp,0,49.1515609824,8.06379956845,52.6676318659,5.91342606636,36.9992017083,26.3932685813,12.3383838577,8.80852724838,11.8752044833,48.5698232555,25.2254533451,9.22835575336,12.1279904095
euctsp_size=14_sample=99.tsp,0,17.6872047525,28.8880291792,60.4869681316,20.0109500142,29.0772457821,24.4492250894,14.8860497981,69.2537730906,17.496481662,53.9001218986,15.6326662911,21.0475967238,23.9963153515
euctsp_size=14_sample=100.tsp,0,51.1138139999,12.268611417,12.0471093706,9.13345114813,49.1987500782,12.9094984016,35.1044612085,35.4552779188,32.0936627434,25.8377900441,12.5257951277,33.4748578541,17.6801129233
euctsp_size=14_sample=101.tsp,0,27.3054787971,28.569585287,33.3085620374,25.2480177417,22.0737627665,18.7481532189,53.582595806,14.9052519544,8.23074199908,12.8480417385,2.4214546646,17.7150616723,16.8093444995
euctsp_size=14_sample=102.tsp,0,24.4422595258,25.4970237286,26.1209652744,4.04800520022,36.2846966517,16.0174512865,43.8837741861,35.734972984,66.2800239188,50.3750967236,35.2592439423,11.1301525435,15.7981155108
euctsp_size=14_sample=103.tsp,0,17.6224707238,14.9652930972,38.5319791848,7.36992230272,73.2834673589,31.729312873,26.0099056155,24.8566930268,13.7517221387,10.7407391954,64.915241342,7.9072253722,10.043182753
euctsp_size=14_sample=104.tsp,0,33.7812342307,4.21804537277,27.5974103402,9.38818287405,20.5956059286,48.8842612174,25.6804389891,38.374124376,0.85821349097,14.8418555944,6.21190377154,10.5681778383,5.02409971234
euctsp_size=14_sample=105.tsp,0,40.4958337966,30.1911830419,14.2457399997,22.8027600629,25.4232976464,51.4550324503,20.0020913043,6.72853624553,31.9354787938,24.4397097802,12.5160235774,23.9544382353,12.2222443117
euctsp_size=14_sample=106.tsp,0,14.9947666834,15.8160805353,44.7139406562,17.0086895309,4.24931274828,17.2329525536,31.830775627,16.5407009243,53.7035419646,16.4870723609,15.0293630371,21.4045677888,31.9839055403
euctsp_size=14_sample=107.tsp,0,26.3731502887,32.8955128122,8.07430718807,68.0660172534,31.6589101901,23.7048728538,38.3802338237,29.340582643,20.8938106245,24.8663016542,44.8540736955,10.9331259052,7.29872435154
euctsp_size=14_sample=108.tsp,0,34.7008328218,14.0501605315,12.5542359391,45.5141474206,25.7737410073,31.2617860196,62.2565267566,21.3797746423,20.9116325401,9.44486731112,5.86166821628,38.1781403154,22.1492834288
euctsp_size=14_sample=109.tsp,0,21.5275647629,65.2389712973,2.56063940694,25.9531408995,9.0160526255,12.7496192005,4.00774980876,41.831360951,53.5197889989,40.2607983739,25.6018027325,20.2127772978,18.6583687579
euctsp_size=14_sample=110.tsp,0,61.0239247718,16.6166541308,32.4652754079,29.0381631618,12.3089749003,21.472987434,47.155621523,23.0116816242,25.5259973772,35.7831309127,12.4297349766,31.4907904546,23.9189875075
euctsp_size=14_sample=111.tsp,0,49.3913087496,31.5631114924,15.8876064068,45.8059615104,11.7361437931,16.5124313561,33.6972980815,32.1519401709,18.7482455285,15.0992201882,29.227874526,10.0513856282,17.9807971183
euctsp_size=14_sample=112.tsp,0,64.1750105891,12.567432243,59.1078092973,14.3988270936,5.57028829173,48.650302663,13.9036549544,26.9247716003,23.0359890398,7.98100016598,22.7471327206,11.9198017974,38.1471165062
euctsp_size=14_sample=113.tsp,0,15.0710203088,56.2622454582,30.8723373702,28.8609670158,21.5764161401,4.94648810555,33.5292491109,16.1380190546,35.0079312289,46.3711290267,19.2973164497,8.88252877088,18.0994242472
euctsp_size=14_sample=114.tsp,0,33.1134227352,15.3278402421,29.1237080473,8.12426074573,5.27392044427,31.6987088537,27.8598737789,13.4090588689,33.2016729388,10.8559193728,39.2517544966,48.1933815072,7.10757478833
euctsp_size=14_sample=115.tsp,0,67.5430269069,8.79498208916,59.8993135212,24.452048932,67.1415509869,27.9888703427,21.0404206835,14.5273203073,11.5127528912,23.2763068247,16.8140811418,10.5135359037,50.5873471559
euctsp_size=14_sample=116.tsp,0,1.19235318484,29.2804438757,45.7661057494,39.3616333492,41.0493267114,2.49655874939,31.2474815968,32.1490977862,23.337339411,12.234607032,18.2670374682,30.708767236,28.7413753698
euctsp_size=14_sample=117.tsp,0,22.4380682463,17.6325423386,11.7892989041,35.9079948166,37.022724109,40.5813118543,26.4273380049,19.8489995132,21.9143412733,27.9055675105,29.526615625,27.0993817544,32.5689256931
euctsp_size=14_sample=118.tsp,0,11.6287566349,13.7745012379,21.015757447,19.0218401054,23.1376509111,24.5195390915,21.1881998592,25.634330587,13.9955500206,38.889611883,11.2173790935,28.5843706021,12.0580373691
euctsp_size=14_sample=119.tsp,0,52.9478709394,10.2071385536,17.7520587066,22.1114258859,20.8644015917,23.4682707279,29.6308097854,12.8317319749,50.8551910095,54.9873388723,14.7784572717,12.542277491,20.6847179014
euctsp_size=14_sample=120.tsp,0,35.7403785272,12.2462122155,30.7502308438,15.7642320239,15.523442925,23.0887728966,37.0851246294,43.1255022243,52.2780267747,40.2921080014,5.59980694804,10.0838697782,6.53221189538
euctsp_size=14_sample=121.tsp,0,28.3049638093,17.4589192143,9.90250563653,47.0388481531,42.1204843807,23.4675278704,30.6201334458,2.98032809416,31.2325619458,8.84261802864,12.3640774891,7.9550710182,31.1544381986
euctsp_size=14_sample=122.tsp,0,9.83876194104,9.53086403336,38.4997371265,28.1099248292,27.0373300782,8.56179537617,20.3438131833,13.2462198964,16.1169607669,9.89752793803,36.8989470255,13.4132341463,49.7028758292
euctsp_size=14_sample=123.tsp,0,37.3183307028,23.5645314048,33.1067989445,17.4842886087,23.8880135484,25.666994643,19.6207257591,55.2044737503,7.25540650285,25.0335404174,25.6154314337,32.7764219618,16.5574603006
euctsp_size=14_sample=124.tsp,0,22.4419243123,66.6895216676,14.5165382042,41.1193482355,34.0997642816,8.75039209651,12.1588577315,60.6744793789,37.0023182206,20.0046169277,9.20328105534,3.86099710587,20.784368508
euctsp_size=14_sample=125.tsp,0,51.4744895739,11.0957617657,15.2117525054,32.2263724843,19.7759298713,16.5645798371,18.0968404543,9.34190392782,54.3385640389,42.3157090412,35.8450820918,28.1942167546,5.8283378074
euctsp_size=14_sample=126.tsp,0,11.8735348938,24.2850922561,7.87613117281,40.8151490188,33.6286748996,12.9184150056,18.2723870491,19.9360779167,27.3397877079,14.2914262651,9.28016900078,36.7731273914,42.9894347602
