euctsp_size=19_sample=13.tsp,0,23.6135146191,17.1442645982,26.8545963661,18.2069765874,18.4963617731,55.1820065069,5.94001491668,17.4628096909,15.977833385,6.7334869235,21.1774535787,6.05359894668,37.7624882941,30.6893255006,9.7176520386,16.6295005468,36.0997156071,10.5171656009
euctsp_size=19_sample=14.tsp,0,11.446882621,9.76298264073,10.2342004308,17.8602793238,30.3786749145,13.879363628,16.591990632,22.0586269399,17.8691888349,26.6877071361,15.669013661,30.4691184185,28.8877477463,35.6965360086,28.9776407155,29.5953218251,40.174602375,7.79626629938
euctsp_size=19_sample=15.tsp,0,9.95245929519,22.6046955031,13.1205289473,15.6802301973,25.0821845736,23.2944366216,12.5995342472,29.6193192828,46.9070258155,2.16507730452,16.7432361816,17.5585800207,21.4914272239,13.8535332742,10.7820079803,40.3487962105,10.9413921816,14.0922309946
euctsp_size=19_sample=16.tsp,0,25.5670815168,12.7262971026,22.402127797,8.94340763068,36.0617447284,27.0040297917,48.779400534,24.6448182537,15.7733558108,15.4355598635,15.6113830131,21.4550404659,19.8714042627,17.297649865,14.4213733612,8.31599059491,9.86436692716,7.54617241496
euctsp_size=19_sample=17.tsp,0,13.0263199072,21.6344618624,24.27475189,13.5244491281,13.403975327,18.3484217591,10.2288545015,29.0624517983,7.65671386814,15.4239594065,23.0210013909,27.5643977248,22.8429760808,56.5537866127,21.016518797,36.292046674,15.0399805569,14.5243237308
euctsp_size=19_sample=18.tsp,0,14.1577834512,51.2638714584,31.7732422021,53.5932612097,8.98938377348,12.9927378473,24.972391873,13.2246358385,24.8687920768,3.87196718127,8.21488805156,10.3976401336,39.9537453563,19.7549888416,27.1831202267,9.75807372165,23.2877703695,13.1149497479
euctsp_size=19_sample=19.tsp,0,10.0414492925,16.0273081601,12.0025206995,10.712156221,19.477696282,16.8639988912,11.1305267578,12.950839396,18.9036636912,32.2759387246,26.8711653569,20.2828727342,5.65451526617,14.8955622035,19.214735129,35.9771022776,41.2677094709,54.0867759224
euctsp_size=19_sample=20.tsp,0,18.9750999122,16.7797509607,28.6996155978,20.0887453059,5.90404539991,56.0762605446,24.9494101288,18.1144667809,50.2753191341,3.66680382594,6.10797299303,24.2543470982,35.035047059,14.2602720544,9.54371145352,9.06263097749,12.6384569646,16.2754762824
euctsp_size=19_sample=21.tsp,0,21.9688153225,34.9075333163,9.58392359286,24.5513449503,7.64066809103,11.0257972934,13.7788920908,14.8432842446,11.0607322268,30.0897619789,29.4875354329,9.23590734401,35.7826775066,28.6147704727,30.6094647373,12.5582785808,26.2296294484,12.6151113415
euctsp_size=19_sample=22.tsp,0,22.698817639,12.7666041531,14.8345126269,21.1209745773,12.9517288085,54.2249466463,12.8950834121,29.830649646,8.60171222312,26.914838302,15.0675937719,15.332575621,10.3022563728,22.6499851981,13.4719408196,43.8482996512,15.4927707861,14.7121085803
euctsp_size=19_sample=23.tsp,0,16.9029442311,51.0238217044,1.20342272379,9.43765866699,36.2612023358,15.2377034141,12.69038738,32.9588924835,26.5227077527,13.6070535062,41.3293453607,25.4100728104,22.8151752146,35.4143821852,17.7757037748,17.4376825661,19.8690633386,10.0770461536
euctsp_size=19_sample=24.tsp,0,30.7941908848,35.2972014451,8.24921875135,10.1447401653,22.3328847078,5.07874731815,32.4210273434,25.9578033995,29.5956967069,19.4301023873,12.1076757061,6.32614754608,22.2965362427,69.255144214,6.38747758813,30.6327124615,11.7654948087,23.3107551207
euctsp_size=19_sample=25.tsp,0,26.9166063195,11.8821639661,18.3042110267,18.4348420613,37.4641463257,25.3428199579,27.7324449256,29.8401893894,43.574748604,20.3655955491,11.1597809192,24.7492785185,27.4235796002,10.9994670865,25.4153635998,16.8506744137,21.8379158542,5.52574532685
euctsp_size=19_sample=26.tsp,0,8.9452729405,19.7118672866,29.6026812824,45.5937633343,16.4393514012,5.68180659681,31.6785078397,31.3216098961,14.8527759717,14.8430598478,7.39091867222,19.8676166746,21.5333255302,40.8649222499,7.79535201674,38.1506692053,18.6848262023,8.07812185327
euctsp_size=19_sample=27.tsp,0,19.4007025275,34.7008663607,38.0630277354,17.7173973585,29.561993537,8.02012568763,37.9268375985,24.7957796639,15.4206852817,20.0395777989,26.0004364508,16.2164930152,12.2905185447,22.6229720039,12.2952984561,17.254738046,14.8731430362,23.3415723736
euctsp_size=19_sample=28.tsp,0,28.6979751569,16.4107155832,21.8159097867,18.6287002975,29.1888623706,20.6161724982,12.4981661854,26.5621699151,24.8718747409,11.8377794701,34.8426605973,15.2396006104,19.859103293,16.7406938928,10.1941247292,28.6885669352,11.6364442094,44.8252485648
euctsp_size=19_sample=29.tsp,0,8.64346202183,13.0032979951,15.9618300677,17.0878959691,29.5434461358,8.47501960417,9.3445059144,18.3104740612,18.1949847081,47.8446035265,11.8186673934,21.0705178239,5.07900554603,18.4878624821,22.049399423,18.616339141,28.1494108992,27.1293962343
euctsp_size=19_sample=30.tsp,0,17.2425373007,10.7402312845,30.2751821424,26.7695522661,24.5031853284,9.35001380106,17.3921659219,10.0053987604,15.952317093,12.825824073,32.6678905584,30.0376709935,10.7965788892,27.0955057433,12.2259129283,25.9355264199,13.2248489765,33.432577963
euctsp_size=19_sample=31.tsp,0,12.8908311367,19.9605875726,25.1948887941,37.1535783686,18.6764780997,1.35521619341,21.0204245643,43.7977361822,19.9736670833,19.1684171721,19.0903950673,14.1997175009,12.2156436796,43.3530840461,0.827334099232,33.1203460608,25.832817076,31.4171725806
euctsp_size=19_sample=32.tsp,0,12.9654095547,25.3837777662,14.4294697842,18.1035861345,10.8557485801,20.5632483974,41.8064285401,17.2494883426,7.71491968909,11.7311517114,44.8570801571,13.6788876169,14.304071154,8.23621178097,34.8149481141,5.78642547013,23.0818015145,15.5535110568
euctsp_size=19_sample=33.tsp,0,12.9054181353,20.1528721922,13.9776383835,13.2825249946,11.0007283451,22.5918478701,16.6609312163,10.5393091931,44.1847732384,19.5149771503,31.0359677188,14.0924112045,12.2673612113,16.1909519862,30.311228829,20.5356942591,27.1170416965,36.0121584657
euctsp_size=19_sample=34.tsp,0,25.7018920547,23.2747549259,11.2689477773,13.1926986947,10.1047920476,19.3296884843,18.9808973364,15.9635321292,48.7638945348,20.8546056648,18.4920998127,18.5830207008,8.98055207443,38.5340392731,10.2168544336,8.13150141522,34.6430959598,14.2391234274
euctsp_size=19_sample=35.tsp,0,3.20655183714,29.2806889414,16.1476597429,7.56444457304,9.05102370836,7.88285578989,38.8971352811,5.02199000003,23.2246400373,17.0203041252,25.7925003647,22.3795819016,1.21564696465,59.4301821253,16.8521251392,38.9864466596,15.5168072495,21.8781118034
euctsp_size=19_sample=36.tsp,0,38.490968802,40.5549597935,26.4853760827,10.7101725627,7.89133987022,10.1097012193,12.9904236375,9.53934985944,32.8087180299,35.9108891592,31.7549116315,61.9479536625,10.8332608911,3.54549313257,26.5747263621,12.603999722,12.7787089299,13.9680228686
euctsp_size=19_sample=37.tsp,0,17.5275933375,12.1953914603,12.1696391489,11.1492874604,11.7496925915,16.898060105,12.8360351438,31.2692393218,11.5121093514,20.4514036135,50.5482899419,14.6321243431,23.4878418125,43.2042324509,13.3470677465,9.88949078398,55.5592052518,10.3066259756
euctsp_size=19_sample=38.tsp,0,18.0053854843,38.7579589421,14.8974811799,14.7827415402,6.21882623277,13.3161098749,19.6252890042,23.820198409,10.2934826261,11.2760274074,22.6771717427,35.2556748236,17.9874175994,46.9956723952,11.3485845358,4.37539081292,40.3975159786,7.79090885071
euctsp_size=19_sample=39.tsp,0,24.4779582487,12.1864560767,25.1479129864,9.20610791808,19.597856892,54.8648409374,37.1079301084,8.01288748266,4.54663727365,14.0464336883,17.7898688314,32.2906928891,37.2582149449,8.39358424719,17.884595809,22.0527319734,21.5837823182,17.2326695471
euctsp_size=19_sample=40.tsp,0,15.486587906,56.1613510369,9.20641341977,16.4222480957,47.6651068574,17.7520667929,1.57660251224,14.4326285767,17.0983175152,18.1224343494,17.6340440884,11.0034565208,18.3667615425,47.2442785691,23.1998603418,11.6253617471,12.024340577,16.9986874752
euctsp_size=19_sample=41.tsp,0,11.1277806746,11.8807248775,37.5547051832,9.69416815524,9.86225142549,25.5266741783,56.8281475236,13.3448462632,14.7678391481,15.1389533002,23.5266039169,9.38796186494,11.7153955383,15.4715448062,9.65504346538,21.7514345754,26.0626563201,7.65222488656
euctsp_size=19_sample=42.tsp,0,14.4308745246,19.7580566338,26.9583732454,36.9675622361,24.6064089453,29.0245809306,16.1570167071,19.8029306481,56.239163726,23.0000450918,21.4950095055,30.4823059654,19.1985653723,25.3944613058,21.5830393847,13.4522376556,16.1874827019,19.7569493334
euctsp_size=19_sample=43.tsp,0,14.4570599114,24.1626775217,21.2624971241,18.228735754,27.172093193,11.799634307,39.2728201546,13.716868801,33.9000744951,12.6417438451,14.8827174415,20.2749919066,8.50641433928,24.5456484248,12.9706390928,16.2244498265,11.8818597264,31.3921253534
euctsp_size=19_sample=44.tsp,0,11.6239035227,19.5863278313,16.1949304896,26.1105077807,39.8972081578,22.6429051552,7.03113657579,9.97610035779,23.7448563893,30.3933782419,13.0718573764,11.0034963224,12.8175014808,11.1195005831,44.1101693875,32.4602926716,22.7104497236,47.2965400442
euctsp_size=19_sample=45.tsp,0,19.479434765,15.660429206,19.686916497,25.7275754694,22.282128671,36.5194222491,8.59178854421,27.1332069783,14.3886098525,18.9255192111,24.0236301583,22.7137780985,58.3480827565,6.57263514265,8.59726544149,17.0537435077,12.0701635385,17.2197961271
euctsp_size=19_sample=46.tsp,0,14.765763127,10.1550667494,19.3102543041,15.1019276346,15.1274016407,7.34186494971,18.6743433973,7.23890231849,38.6012968273,22.2197309906,41.4204073323,11.7671543532,8.34308904037,27.0478876245,24.8729229337,32.6704940798,8.27945107118,4.04427104284
euctsp_size=19_sample=47.tsp,0,32.709442553,12.6480810301,15.5344937875,45.7321017679,14.5348766089,11.2367670031,18.6980926418,43.1832731309,12.9082112071,13.2860763778,13.2767292516,34.6408447112,28.7778446964,48.9493851988,16.5486065819,12.807424002,18.1943478621,35.8327331921
euctsp_size=19_sample=48.tsp,0,40.0646019935,40.0674638779,12.4875342618,29.8717244583,24.8562241802,3.92128607002,7.42164953639,34.6334415432,10.9245770926,24.2327895123,18.9304613693,1.60902567552,34.731327428,18.6414779812,21.3005511261,23.0264751689,15.447191812,22.2526982392
euctsp_size=19_sample=49.tsp,0,10.8640981987,47.9137005097,16.4843751348,9.67307312875,24.5115593884,9.49537681085,13.2812225235,15.4027787682,13.5137375325,16.6677317333,16.4443386897,16.8505522065,29.8983202162,58.969365972,50.2973818818,15.8544346879,26.0199241016,19.1697480345
euctsp_size=19_sample=50.tsp,0,10.6823867914,13.9384839286,17.0645583263,10.5898334947,23.3954751591,14.9440960879,23.5743697915,32.4077222412,7.28607522929,30.93858343,9.64430061431,7.57528945016,41.0519063726,14.1617015113,37.4810495222,12.4827535461,21.73276429,20.822764733
euctsp_size=19_sample=51.tsp,0,22.818912563,11.2133987201,31.7740791565,8.68826332114,17.0650289881,24.897026786,15.0106289527,8.78009829238,8.5955971843,1.81313099832,42.3787423838,14.4772711145,15.1318277301,8.53471708619,27.1254465276,26.3158911503,22.3997102389,14.9215842566
euctsp_size=19_sample=52.tsp,0,20.153431079,10.8978991447,7.33787677066,27.715168357,37.6968640984,9.72822430249,21.2431422752,26.8668792926,11.8453872524,7.60551360707,39.8353775787,8.7047457071,19.541481628,32.0333512169,6.17664543755,11.8268220711,17.3779422272,9.73770449022
euctsp_size=19_sample=53.tsp,0,30.0828273689,24.8653037838,34.9354435138,12.6660987391,20.9075885937,20.2545789667,20.523616875,14.8063203295,15.4555968217,47.7276028611,36.5057419067,32.8199171516,15.1464816855,3.33576301098,10.5016536383,9.62228059808,23.0498182681,17.4633481662
euctsp_size=19_sample=54.tsp,0,53.8317825868,12.3284158907,21.9982569344,17.9939915441,49.9140049581,46.9742317631,14.3644629329,35.043804977,11.8464339557,12.0525022695,5.68776557328,11.5626016477,12.6261990216,23.8694376459,16.1826775506,12.7668211725,12.1105395313,4.27653860063
euctsp_size=19_sample=55.tsp,0,26.2817576479,6.87975007966,18.334323464,29.2488256956,34.1985103225,20.7268620845,29.4314010023,10.1700203239,49.8969131115,10.4750755879,15.2437385619,9.55481791478,16.730829935,28.5247937228,6.46257397949,9.07408373222,7.32187385842,25.9891735329
euctsp_size=19_sample=56.tsp,0,20.008034011,49.9391532268,12.545324175,17.3776027822,8.38282647071,16.4108592684,21.2533379597,8.4012403008,25.0797950227,60.5761287397,12.2278919649,20.9937317355,10.3580375368,16.5277834715,13.4016085408,16.6930759239,14.587362128,15.708559333
euctsp_size=19_sample=57.tsp,0,44.9488933237,12.9904249629,17.1585234636,20.4340887364,5.43771470629,38.515996482,14.6956320738,27.9330599535,4.56939631345,13.4505034752,2.21810316626,19.1908250026,39.3222537589,35.475715882,14.3902569352,35.5517058431,20.0223879239,19.157988166
euctsp_size=19_sample=58.tsp,0,28.8954852003,16.0251875488,27.0871481056,46.7432258671,5.81492524504,24.3799611415,20.4624572918,13.5473380905,21.7443154006,17.6835903505,9.05674005639,8.60691329064,10.1038808945,17.9988725033,20.0769008151,26.2753084415,22.6841236106,24.878779048
euctsp_size=19_sample=59.tsp,0,18.3272357545,17.6448453869,31.6175274218,30.1931231601,24.7743780712,17.8233206184,17.3596928191,18.3109485117,29.9808771273,10.4853213274,34.4027393035,9.96239592213,3.7819409075,20.4646995057,29.8132968782,28.6864526214,37.1946294057,8.24483902013
euctsp_size=19_sample=60.tsp,0,23.4078150779,20.01765657,34.3995460533,32.4110269593,4.17070081414,8.05033377366,11.7617135016,16.2125089785,9.75941499203,39.0717314313,16.4900316861,43.579200507,13.9425251961,4.55436469799,19.7741618371,14.1540170956,32.5414117202,23.8450784329
euctsp_size=19_sample=61.tsp,0,19.5745709579,42.5338931603,4.56891288142,15.1786143257,11.834193689,19.9987699645,16.0501065958,9.79241271372,7.17444446925,20.1949406393,16.5459405636,15.6509584629,17.3858081045,20.3969326777,12.652526916,7.66063450813,31.6601002699,16.2761182782
euctsp_size=19_sample=62.tsp,0,0.663770482724,11.8489166987,11.8946214544,9.35406895874,7.31814215304,44.6913497319,24.9292941644,13.9867914479,73.3267114105,8.74626695171,29.0339344966,42.5266428497,22.8417579897,39.8252238735,4.41006859772,13.5585372973,3.16944057069,9.20039916417
euctsp_size=19_sample=63.tsp,0,29.9432207068,10.4240773456,4.28561406662,24.5494804453,6.20815357786,25.5182380486,14.7744604877,16.2587489056,12.7133573198,1.26867936572,20.8732380136,18.7752384175,46.6219972245,28.196202535,12.5120624413,12.1437677294,15.6769164525,26.0343201499
euctsp_size=19_sample=64.tsp,0,43.3290803732,2.13025227854,6.42242192174,14.979594185,37.3067601691,24.4652185872,13.4737916164,18.1201022101,20.0044421018,49.9958991931,38.8209903333,13.105438122,16.7977568221,15.4435002124,20.2877160306,16.0463972731,12.4055152342,8.49282815391
euctsp_size=19_sample=65.tsp,0,13.215965924,48.9768171022,11.5701340708,25.6422706797,6.87199097681,25.3392632683,6.70034694132,25.1512045464,34.985060985,8.31250970013,56.3441532616,22.8145315897,21.8270589446,29.7048952775,2.25102302538,7.84606242913,11.2996263151,9.66827275631
euctsp_size=19_sample=66.tsp,0,14.1221723815,18.7044109478,45.6865769482,72.9452449365,15.2788876564,34.7555536059,26.3001600724,4.69635957738,22.5271210087,22.3043871853,8.54877861364,8.14636035894,19.6143568498,21.9575323101,21.7026843986,35.9409820777,25.6350916161,6.35273951629
euctsp_size=19_sample=67.tsp,0,14.876444033,29.0184289903,38.4302248466,13.6840274808,20.1380269908,21.8006664505,11.637580781,5.19493828911,21.3464594912,11.7535253145,27.9555703262,30.5527316482,25.8764879593,8.14997118668,13.5057443438,22.5400064073,11.6957548954,18.7366677336
euctsp_size=19_sample=68.tsp,0,18.2929695631,15.4731409306,24.7080215163,22.9811011853,7.1547828041,63.7034003143,11.6084300448,30.6080218511,6.92092129285,24.5002066582,19.5041957305,35.7069084756,2.39954649382,7.31171083625,19.3671987773,36.9813524048,18.4828573324,17.1079426569
euctsp_size=19_sample=69.tsp,0,11.5611847516,20.8081110668,16.2792410819,30.7197472589,28.1360013983,7.09292325049,30.2690810851,36.5520359843,19.3054302717,3.58800367266,21.063528319,14.6433084691,12.2208420908,13.8504554102,19.2738800151,21.0313693114,23.8101900547,11.5047724279
euctsp_size=19_sample=70.tsp,0,22.241423089,28.0523502885,6.5341157817,21.3178491414,19.9697538665,21.8856745205,22.1357107769,35.3902390688,56.9870427756,21.5541231464,17.0309849026,15.0980486591,13.0953128503,5.46060118804,45.4917718412,16.8502765674,40.2709406163,19.3639886354
euctsp_size=19_sample=71.tsp,0,5.71370658968,31.2021517308,32.3930040286,49.3355710052,9.48041614304,15.1231910231,25.6496519401,30.4003928234,7.57653948346,13.168617609,15.3466301621,30.6080865617,19.4338753151,28.744612433,47.1532961417,8.6046334051,18.6595480989,19.6796014568
euctsp_size=19_sample=72.tsp,0,10.2503541714,14.4860444718,27.006590479,13.9507875348,46.5118667725,8.54213001357,44.9090141051,17.9167920146,19.1524619546,1.53077096242,7.83642117733,12.5317720619,8.87896615478,16.47018604,24.8977136594,11.9625623206,24.4867145758,10.8525407646
euctsp_size=19_sample=73.tsp,0,27.5903603876,57.3837465491,9.34602206799,26.791161708,22.1241004418,20.3348656487,62.653484092,19.3633275315,46.5620976955,8.77256462977,17.2763359357,17.9635933991,9.71313934592,25.7594890744,10.2808204347,3.27472502659,13.5309402907,23.9505102736
euctsp_size=19_sample=74.tsp,0,18.2002386804,27.5812432259,24.0564166759,12.8137181876,12.926192927,18.3211896879,10.5717882736,8.07274759591,25.653487258,3.73427122764,35.342344346,22.0814224956,14.4562194661,19.4982925749,10.5330871204,17.9514277896,11.8561620001,15.7663490577
euctsp_size=19_sample=75.tsp,0,17.207990091,12.5986449798,48.2184736693,12.4601337954,18.6541327418,6.05042084205,24.7808724577,30.3244791777,20.0676371184,40.7907549355,21.0719084725,51.7695437721,49.5464579132,25.4200888642,24.6939275897,11.286110645,11.5015294889,8.94639749232
euctsp_size=19_sample=76.tsp,0,29.9095327455,3.9543678912,54.9751061343,20.6383283285,21.5631364932,13.4354145205,15.3361885346,6.61885710073,37.4311173003,6.85843527041,2.45731580473,11.5621943539,19.3738708872,9.51179700729,29.3843992416,18.4096313634,22.7975452689,32.1469695111
euctsp_size=19_sample=77.tsp,0,39.945341142,11.2534919956,17.2139473513,12.2476979223,11.8642895978,9.34817151322,56.4255815799,28.8327698684,15.6325421195,24.1492857409,3.96602602576,13.4132581071,45.4548043599,17.0153582075,15.1739160649,27.4078375423,8.89349472638,16.9927742305
euctsp_size=19_sample=78.tsp,0,34.2692028071,27.2915830082,7.19500820084,4.32052588089,48.2051456814,11.5685702984,19.4647658065,7.95128868787,34.6692747034,7.79925104822,28.6214148219,10.2064700038,20.0661318983,7.74154315488,25.299927873,19.473282269,29.7356232946,53.4434079629
euctsp_size=19_sample=79.tsp,0,34.8576447627,29.9612938777,21.2219988975,36.900208163,24.2516582459,19.0354691581,22.6492818306,28.2782418936,15.9056650526,2.70929704288,52.5687541307,26.9944394727,12.2090343873,15.2687862154,16.8757922112,13.8019149236,12.9477174147,43.0728113105
euctsp_size=19_sample=80.tsp,0,17.8178589604,16.4489073654,16.2699246548,30.3707185783,5.95252195708,21.5601920091,6.92057819787,54.6901247217,22.6212560166,11.5995175777,10.5886866996,7.64805307586,13.7417130334,27.5904106803,47.5783781939,31.703858632,13.9606210039,13.1801738834
euctsp_size=19_sample=81.tsp,0,20.2271296212,57.4574428081,9.09899932048,32.3829100435,29.1725249849,8.11275614323,13.3618816837,27.9212488932,16.3932847201,14.8361451765,44.3376684229,19.8875788364,19.0607207989,13.7654738739,12.3076221044,41.3207254651,21.8659083663,21.3335061533
euctsp_size=19_sample=82.tsp,0,11.9306120899,10.8392277807,1.58097979409,22.5876555466,32.2948694512,30.8990888127,26.6360776115,9.90543301243,18.9430779164,4.89697683416,43.1042610132,16.4704350296,56.1894829799,10.5712685832,7.78686579432,43.7007556875,14.7320224017,3.91975432929
euctsp_size=19_sample=83.tsp,0,17.0098631475,15.7101377393,16.3600104129,15.8550842649,13.597095332,9.17676126719,51.5183926001,22.1774725048,22.163488223,15.4909978433,3.11316010461,33.374124937,16.5777015202,30.568501756,39.0250384889,12.7603417692,7.30987967368,13.7570151893
euctsp_size=19_sample=84.tsp,0,20.9325343858,12.0554891748,19.9389251496,8.93270560962,4.42755236589,27.3663366566,25.2952278038,11.3404128479,28.7564165481,9.37094087052,34.2719160519,31.015409481,8.94474493212,5.02574153471,61.4435893421,11.2236061542,19.2560821321,30.7611919619
euctsp_size=19_sample=85.tsp,0,29.0570312155,23.9162978822,10.3848190285,12.6032519331,18.9515960493,19.3058192456,20.1725318269,31.3168412604,8.29546590536,6.89155229997,18.378178777,31.816127614,46.8461338962,30.3519024542,7.97078269359,30.7450965026,1.03312737676,19.2008001369
euctsp_size=19_sample=86.tsp,0,10.8694413932,19.1159538236,16.6697832449,18.0353728674,6.09354609025,20.8716571877,16.2371888729,45.0831761834,25.3037696723,26.1427069887,14.9588039911,15.2762664268,30.7585788782,16.277298288,37.3732916686,15.9987956129,26.8955119432,3.59083969504
euctsp_size=19_sample=87.tsp,0,14.5546321611,11.5926450531,20.9247555046,22.6785487762,9.99130523954,10.3130855702,17.865768842,12.8965690082,44.7087934397,10.3587398234,15.7624254277,20.9489357019,18.6506234172,65.4516878848,9.85328342455,20.036481547,15.6636067662,14.2857998579
euctsp_size=19_sample=88.tsp,0,20.7285598098,12.7368354881,14.656226994,34.9098539458,12.6398852284,10.587882682,65.0570129375,14.1360035913,30.8648233935,12.9172219708,32.5709200209,13.1759094686,12.8886011966,15.7617319968,34.1135120479,22.9958425035,31.3033579098,24.1346170871
euctsp_size=19_sample=89.tsp,0,3.66646168085,0.749455988145,25.6413209647,20.0454839846,2.87278593838,11.7926457283,46.5454764343,28.9144550526,8.87086454152,21.6260470679,14.7566634604,33.9524239063,11.5950713021,19.5599108679,17.5915549223,19.1597766313,7.66925518495,12.2159252927
euctsp_size=19_sample=90.tsp,0,13.2285927953,16.0686772278,18.7028963745,1.63437239272,17.3177126063,16.5889877908,15.9076052967,3.94614998355,17.1155816478,10.1192303466,46.0275168911,20.8411050247,26.551121436,15.1691047186,30.3442953558,14.6282356103,63.16526815,14.504629632
euctsp_size=19_sample=91.tsp,0,24.934478499,9.76330820199,31.8037256192,39.5024385606,35.5426487899,12.7797276596,22.9633899874,19.9748795843,14.267758314,23.1751539809,10.6339610529,26.8537960356,17.8466195282,14.2263977716,39.2455744081,33.7051378298,23.55385287,19.8198734303
euctsp_size=19_sample=92.tsp,0,19.3168823947,13.866987626,17.3404057493,11.7367510719,16.164819669,25.2863488197,10.3519989802,18.7052887824,18.3453418208,16.3036284694,61.9608420483,47.9214135525,17.8405874525,8.41905027351,12.8208902408,10.6327398832,14.1751226115,15.2164827486
euctsp_size=19_sample=93.tsp,0,47.3531028135,42.3990847651,24.1655676724,11.6325324602,15.0791028186,12.2782898316,8.60287911801,15.2465049792,25.6205821567,14.6425292415,32.3580693975,9.15238360777,13.8238218616,17.3175071927,12.643755864,54.7007133774,12.9248474271,30.6701223702
euctsp_size=19_sample=94.tsp,0,17.9609517954,14.3708272489,20.0211723173,17.7807500558,32.3352818329,20.7712325696,43.950042499,48.7747924079,8.70602862506,14.7420168192,21.2926543374,15.7979346385,30.3755938789,34.8835900783,4.03334867286,19.7043801431,3.66908604351,4.35396984844
euctsp_size=19_sample=95.tsp,0,13.695206994,47.5777954951,14.39195482,22.6335927601,9.256627727,10.5255790669,15.2959967832,33.0742756442,16.758990812,19.1416059968,50.9195694827,2.56115224242,16.219111073,6.71197171143,17.6153872181,20.5557124447,18.2269976785,28.020345987
