euctsp_size=17_sample=23.tsp,0,19.8091167381,54.5965825365,9.44350924488,13.3932397722,4.80014279942,12.1912786554,38.1598428961,12.8219338376,10.7666892763,42.3324428485,13.3779579068,31.3844741943,14.3624733873,11.639854056,8.64746590748,16.9872230265
euctsp_size=17_sample=24.tsp,0,35.3513891953,41.2339375302,22.0010354885,32.9943407355,22.4707176926,34.8424194422,5.47197959826,24.1072518517,9.98692812057,22.2686565295,19.2570122237,8.60678428132,16.2503435612,25.9949035107,7.18429629882,46.7519513426
euctsp_size=17_sample=25.tsp,0,39.4680108032,17.2282384377,37.0788537892,13.3202304539,14.5016457341,19.2307266106,38.9102391493,6.21792717706,25.2240089608,20.7699018087,19.2223637262,21.085293238,17.2233140926,33.4378817635,16.6521201974,21.2141408118
euctsp_size=17_sample=26.tsp,0,14.562490353,24.1486957129,20.3085521176,18.6151162359,11.6023437169,42.1557024755,31.1873995727,18.0157755542,35.1885144046,34.1313250817,13.22194921,11.3945989517,20.6473613212,42.9791221292,20.4760226801,35.464883315
euctsp_size=17_sample=27.tsp,0,9.2425232555,22.0882095446,5.82002018497,32.21107158,28.9270314276,36.810249957,21.9937685629,5.95389382199,18.0004186308,19.4367636679,67.4657418453,7.36792877837,34.0579036258,15.3230735763,19.1699115978,16.6648753705
euctsp_size=17_sample=28.tsp,0,29.8808294585,13.3777703745,30.6561503991,30.116932106,21.8780547329,23.0062995345,40.5248356826,53.5070645644,18.2966511991,14.4866474794,18.5872109364,24.3936337379,9.77733183094,7.46653053197,16.1331817964,20.5402453912
euctsp_size=17_sample=29.tsp,0,15.6507234864,6.22295706674,23.0268580912,41.8977477505,48.271126061,11.7073883738,20.9422032133,28.1203737267,40.9178035898,12.9176739101,16.9972371473,8.52440296331,25.4910150027,27.7000245672,36.81123263,6.10890431279
euctsp_size=17_sample=30.tsp,0,8.22649526548,14.2301125461,2.36093470784,23.3054530088,35.9593918716,38.9265947955,19.1776472111,36.4057223505,5.04337689065,41.9989712547,24.7635981362,15.533757829,17.2782681769,25.7460263805,17.8791813919,12.5388178248
euctsp_size=17_sample=31.tsp,0,9.59865262387,36.2923830723,9.55969887271,24.1049565984,14.5969205381,21.1196283215,13.7250345107,29.8712123432,16.4583514734,36.1749043897,18.8817880947,22.498873879,36.495495251,34.4058426425,10.8140093538,37.9504259495
euctsp_size=17_sample=32.tsp,0,7.10428488887,13.7807169647,5.29936078637,50.8860155524,19.6969899571,73.4580357672,43.8718680791,10.0569786441,34.7914223438,6.73384731995,21.074335265,52.0769643016,16.9246218094,10.1381813463,8.83178173833,9.09974057076
euctsp_size=17_sample=33.tsp,0,20.5667073566,3.14591278919,24.9355237063,26.2516142019,21.9547275896,4.64692388859,33.334954028,28.9349951243,22.4929632442,25.6865815362,16.0987820111,36.815979329,34.5471845914,32.2312254762,26.6685518343,12.2355302141
euctsp_size=17_sample=34.tsp,0,17.9329630453,13.2023653856,32.4486731637,23.1678808283,12.1921443853,23.274962485,8.40540726276,21.5839304194,12.3148866463,33.7810916695,46.368413426,5.96456504984,8.78515190017,27.3985970089,43.2581364987,7.26072912802
euctsp_size=17_sample=35.tsp,0,12.7231674517,32.4184981134,19.2348185461,22.1784900837,14.019949014,11.5399637189,15.7989020596,32.1199185223,6.52681949397,33.0637555493,26.5267145309,35.2660034032,18.5372932614,13.7067721886,25.2403487961,10.6430636623
euctsp_size=17_sample=36.tsp,0,25.3267444832,27.607987663,55.3022279314,19.88357667,4.84531829393,11.805615586,38.7619107482,19.9695373136,8.48261130546,3.98074613077,48.634102263,17.6893713842,11.0733803762,18.4010732887,22.9200638724,11.8447434627
euctsp_size=17_sample=37.tsp,0,32.6613826899,15.5418192355,13.1725436074,27.2816781247,28.1669034114,12.8483850462,34.9770872579,5.26992586189,22.4472520523,14.844651391,23.5961493215,12.4518292467,35.767481325,18.0875451274,31.2364324767,31.7198981776
euctsp_size=17_sample=38.tsp,0,32.1653643846,25.9246778734,13.7420340812,13.6063949174,10.1476627651,20.2553018043,19.5633334288,16.741898896,49.0733188197,22.5764237097,19.7657939338,20.6981319905,9.45917347414,56.4735646652,10.1811667623,11.12336042
euctsp_size=17_sample=39.tsp,0,35.6434626443,31.4431515255,24.2911369823,3.78240218204,38.7433612779,21.3850455385,20.402402211,29.8674923127,46.2594983431,20.5795087163,4.66157105664,12.8858832493,5.67615941345,10.728119772,27.6158364682,14.2216511513
euctsp_size=17_sample=40.tsp,0,37.0278907461,8.36920652833,6.75346055026,7.00868935855,45.5687556168,35.1000432265,25.0416198557,7.96725040687,12.4460862955,15.0095114364,11.7493880572,15.3112161777,29.2277344846,40.577999531,37.6692807059,59.3538494744
euctsp_size=17_sample=41.tsp,0,10.8158887893,28.1857610184,13.906664467,13.1331383406,13.2975061981,16.3417133712,7.61927109727,30.594033036,16.1304754097,16.792763804,14.292492274,15.223055305,21.6330000186,31.1621736527,32.6113846966,25.9250568281
euctsp_size=17_sample=42.tsp,0,10.722143791,44.3665804286,34.9648380176,17.4030098234,22.1156296997,48.210328628,14.5757675326,9.0199546504,17.4351508304,28.5951186708,21.3548236116,20.3612461279,12.7189985117,15.6880870792,32.161652621,19.4545461018
euctsp_size=17_sample=43.tsp,0,18.317045237,31.4414056163,28.194938146,26.3094267197,26.9866436199,18.1417611778,12.4971265185,46.9505051491,7.87369562006,17.1482371949,44.6277881832,6.81189484454,16.8035951781,18.714024325,17.2063986522,43.6654575714
euctsp_size=17_sample=44.tsp,0,28.939515097,15.9592162347,15.3736858627,7.82794998423,31.2576304212,21.8213740476,15.2010419166,16.6823102067,30.7076799095,13.3609269743,19.2805124726,4.61706444028,24.5272163801,62.9745688456,18.4814688312,20.6411508301
euctsp_size=17_sample=45.tsp,0,18.5518653558,48.4450592774,16.4397833477,27.5206297748,10.9224718779,5.81355569546,19.4884691906,34.6659905049,73.3170395468,4.55337021439,16.1932384911,14.7368968012,9.95180607743,8.15059546385,13.651571224,20.2343107448
euctsp_size=17_sample=46.tsp,0,20.5902849304,13.0189756413,34.88964192,30.6796288853,15.7725872978,24.8610719394,18.4418665695,29.2661190174,8.74226760466,10.3469938257,20.6248749996,19.9290031682,11.5948777523,29.9371112858,10.8967177027,5.09075110638
euctsp_size=17_sample=47.tsp,0,6.2837840922,25.4486130829,34.2824698032,24.8893791917,31.7797362109,24.4468283055,19.9949082703,59.8468830256,21.1158405122,21.8556411244,31.065237996,23.7646639439,30.9643357671,25.9371502862,19.7360563509,19.8464696593
euctsp_size=17_sample=48.tsp,0,8.71546223165,12.1990727916,24.041934374,32.5607684351,16.0959090952,44.5328205391,12.8916760854,38.6110930234,11.4686443025,32.8609211188,26.4159698182,12.4628724254,20.1691326889,6.02872606248,22.7256473118,16.8714948372
euctsp_size=17_sample=49.tsp,0,17.5435640552,18.92653673,7.59612359481,15.2223960285,28.8277689104,16.0682876043,31.6098750143,42.4741435844,35.3573173782,6.71089036445,9.81720720401,38.6771537598,32.0093483161,12.7422951473,12.0993098978,12.0252420981
euctsp_size=17_sample=50.tsp,0,42.5281166365,45.298415344,33.4948216041,54.5499815202,34.8336080589,19.2111600195,13.1512680323,15.0828979594,11.5744131601,13.5871303383,22.5946100335,20.624617948,20.6714078019,26.9496418217,21.8294241247,9.72010683688
euctsp_size=17_sample=51.tsp,0,61.4164326148,30.1112432702,14.9606394654,13.6442284136,9.90144984674,19.301843643,49.1570233006,13.0656803729,15.054625247,18.7290273224,14.6585942475,11.7054556589,16.5340326588,28.6021167861,26.6234155267,54.4846540788
euctsp_size=17_sample=52.tsp,0,46.3361398115,10.3752831238,21.4654475429,24.3339668988,18.5304852787,29.1934056966,43.2932821688,22.9262375324,8.10106706016,31.7287063752,18.3314395268,20.2289773298,49.0952402809,5.10993562552,14.7791624022,18.6605620234
euctsp_size=17_sample=53.tsp,0,15.9980594517,8.53215270936,26.3560706196,42.3210346545,31.0973372118,53.838859058,27.5057970134,16.0200235664,22.5154079521,18.2268038828,22.7061855396,27.0684738074,32.3181406396,12.3753073974,13.5339275294,39.9161440311
euctsp_size=17_sample=54.tsp,0,12.4985768494,26.085481124,8.54363380713,26.2265464831,31.0218479295,7.36960533733,62.5792854279,19.71782612,18.3030643891,19.9337253817,11.7044295329,18.6609556626,21.9224037504,9.85780840025,34.0592910586,2.23720641662
euctsp_size=17_sample=55.tsp,0,25.0703428511,10.0554096234,12.7789333886,18.6392808182,36.4537834266,14.6967230665,16.9450170168,18.007624541,31.3180903992,54.5115486723,53.1972055717,13.7575450702,26.471118566,11.1804283753,9.2256777427,20.7995661108
euctsp_size=17_sample=56.tsp,0,18.2859538124,12.1584326393,30.5453992327,19.6009244149,11.3946648847,42.3682976999,15.4162526318,27.0973522926,11.9763170696,8.18004535563,43.6005608386,4.09865888205,44.2926668597,30.5962941034,13.1677216742,16.2573881337
euctsp_size=17_sample=57.tsp,0,23.2389973164,11.255094916,32.4690459247,9.6476726851,19.4879329602,25.2463266302,18.8221755249,9.40930504441,9.19503528031,1.87921944767,45.4073173529,17.2691783732,18.3541784718,9.14403958616,27.3456027822,35.5015574367
euctsp_size=17_sample=58.tsp,0,11.332946703,6.55354078706,22.6076864195,14.2293693757,10.7356380957,31.2063176629,42.67703735,12.4636248694,5.09552118834,30.5034817817,8.48914415336,14.507609589,43.3948158805,11.3370035077,18.9886260515,36.0297353139
euctsp_size=17_sample=59.tsp,0,15.801285489,23.6989900841,13.3318516879,14.0279274819,23.1238078856,21.2665662446,29.6529130067,21.7059224183,15.2878948034,17.2239028498,33.2613375198,7.16450480765,9.10808561775,44.2511821135,32.9752797602,49.6190497011
euctsp_size=17_sample=60.tsp,0,8.56183364324,10.563317267,14.7298226927,13.3811275997,6.49957397196,25.6119645214,39.0708813172,7.65164983112,27.1747287583,24.5043825898,43.3801471783,24.8835527497,9.84034385119,78.7828352121,13.4472665435,11.8175307586
euctsp_size=17_sample=61.tsp,0,10.6044324228,11.2749596999,30.2041099413,12.5367956103,18.9589049306,11.4487022258,6.61536607335,59.9984413164,4.698424614,32.7835520628,3.94632306808,64.3723534802,10.4527222866,14.8533245123,42.0453945026,16.2999332508
euctsp_size=17_sample=62.tsp,0,24.2097979912,8.2323083161,41.783404501,20.8572565354,19.2503799204,12.5287720434,13.5948112284,19.8840213837,10.5289825819,11.7104302551,48.6172468297,6.5052070689,16.8794308204,11.0783365303,24.9696950888,33.3952763727
euctsp_size=17_sample=63.tsp,0,22.2730943026,46.6051136979,67.7343053973,22.56802458,30.1785945113,9.35657609314,20.7941438239,9.35981379477,4.85732393695,12.1058238511,17.3841461734,33.7550566795,40.7619869276,9.83933058178,10.283440971,3.68570243757
euctsp_size=17_sample=64.tsp,0,36.3874448093,11.216076562,23.9264738673,2.3798369917,10.4803887224,10.6849599484,17.349757297,29.2975342872,33.4893316284,12.3477798616,45.815604892,21.3709229167,14.638398315,43.4768291215,20.8781209798,36.7793921457
euctsp_size=17_sample=65.tsp,0,39.0885355369,26.9720839996,31.9589974132,25.6307931258,6.63943561118,17.6828831464,26.5585173811,13.2915734983,19.8264138328,9.69022021582,11.911571046,16.3076037411,32.463564211,11.7706499087,33.679040943,9.20813462982
euctsp_size=17_sample=66.tsp,0,17.0481156931,25.084433421,18.5152417536,17.5956706518,17.3901787607,10.1339753137,9.27003903947,20.4092223703,19.70713513,30.955820245,22.3554662655,22.9807473279,39.1280873301,18.7384499791,51.009074263,32.9110153172
euctsp_size=17_sample=67.tsp,0,4.93363225461,28.0632545628,10.9365854324,22.2542734032,40.0909468125,6.89284722831,11.3082776921,15.5373768841,25.1745437516,9.91920485645,59.7301937367,25.4235259901,53.3790385628,14.045868184,7.62053984519,27.1875291409
euctsp_size=17_sample=68.tsp,0,32.8307661515,39.3135389151,31.7688108699,14.2640450822,39.315678544,14.1599487042,7.83268415618,19.9791992703,14.434955706,15.2260848175,7.23287933027,19.1856667736,16.3391978618,15.0406852872,16.8130199888,38.9538025401
euctsp_size=17_sample=69.tsp,0,16.600959229,52.3266955782,12.1165370861,17.7220144165,24.1917208564,20.0300275434,8.79329587812,3.96470777143,22.0973319132,18.7033965621,51.5190953592,33.7526876458,18.2411214784,46.431835862,5.93830979144,48.7186312892
euctsp_size=17_sample=70.tsp,0,15.5697663291,6.54493109697,25.2810129026,17.8690325428,31.3292692185,25.0564675009,17.0716312777,45.8115815857,25.2231704299,16.5649750501,8.18242258806,19.4394814952,23.286186901,19.2016273989,12.3983924177,18.0463876792
euctsp_size=17_sample=71.tsp,0,35.9999219999,15.5472007757,51.2956226721,22.6906343716,14.5919573754,8.01780875023,15.0450475847,25.4422994755,15.4570988012,38.1310856543,12.1121457937,10.2197248834,13.8845906646,37.681734802,16.5829870536,20.8646107233
euctsp_size=17_sample=72.tsp,0,10.4570161172,53.9157044651,47.4139089367,7.25198861608,19.7779263108,41.0722466977,10.0242605938,27.3895851204,26.3854959016,22.9324781627,8.95618208412,0.779645829314,44.0307105977,6.72608163624,16.8516626821,10.2151662218
euctsp_size=17_sample=73.tsp,0,9.87299566812,35.6236930795,52.7027972075,5.07547427327,81.7357100077,6.62120756296,22.8165463683,22.0996157604,14.7602246205,4.55339269927,19.3946667604,8.48011250869,5.44869223994,21.3667251634,30.0636947918,15.2029259318
euctsp_size=17_sample=74.tsp,0,20.2949284718,38.1863936081,24.7797962117,27.3107775019,5.73967833497,9.86491637147,19.105580008,20.4893663693,19.0264866959,26.6970681819,7.73833509645,38.9402633861,31.2913444323,23.3204076636,32.9919277033,19.4078854213
euctsp_size=17_sample=75.tsp,0,27.5082147311,12.6114540229,19.9982409529,21.1849467304,18.7627063227,13.0482651651,25.490486249,4.5827381162,29.6520206361,30.3758359942,28.6201595141,13.7192082526,22.1372632655,14.5828425995,7.14109985136,26.291332485
euctsp_size=17_sample=76.tsp,0,22.2493805096,17.1296932922,24.0108972699,19.2700470921,7.14912260173,63.8426251398,12.1168712377,29.0357014468,6.68023102191,28.0518138141,20.6536508922,35.7223055823,2.49459554924,7.97663198552,19.7930772202,40.7827902767
euctsp_size=17_sample=77.tsp,0,38.9289007595,6.87444733859,17.1699116927,21.084735869,13.7475180503,30.9113378793,34.7628686759,8.74345204461,37.7087612346,28.9976187627,20.2924726001,8.27179443453,30.1030859773,17.8112337899,9.53554385699,21.3444098685
euctsp_size=17_sample=78.tsp,0,19.7406211847,13.2841548445,10.0846704563,27.7944279974,23.7064903293,30.6053230545,12.4734127275,22.8300683944,26.8160134012,15.4372174104,11.657975242,35.2515868315,64.120521615,18.4640838692,8.78218447424,25.5599918012
euctsp_size=17_sample=79.tsp,0,11.7449491673,47.5353670301,19.7993654575,41.403644316,24.684024215,12.9974816006,2.60080827656,18.8011326621,20.0657340509,24.7946910532,11.5433335008,29.6024656014,22.8643658382,33.2425373137,3.0793342121,17.0901340125
euctsp_size=17_sample=80.tsp,0,31.1779337123,21.3014196626,25.6584108214,29.8569612876,11.4239217665,20.0742882736,10.6828944756,9.26007997082,28.8255455682,11.8348609962,33.5243470145,11.871444254,33.8121467438,4.83370711217,35.2072962189,19.8391695796
euctsp_size=17_sample=81.tsp,0,11.0077178384,5.58007087393,14.5949383944,6.46680992478,24.1426548579,31.1304508711,15.9687244256,30.4876442286,1.63496287349,14.6886550495,31.0563613898,52.419826497,15.796513035,26.5165267426,22.5230541209,6.39348038454
euctsp_size=17_sample=82.tsp,0,8.561955334,30.359811431,17.6068726644,10.7609851133,24.5460545361,13.4996886511,6.2325262652,23.1498338424,20.6967273182,17.1218691244,43.7107663385,22.2648160912,11.9075153544,38.3514167629,36.9844637098,35.0365882329
euctsp_size=17_sample=83.tsp,0,15.7093379241,5.9811978781,16.3490916536,22.699338495,23.391281405,35.3685554954,19.3609845314,12.0042162141,20.6283730854,22.8576409596,14.2101663254,14.0049660373,19.2178481336,11.1909861208,16.0893124463,18.1235848034
euctsp_size=17_sample=84.tsp,0,22.1098734799,23.7752976572,19.9901093424,3.62496674866,35.2130192625,14.7369957711,43.3417594132,33.7401053238,63.5247559659,50.1805661245,34.0112392592,11.6879378564,13.7335114981,16.6889532742,13.7148295672,8.48492025211
euctsp_size=17_sample=85.tsp,0,12.385897738,69.3955104964,2.66733996837,21.0385162214,27.2666490075,25.4503102601,12.0302865467,31.150882168,17.7638105613,13.7249537256,10.9269854671,33.9374983734,11.9392107061,22.6447053228,12.0564941625,13.1169374204
euctsp_size=17_sample=86.tsp,0,49.7065269874,23.1796696361,16.1441844708,10.7129239322,14.149093991,12.9628667645,16.3917138792,42.076814919,18.074086337,32.3747610318,7.14971326952,24.4458830171,26.1041230193,59.9556698275,12.5879804057,12.6204380586
euctsp_size=17_sample=87.tsp,0,25.8809603466,18.5601475082,7.32700747763,31.5275466917,27.3160134222,4.7796611064,6.58465369539,42.428753346,9.96205406988,22.5306580441,13.4792508727,45.6634986042,4.42410773046,18.6794048093,16.4474316734,24.4975406433
euctsp_size=17_sample=88.tsp,0,17.3924612792,13.2806952528,15.0687694871,27.8616043241,12.7101856786,49.7771641732,27.38693171,11.6300368609,33.9871040027,21.7132409293,15.5432825772,12.7905101927,48.8427637175,16.4942278711,12.5429460456,64.733549134
euctsp_size=17_sample=89.tsp,0,13.1251053304,14.8832889851,37.9018189467,20.3515929529,23.6093426961,43.719864939,12.877965187,21.294094827,10.5604229135,21.0137670939,17.1785557749,12.3900557553,1.12778507703,17.239880984,47.233374194,0.86288819566
euctsp_size=17_sample=90.tsp,0,14.5907301806,16.1877597888,18.2090886754,19.8739284844,67.1598891547,35.9713493865,12.7402391847,14.4434580463,14.814302616,7.83898623365,66.7962879324,9.55476466483,43.2484593642,27.1913692731,9.70446954076,24.9597858438
euctsp_size=17_sample=91.tsp,0,20.2473005273,13.1503834009,55.7811659976,27.3319522688,10.6680690073,8.17155066527,6.26592258807,53.2278128074,28.6682919225,7.64848228066,39.823238541,11.5022708628,24.6028724228,28.6871173118,30.0574878416,24.5400365922
euctsp_size=17_sample=92.tsp,0,18.0096308178,12.2822014282,26.4212243797,23.4748114522,38.3353265219,15.6022374823,53.8969535644,12.2177831137,16.2058798165,23.5974857284,15.9696830138,48.5887666967,9.3582714621,17.2868692631,27.4777418198,15.2795434117
euctsp_size=17_sample=93.tsp,0,1.65520053974,15.4423452369,38.9272291676,28.7438867372,20.7236442715,20.2091212255,5.29432683714,31.6244744432,12.9159544583,33.4820544519,43.7340961197,16.4488403033,7.86324442296,18.7456978576,25.4840359843,29.1166497713
euctsp_size=17_sample=94.tsp,0,23.662436039,11.7540933393,20.3132300185,27.3537124912,24.6914856718,2.65375827693,28.7351471099,13.5677713207,33.8517479994,23.2802359325,9.45935154333,8.42127119349,53.798696057,20.2883342104,27.0284614787,36.8726876668
euctsp_size=17_sample=95.tsp,0,29.5100096689,24.4892346095,11.2254998753,13.3619763868,19.3431537649,17.7423833291,21.5596681774,32.9295400913,8.54697855238,7.09813342526,17.7958801077,33.4041920618,43.9629125311,31.5581060396,8.18271715982,31.7067214925
euctsp_size=17_sample=96.tsp,0,17.7927294553,13.2114598583,16.4301247667,29.038862487,19.9783122171,27.5328463506,14.9530914078,41.3478658094,19.1310778809,44.1207278916,16.3610502909,32.1822730947,12.6592795648,20.2734235269,31.3348920239,13.3004835039
euctsp_size=17_sample=97.tsp,0,45.5140000424,28.2489093735,19.0728980208,10.803353474,14.4917538305,17.130242819,18.6036038473,19.2374639566,2.91274812911,3.49250913101,16.8754582274,20.2871955439,37.5888271826,13.2797500948,32.8824353073,20.5630755365
euctsp_size=17_sample=98.tsp,0,49.0393107384,8.93252313629,17.9070400715,16.245606923,22.1245205385,19.0020895332,24.8961334825,10.384880961,27.5439752687,45.557414102,16.4577874643,10.6897672594,20.7660738481,38.9036846134,45.1437966801,18.9502749522
euctsp_size=17_sample=99.tsp,0,4.83196334936,4.90185680165,19.1441209404,47.5168997584,28.1361057042,33.0435253097,25.6095937145,6.47080779163,5.52291322646,4.98373095811,23.5676700181,28.5897739144,8.3021498928,12.8942792299,64.806655944,31.1332153491
euctsp_size=17_sample=100.tsp,0,30.452179497,11.3434526886,38.1247383778,8.24900290425,16.2434971628,15.2384690369,27.9034989691,8.52835109025,11.3114310134,12.1649441076,25.599203111,24.8523676819,29.3440946575,14.2390396369,20.2968010151,9.13819859293
euctsp_size=17_sample=101.tsp,0,11.6907037397,21.3182334366,15.9142287429,30.2641700723,13.6130762513,33.879029371,21.1892489628,22.8599686809,19.0920338817,25.906075623,24.7912705999,22.0505668129,52.7275788915,18.2120124345,14.0208794066,27.5585666897
euctsp_size=17_sample=102.tsp,0,12.200406277,8.47752282467,23.1604531327,68.4600214116,3.6700412197,42.7903495759,30.1394637371,6.5061396479,12.3994509475,56.0562944449,38.3358043709,2.54185673122,10.8299112532,5.69512333392,21.3157375271,22.5591978245
euctsp_size=17_sample=103.tsp,0,13.3750083857,13.6305756391,30.5595276081,9.34037108328,21.8576323364,21.9271395897,18.310872352,64.8109841504,47.1783539719,24.4963123661,5.07091532848,15.9940912738,11.9084734953,12.3367436834,17.4772961055,11.6048580968
euctsp_size=17_sample=104.tsp,0,41.6396748941,20.7600897555,18.2398207623,26.9768770369,11.9227481043,14.3416819112,12.0729144753,18.5226328689,16.5301556317,31.3741505572,15.2674390924,15.9708511028,19.9180315006,13.0189228998,83.6367996572,10.9738412586
euctsp_size=17_sample=105.tsp,0,18.3246719297,18.7955783909,24.87124819,12.1934060335,14.2012071006,30.1703769363,32.4977676848,57.2038300326,9.04502809767,12.9135928923,10.9200668653,18.175868709,23.3283510695,26.4087801318,31.1131184881,22.2950749834
euctsp_size=17_sample=106.tsp,0,26.8077257057,27.9607023182,21.6057571531,23.1730239886,52.2689665882,11.8257097355,14.9801054455,22.1794201474,16.5828148297,1.96393297901,27.200103857,6.92267657696,14.4138870953,43.4028076492,17.3678232693,16.3561866542
