euctsp_size=18_sample=36.tsp,0,16.5656590295,14.451699906,18.6759946074,11.0935287343,37.7199548242,14.2574210322,46.0213477157,4.63609982064,6.39482634183,4.54245951522,18.8250988176,34.0392380964,19.1646484897,17.5235911377,27.9329458772,28.0496264994,27.5550459146
euctsp_size=18_sample=37.tsp,0,27.9450296519,19.5288661474,6.19408552727,8.58133519408,11.7057040892,39.5708195644,3.54621053546,21.9595280065,16.2153391709,24.3756525485,20.8628498574,7.29998337329,58.0915896245,16.1158523174,37.3651548217,15.2750452317,21.2370026145
euctsp_size=18_sample=38.tsp,0,38.5181486267,40.8248993429,27.0957838999,13.4062238505,8.04458568463,10.0994452455,15.2679262813,9.78170265323,33.1677120125,36.0241676925,31.8370135682,62.2175350878,10.9387115342,3.57903155812,26.9077505637,12.908263503,13.1068931545
euctsp_size=18_sample=39.tsp,0,6.75696381731,19.3751635686,21.5827814052,11.2143649023,9.38556058723,9.33338440294,14.3595891315,11.3528133882,28.2013777945,18.481345852,18.2118839024,61.7595061846,15.7725774344,30.003914212,41.0921809684,8.97617648596,16.969281396
euctsp_size=18_sample=40.tsp,0,14.1663084524,11.0174283362,24.8533142313,44.4060026407,16.1115023983,21.0603044654,12.4092700743,15.3916024798,20.3602190853,30.1934562351,17.8854458592,9.13708766921,12.4736060355,10.4305706025,26.6062997666,54.5105258418,9.00124560049
euctsp_size=18_sample=41.tsp,0,43.4676181046,6.36967265594,12.1951193182,35.6620076768,14.8290160553,26.3821090185,13.1303909263,17.4362233149,53.7102321303,35.2951088854,17.3324839015,9.59062368988,10.6662149765,14.5486113911,27.3519428581,27.5957998931,12.2721749472
euctsp_size=18_sample=42.tsp,0,12.6276623554,11.9751871152,14.9592652742,31.3405757796,13.3808332449,83.4062802873,7.01079716413,18.4942929612,51.1348193826,14.8248504051,22.1366456715,4.05663758573,17.7378865354,13.6959706705,12.9692876602,11.5579542599,24.3260355207
euctsp_size=18_sample=43.tsp,0,23.1046740231,8.14430250341,9.70364865469,12.7962613252,13.3018901108,13.667086346,6.21759149479,8.48586595411,22.0952916364,12.895560404,37.0971508087,32.0173822742,16.5562829426,32.2915222477,20.4877520758,35.1263955758,8.90414470951
euctsp_size=18_sample=44.tsp,0,7.02636305564,9.23593211509,7.39710057332,31.9505727337,20.4606488645,21.5788533928,21.8089528141,26.9310085303,15.958303724,24.6370364806,15.691521572,30.0158068141,52.2283481674,11.7193406135,60.8698309495,10.1027214831,20.7981033992
euctsp_size=18_sample=45.tsp,0,12.9766206997,13.3540793751,11.1973103656,15.5139946936,14.0709120216,10.3537073527,13.107190023,3.46769094664,20.3387856159,41.9965869228,9.92259152343,49.0702504799,12.9388069295,45.0423468968,4.09978692776,20.9778849667,31.0291130647
euctsp_size=18_sample=46.tsp,0,22.7751798347,13.5547911182,36.1114696853,9.58687372485,33.1187944067,10.0629707958,18.7122296393,36.6772543392,17.6347730313,18.298335996,13.5732200665,22.1291866052,40.4826739034,48.1819129873,11.4193676193,10.0763046959,15.6414572405
euctsp_size=18_sample=47.tsp,0,17.4449904259,21.7333251994,19.5661597407,10.2655001469,47.5682485985,47.0541621418,35.2204787547,56.3384494875,36.3415827742,21.2605482478,11.2134006935,17.1234203175,9.19349481385,14.7235618564,15.3467604534,22.5667293813,21.9395462886
euctsp_size=18_sample=48.tsp,0,8.26861725836,30.2038591132,30.4924373904,62.1537106326,31.909516846,7.3044459697,15.0171608738,4.75887355694,5.5732437108,63.0336301443,9.37467637248,16.2330606485,16.0500026798,11.4223693453,12.6196523916,18.2501476508,30.3073118033
euctsp_size=18_sample=49.tsp,0,37.2988421846,15.8663712556,40.1437989135,7.98279505429,1.89687186827,26.9049645959,10.7137740439,30.3972791533,31.7568624341,13.9066573857,6.69354378452,50.6235702108,24.012799255,10.7648120286,47.5539655464,17.7529973921,5.88194865158
euctsp_size=18_sample=50.tsp,0,35.0356741631,15.9365236445,19.1864647729,18.8951008884,29.9447796877,28.5491791697,32.9499357014,2.28421920979,17.2849996885,18.5850536544,29.554092619,29.6965661602,19.2309304514,4.86622679857,22.3991399654,46.5407793114,39.5881490408
euctsp_size=18_sample=51.tsp,0,11.2793226737,25.8171614331,8.44447802881,25.9191255563,29.9515826945,7.26054179609,61.8369922624,19.2440671844,18.4519816558,19.8593986735,11.5835091604,18.3874373056,20.0090100665,9.64909877081,33.6802621271,2.20383621046,11.4094630168
euctsp_size=18_sample=52.tsp,0,13.8934831221,6.75317941386,18.8546739885,46.3780120733,7.91626098884,3.68626127833,26.2692654094,26.3403492496,59.1540002838,41.3110020583,10.6496305306,21.2648218095,14.8111239875,17.5627196958,24.8699083012,14.5491176854,7.75032211415
euctsp_size=18_sample=53.tsp,0,36.2363525158,9.06454087572,25.5158407945,45.8026601485,14.9496242103,24.2053145367,3.22450573473,14.262051659,28.7918330048,14.6249236501,29.9509501407,23.7939417678,19.8515613482,15.7939835055,7.13833646162,17.3018690629,11.0368001433
euctsp_size=18_sample=54.tsp,0,5.17560974153,19.9667274717,47.9435670887,15.1095458145,17.0156373892,16.8328497447,12.3257392079,44.516593805,12.754867755,17.3433840379,6.9334195998,8.12719881922,24.6860810234,20.0245204785,19.0953067886,7.19228042421,32.0289275142
euctsp_size=18_sample=55.tsp,0,6.41625247983,22.7652197367,43.9192171027,2.3213468306,38.8779904831,20.3347124261,15.4838967992,11.3991590056,33.8119979278,4.4307651424,24.6492058361,23.1028184534,11.9476881018,12.7578119142,31.9343220587,10.8755972101,1.9294509108
euctsp_size=18_sample=56.tsp,0,19.0412785524,9.88694285892,20.422372964,10.230043565,19.7178855485,32.1039514816,9.00214627442,6.01405987604,44.7100051644,35.1022696764,44.4607846317,27.7299018648,15.9775232884,20.2119336442,13.9085954038,31.4152300213,28.730764318
euctsp_size=18_sample=57.tsp,0,53.8715353332,12.3771341774,22.1657036698,18.1659063052,49.98374042,46.9803230222,14.5377447668,35.4600267924,11.9461300153,12.1039905182,5.78410908239,12.2758553639,12.3390326301,25.6169621867,16.2848668701,12.805011297,12.6504133921
euctsp_size=18_sample=58.tsp,0,50.8735926357,9.55673262238,17.0575937436,4.37012188702,31.0422011872,12.9018854474,18.9250430266,32.7648282461,14.0815604485,54.2373041721,12.1444314804,22.9227668854,21.5478714842,6.46889795797,20.4857900699,15.6007935657,16.4467475289
euctsp_size=18_sample=59.tsp,0,18.157625327,7.48306542337,23.9445692493,51.2257587052,18.9198000304,17.2744582184,8.76685216111,18.8511916895,22.4919754975,8.76783745395,28.3430228432,61.8424744559,15.0837825089,21.230427619,8.23977981405,18.1912243452,14.6550555386
euctsp_size=18_sample=60.tsp,0,9.48715969087,19.4137881124,40.0887616337,43.4960925754,4.97017842093,11.4757360369,2.07678745572,17.1612158014,38.9389392865,10.5910180885,5.36985674978,18.0730425029,20.0649166665,24.8170714978,11.9429751292,50.7377483126,26.0406514786
euctsp_size=18_sample=61.tsp,0,38.3056813014,22.0999340688,21.5869581253,44.1165773311,23.8933858331,10.5819745257,28.1062775494,38.4183597487,21.452732919,22.1980221061,12.6671309501,25.1758568441,14.1337137847,13.9461412018,17.0349133771,12.9047737677,15.3506460617
euctsp_size=18_sample=62.tsp,0,15.4803566969,35.6840007781,13.2682008321,37.505196906,5.56143777694,21.7041554472,16.1382069377,43.1183463889,24.4898645016,30.8218920772,10.3456294436,15.6095312729,16.7474920621,24.7383435184,16.3896163244,32.2002758463,8.53268682249
euctsp_size=18_sample=63.tsp,0,18.2599671007,39.7543321538,21.6262656977,64.3308227539,11.6325689163,3.05808853725,25.9682164566,13.2966327031,18.2183802668,39.2280952068,11.5617764097,8.71069086979,11.96569065,23.2862699706,10.5883165667,41.8987227611,29.7162769075
euctsp_size=18_sample=64.tsp,0,14.7523220831,19.0659460972,30.1211249035,26.7106813876,34.5785872207,31.9731935561,53.7294807044,15.6059344484,7.23563400939,25.4389857191,23.0759068195,18.9532619702,8.61785152908,9.63990489926,20.1450125778,19.0906852277,6.45583247863
euctsp_size=18_sample=65.tsp,0,3.84109284621,69.3578222298,18.1143339638,6.30687784054,47.7179619558,22.9540043112,20.4489294915,24.6131182284,20.3890722734,12.2259972833,13.1086292767,17.0222779835,12.6654055011,44.6410611574,28.834317663,7.17809924378,60.3558905196
euctsp_size=18_sample=66.tsp,0,21.486947227,33.4762534692,11.6303131003,24.4380756074,13.943238812,15.5321886815,21.2070262586,20.0956435324,6.21935878051,37.9347341652,19.8841919198,9.47392099667,24.4528682582,11.9485314525,24.7760546671,11.4684383271,20.7273583778
euctsp_size=18_sample=67.tsp,0,13.7704965465,44.5958103452,9.22979900197,46.4502403391,11.5700434382,0.315198169683,9.13124274007,18.775067165,28.2210778319,21.9349573902,28.6570029679,19.1768733108,17.9107669844,20.1886207296,36.1811579214,7.51249364034,19.9752811019
euctsp_size=18_sample=68.tsp,0,10.1697031194,37.4388532588,47.5494910535,6.89923134233,19.7507143726,40.5049849994,10.1043930126,27.2305019065,26.1514759028,22.676927768,8.82313732007,0.792227684904,43.7390174646,5.55363846933,16.9548811893,10.5774304912,23.1154982641
euctsp_size=18_sample=69.tsp,0,28.8937866912,37.7074547125,3.34610605577,42.3277394317,15.0041514533,30.9044951561,19.277085924,8.87961281315,4.72898692472,14.4243621001,8.92923582094,3.35778025171,16.6621295629,25.7764111804,32.924578597,91.6406753117,18.493884601
euctsp_size=18_sample=70.tsp,0,37.0117801258,16.0097157476,25.1934037208,20.1595252495,18.824914916,14.2798061222,6.85416549706,2.32030039592,22.3684695452,49.133505147,39.1203351119,8.96186112435,26.6314485132,10.839570396,13.5159372279,4.66743104162,15.216821746
euctsp_size=18_sample=71.tsp,0,39.383787463,13.1806001961,17.8284833638,9.88535017206,16.6584765952,12.7572271028,12.3923873788,11.9908979995,13.136431595,26.7609698014,40.5516029966,13.790807093,16.6799760567,8.47899263298,25.6115071331,14.1063075201,31.2163336069
euctsp_size=18_sample=72.tsp,0,10.4674674418,48.957111875,16.3582391881,37.6649513369,15.8951200926,30.6764951351,14.7380005389,20.8164279124,15.2730921153,17.4316811572,32.1076688335,44.1743685805,14.1137107256,27.5862512371,7.49533169539,16.327287976,15.6056028347
euctsp_size=18_sample=73.tsp,0,40.7926350022,14.2813336259,12.6202633334,33.0750496985,20.3361011304,22.3155210742,16.0433134403,21.8361159781,15.4131473579,11.4420120784,29.020700942,15.7594794949,12.1271531188,22.4439231671,10.1208454047,27.1528372941,23.239276436
euctsp_size=18_sample=74.tsp,0,24.8300654879,19.7605752951,25.1183903671,19.9350511029,15.9766625625,28.867047452,57.8662562852,12.4273102046,16.8377456173,13.8140216873,31.2144866343,27.8384228596,42.1503433767,17.9021382823,18.4317314735,8.49546965918,27.1160547907
euctsp_size=18_sample=75.tsp,0,26.6314343038,27.7555613816,47.1027540361,9.65846664111,31.6041594633,24.1271951142,30.4244861354,3.96676918521,14.2238044786,11.5220481136,34.4678603096,19.2790915033,28.6344140076,49.2825783313,10.2545981815,20.8862799373,17.6371845298
euctsp_size=18_sample=76.tsp,0,10.4343575808,14.7555615136,26.8312745473,14.2929918311,46.4677173069,9.18063523749,44.8032109728,18.3722069089,25.456484468,1.55206252421,8.87561904284,12.6832145471,9.92543792457,16.5668690889,24.9289792597,12.0903614943,24.9545081962
euctsp_size=18_sample=77.tsp,0,13.7270445273,25.3840762055,58.8148443859,16.5592741498,27.2395612473,22.8688720737,12.7267610132,58.1403862446,13.3733332469,50.2473881672,10.5290408308,17.531903061,22.5047029455,10.181496045,20.1974308263,15.187619649,7.99336413343
euctsp_size=18_sample=78.tsp,0,48.3322249214,14.1597816658,17.9253352189,28.3011082919,24.9882976663,17.4416215615,8.03390785791,17.4102378461,4.33834897,14.3573083632,22.4316960304,15.7230511834,35.3666463831,18.4156801111,10.3222525501,19.5739536597,14.0064087747
euctsp_size=18_sample=79.tsp,0,6.0293082616,7.03214851897,15.2403886877,9.55484095142,10.7387134855,48.1228920508,21.4730423913,16.0041744421,8.20448214835,22.4796987839,27.4914981888,18.8602002268,46.6962447921,30.7209147995,59.5470351516,54.0776784438,28.2855345246
euctsp_size=18_sample=80.tsp,0,19.5261648455,14.1029179871,14.3551605401,2.07430050072,34.3620797521,6.3553956475,80.8131447629,29.7353410103,18.2125240444,11.9359894736,18.6726826939,8.08317415357,67.8792906417,9.01489546966,4.84416007841,13.5387313873,19.586016941
euctsp_size=18_sample=81.tsp,0,24.2577527374,9.19609310063,15.6007904622,33.2257008094,22.4681955731,32.9046183967,3.89588435133,9.9402568353,4.89731692541,14.9977464936,9.47385606154,59.9578410062,24.9447530263,21.0884451123,18.7909078891,10.6596517786,17.2096988217
euctsp_size=18_sample=82.tsp,0,8.45486422891,22.8113786675,8.27346286223,26.1590206039,20.6465965426,7.99846102804,34.6311025082,32.2678124781,5.92393802276,8.69583063175,47.8780848337,8.99445888535,25.8285575256,14.1857806868,53.8731872805,5.94420227105,4.69035939493
euctsp_size=18_sample=83.tsp,0,13.906152305,8.57490591936,22.6471797646,12.0393106069,22.1236077457,21.5571251966,8.54296913848,73.1787037017,20.5146336992,19.0180360178,27.2439703144,26.7426372097,12.3181620203,20.1782398065,49.8422492195,19.0190067573,8.25823594331
euctsp_size=18_sample=84.tsp,0,19.8044382816,14.2294189926,10.237187779,40.7457088001,20.8907461288,25.7852741901,37.4636959226,16.2806221076,16.2769294294,8.38962497775,5.22116412985,29.1626283037,17.4924663672,15.8959321229,19.2782252767,40.1962878292,15.774895491
euctsp_size=18_sample=85.tsp,0,14.1575530498,15.9118419508,17.5299874016,19.8403168903,41.4867067712,33.9451359886,13.773498168,12.9021893515,16.235961403,7.9157346281,65.9665524025,10.1841696091,43.1561262433,26.9232086758,9.58062206217,24.4909384653,40.9458929467
euctsp_size=18_sample=86.tsp,0,16.0099359573,38.6107519376,19.771072192,27.4341364475,15.3793696546,17.6327266469,43.5718240832,14.5762021931,31.7073950672,33.8190164166,12.9018962086,18.3751193353,21.8415089435,13.7778689805,20.0447211588,18.1300816565,16.356567238
euctsp_size=18_sample=87.tsp,0,19.1050119266,16.4489135343,42.4912331899,13.7692800068,60.3979838506,3.13224665598,10.3429416525,34.9222178824,11.5890699621,40.4173983289,14.2406857584,7.94592077704,28.2628320464,5.52888375309,24.1781015291,23.2378316705,9.87019697835
euctsp_size=18_sample=88.tsp,0,28.0613906156,4.77287724925,28.5795315388,21.5069155294,49.4169408805,15.2327936459,40.9606862268,42.4467802328,11.297946034,13.6261280788,12.3240029689,7.74754079107,4.4402572747,5.98273270586,25.2844098515,14.3853662257,9.76381248133
euctsp_size=18_sample=89.tsp,0,4.65008275985,26.4616635878,1.4771459501,15.9257944307,5.8709393218,21.5737124361,17.2153834955,16.6290090166,46.0612849089,27.2711748989,59.1466685812,42.4882680445,2.65047693964,24.0827251374,20.8041535256,9.32573837526,11.3590403768
euctsp_size=18_sample=90.tsp,0,11.5973519013,9.29293088125,33.404938729,14.4354189791,12.2570382255,27.5676172768,34.9634469398,30.2315534568,31.0203732063,9.26032593897,22.7640499833,46.5192015267,20.6238959754,13.9703290308,9.65481600175,23.5661610885,6.13751350398
euctsp_size=18_sample=91.tsp,0,14.6696221671,17.1010989905,12.0825580725,36.7057368293,34.6444106523,37.8739399318,23.9844696758,15.4751685537,22.5388934007,25.4488076193,33.802010759,24.9653729555,32.8339599212,13.0206986014,9.84382265861,13.957830721,5.41735302446
euctsp_size=18_sample=92.tsp,0,7.57729057722,14.7394682175,11.2947167057,10.1117434931,15.5912931943,39.569443229,14.6512140819,18.6203723133,13.3635404822,24.0403255995,64.6361198968,17.2750756168,17.2086291654,18.6013092282,7.20159559356,24.3759407327,11.3087525939
euctsp_size=18_sample=93.tsp,0,14.4687075253,29.854736662,9.3646130411,6.89691038858,59.8823428216,33.7142376273,29.5132148553,12.70232077,36.873183533,12.8243117689,13.0329836164,11.0981636548,61.6968132201,18.062635343,27.2115297396,18.4352431934,12.49738444
euctsp_size=18_sample=94.tsp,0,2.86655886316,24.0545820791,22.5358992711,3.94347646666,10.4934286215,48.0126314386,32.2270033753,7.41715983347,24.260194429,13.1817136796,34.78952892,9.40306781957,17.3107457277,15.4905152812,22.2320538909,6.56109002388,10.5526934103
euctsp_size=18_sample=95.tsp,0,19.4475581854,16.498005799,19.2134719645,1.60900775506,17.3711696236,16.4404514108,15.8874174247,3.84517616327,17.9851302244,9.61233627437,45.9879305233,20.2874869913,31.8589055208,17.3254579374,30.5513480488,15.1644240439,62.5816407493
euctsp_size=18_sample=96.tsp,0,20.9327512007,42.988229294,18.2992761361,31.9172407675,45.4427596342,35.8804143166,6.06741850738,22.2182387563,22.6127821326,31.0529489474,20.3892012902,23.9014493841,7.40759511164,13.744748587,10.6202126704,19.2086878006,41.3133807145
euctsp_size=18_sample=97.tsp,0,6.45656472815,6.41027384509,15.3556120959,17.4152571769,5.1103126645,13.3819029594,20.6648077263,26.2813923087,16.8004393036,22.2474334314,21.2518110139,20.5756746187,65.0851757923,52.6759575143,16.7482015122,11.1720438857,18.0793834968
euctsp_size=18_sample=98.tsp,0,11.7610500069,23.1820742005,6.46914557352,40.5094027228,33.7185059882,12.8176928548,13.2162348219,19.232588992,18.582992734,8.48820523892,8.85567939749,26.2501636644,19.7957070527,36.4833041528,10.043006657,18.7053033592,22.9402206017
euctsp_size=18_sample=99.tsp,0,42.4066652476,7.66786091831,22.3554294562,7.37448115474,19.2445704762,17.6254274018,18.5012459312,19.6845080852,37.9150536688,26.4591562813,50.2427658859,23.4326212465,10.1964860913,15.5571462885,8.90805664237,20.6992689323,43.9619253275
euctsp_size=18_sample=100.tsp,0,29.2255297964,8.20304139843,28.4263001009,31.2421765061,20.7328487524,21.0532897505,52.8243219134,17.2322240452,18.6856598455,23.0617552607,8.85515958188,6.03752908327,31.4203793737,5.15729146407,19.952025963,28.4558336293,16.9757817651
