euctsp_size=13_sample=12.tsp,0,7.21165348268,31.7281444028,23.5308090772,19.3467656129,20.7970947794,37.2423116419,48.2089475015,9.1224415606,6.36214236021,42.1520071477,20.8850739006,23.1650395908
euctsp_size=13_sample=13.tsp,0,10.7574103941,11.3135587411,5.02787952293,42.6923433405,3.22565178189,41.9460732832,62.3641313892,21.4547033802,28.9615199326,40.6979602761,9.97901836236,39.3017140838
euctsp_size=13_sample=14.tsp,0,68.7680518252,34.4100406773,24.6906487478,29.1545907799,13.8721208045,39.6543964549,19.9538453315,12.9297607315,17.1428305447,21.0562086223,23.7780912136,20.3857247203
euctsp_size=13_sample=15.tsp,0,44.2942304265,15.3064018871,50.982604538,11.9841613821,26.9090814683,28.245367289,23.0199411941,49.6345432553,26.8528804069,17.6722818136,43.8195326394,6.86859905022
euctsp_size=13_sample=16.tsp,0,0.884840783983,45.9214893111,9.65823589764,64.5471477153,14.2887290204,16.4668791874,6.19904527006,45.7082152555,33.5693140451,8.6619011091,45.4809079617,12.5717439083
euctsp_size=13_sample=17.tsp,0,28.759098477,15.8343328886,10.4737586171,7.70048608513,39.6541037246,33.1553672398,9.94514693317,13.9434519515,12.4174895944,54.1632396709,13.0324865914,69.2806342838
euctsp_size=13_sample=18.tsp,0,28.7485940291,9.13911712793,21.6138091135,20.070577773,39.5554933312,39.9138719936,14.0575567641,34.4239664999,13.9545856353,23.6609000538,20.2443567405,25.3011877595
euctsp_size=13_sample=19.tsp,0,40.9043407786,19.1992445352,28.5139786559,21.3646763077,26.6621251895,65.3784647631,6.97442783747,11.6218649224,24.0774811542,9.48939506814,35.6946914029,6.92287499934
euctsp_size=13_sample=20.tsp,0,16.4817304942,8.98758455202,20.6374321497,52.5124113963,6.80759887085,60.9317103402,17.4173743906,34.8071047592,24.8223521994,21.4070198531,50.0119417103,20.9090035441
euctsp_size=13_sample=21.tsp,0,17.0931238295,15.6811244611,54.8475952642,17.6957960867,29.4620256006,22.8483949557,28.436886348,24.9323103189,37.3369891263,37.7275289338,38.040249678,16.7642873129
euctsp_size=13_sample=22.tsp,0,49.0400012801,17.1753957891,21.3133698492,27.1820195136,48.4183319915,10.3170361632,23.2597994491,46.2881925861,14.7634281968,9.69452217802,11.3804657165,28.5608777582
euctsp_size=13_sample=23.tsp,0,31.90122251,14.221858746,13.5733292101,1.09035634809,61.7742542641,13.1053923341,26.2583518946,10.4449445894,50.1226525148,30.279793814,30.1084197524,48.122288944
euctsp_size=13_sample=24.tsp,0,16.2924698467,17.0101275486,9.1151783185,27.5062851185,9.14527459056,18.4388614101,21.0542238429,7.71249172652,7.75447937405,17.0540157506,47.1464290814,30.4378467268
euctsp_size=13_sample=25.tsp,0,6.36976044111,19.1101615143,28.9647886378,19.957371974,46.7211383226,34.0243321525,48.3810261722,48.4483611042,10.3415761417,9.40144250767,25.6490731044,41.0637406605
euctsp_size=13_sample=26.tsp,0,43.4919281652,18.7169390894,69.3635306659,10.8279193053,16.6916324966,46.5649612653,24.3129633221,56.7033076545,18.0127986592,19.4646895375,31.7596984881,27.390162325
euctsp_size=13_sample=27.tsp,0,18.7456590852,16.6751762091,18.2606670397,37.3844330717,26.1662283099,28.3662224066,18.177207037,25.4717686438,10.6721480298,49.1015182957,27.1122868983,49.2838139421
euctsp_size=13_sample=28.tsp,0,39.2550828839,9.8002084785,8.9249683603,25.5318049351,1.10499729575,33.1656165213,54.4286932215,43.5919755051,20.6745133366,9.88647786744,4.44671061132,16.7805540924
euctsp_size=13_sample=29.tsp,0,53.2965790092,33.9982056776,31.3493318623,23.813058336,24.3609682174,35.4580234957,22.474170955,9.67974871086,35.4360099862,24.1456599998,24.0149301788,41.7400143968
euctsp_size=13_sample=30.tsp,0,4.52524929877,37.6724013371,71.9087926576,10.9121246061,14.471173375,10.3167741609,14.4092240997,38.8177365359,18.4644256794,0.41882844547,43.1315584333,16.7918238935
euctsp_size=13_sample=31.tsp,0,16.1216281022,6.17380512047,16.2560828213,2.87421678774,7.79767224466,7.61677914562,72.9819107485,18.9427737528,32.711988861,32.9677516172,39.4973433571,8.09485084807
euctsp_size=13_sample=32.tsp,0,12.6620994391,42.6434785939,2.90677549477,11.8418819338,13.0878747995,16.0916358054,13.7102176093,36.8942627866,22.2949250614,28.1878516221,36.8717581281,67.3589026159
euctsp_size=13_sample=33.tsp,0,32.2165540656,21.4208250446,43.739534579,19.5401394801,24.8464275989,23.6747071327,15.9669156893,15.9469348996,22.3298889987,60.1649933254,11.1221745546,26.6135679355
euctsp_size=13_sample=34.tsp,0,17.2604863725,31.0391747274,25.6490085938,25.6531563526,13.0948316349,70.7514261923,47.7179553915,23.7927935671,42.8499415604,56.3392658974,13.6664990435,16.0551159584
euctsp_size=13_sample=35.tsp,0,48.4689050739,44.0366627076,42.602231272,2.49356215315,9.70415282484,28.331965799,3.69502182114,41.5186288988,36.1502433684,36.4994366815,25.3176641076,6.17119674329
euctsp_size=13_sample=36.tsp,0,23.7183437094,57.154055821,2.5085845026,31.7050611494,12.8624928368,20.7792634992,17.9366311421,39.2621289757,7.47055517634,26.9663912967,14.4033241194,53.3742738176
euctsp_size=13_sample=37.tsp,0,3.13501516375,54.7633159448,67.7239536706,28.5503520599,16.9041977633,39.5256457425,38.6562064954,6.82311357536,31.7441692418,20.5016096374,32.1649581193,15.1804631979
euctsp_size=13_sample=38.tsp,0,12.7328822944,20.1501710532,57.4513565779,46.4268171822,14.5943867448,13.0661781814,64.0924280757,30.8571077243,20.8264560008,15.7950571909,10.1627724372,36.8347161913
euctsp_size=13_sample=39.tsp,0,42.0236059581,19.4342728969,25.2131976773,1.94364257255,28.6440620299,21.7676406124,20.429446011,42.4138351594,54.1207601321,20.1486039015,28.0910297233,5.91712620862
euctsp_size=13_sample=40.tsp,0,14.7507343015,36.2848621901,15.5799614881,35.1371485695,27.9116445856,32.2241695612,18.738971521,23.9563631328,13.1232676708,11.6497716846,54.5391516572,19.1816290073
euctsp_size=13_sample=41.tsp,0,17.3050539899,47.1244798191,22.6794092059,30.0838183628,13.0559905791,31.3163559506,47.0511542178,40.7428846265,22.1251077934,37.2943848894,5.70238256573,19.8067478311
euctsp_size=13_sample=42.tsp,0,13.3612713966,39.2392866101,13.090929616,66.8383994742,48.1641358244,15.5418663466,41.7372591311,16.0066581875,16.3973084947,66.339691418,23.7538111685,15.4502253825
euctsp_size=13_sample=43.tsp,0,0.708801690456,31.0413200798,27.6092264935,7.09338700858,42.933890993,34.9901085235,25.5870547703,7.14996544199,41.2145847622,31.7149692614,25.114099893,32.4989882199
euctsp_size=13_sample=44.tsp,0,38.9082546828,36.0577974004,33.230266807,14.5651754553,22.1887643144,12.8288874513,10.1288530301,15.9917820345,35.1876007626,37.2224906025,17.3558265033,23.3121076095
euctsp_size=13_sample=45.tsp,0,26.0210196621,8.71502243282,31.0603401086,50.9068454467,16.2474469887,10.3426493426,34.183836393,59.1830558462,2.63047325583,37.7264715645,11.1522114597,33.4957780011
euctsp_size=13_sample=46.tsp,0,30.1313038842,12.051507589,19.8729048707,29.6947543936,37.2696563792,61.6551177683,26.5554276574,34.4903648813,18.3486045167,0.572951514207,22.1573526833,28.2877912551
euctsp_size=13_sample=47.tsp,0,24.2604775877,33.872897831,24.6112737442,44.0835983431,11.093031599,8.33086370187,11.2044571504,33.7337866064,17.1352403694,19.9932364922,9.77381317285,55.8941301712
euctsp_size=13_sample=48.tsp,0,19.0199508329,22.1668739275,26.4262408722,20.0878445457,32.6571669417,18.8101646813,2.53878000026,17.9963212704,36.8091575231,49.6082771555,6.66709434974,72.2515699339
euctsp_size=13_sample=49.tsp,0,23.5649569576,22.3284517005,46.0588459586,10.9485095001,47.4882862238,19.368468525,43.971024582,33.8686806857,17.4428339799,23.7521921098,38.3979253906,2.95395917051
euctsp_size=13_sample=50.tsp,0,12.7060778786,14.5739145859,41.3619465212,19.8343778216,51.0387059869,20.8814176709,15.220576754,22.1120673726,12.3307354849,80.2617692306,13.6461395406,29.0050000932
euctsp_size=13_sample=51.tsp,0,45.308017152,38.5193562683,28.8325646474,3.07871144301,44.0896877376,23.8950207058,22.8470831961,33.458340221,47.9140164447,23.928103214,4.97609084362,13.9522773818
euctsp_size=13_sample=52.tsp,0,7.33791051489,50.5510219304,37.4969327215,18.974041673,22.7219328895,21.8499519079,17.0055138849,15.0420381375,58.0476294503,33.2152377595,43.9073716043,21.5043487605
euctsp_size=13_sample=53.tsp,0,23.6920170957,27.1930968921,5.51354942774,48.5514362916,31.5705832964,27.3310436009,87.926978173,5.34432929184,11.1481659992,34.9178988025,11.1212390595,33.6315788747
euctsp_size=13_sample=54.tsp,0,8.34564214442,26.091048256,28.3738067053,15.7953647015,10.3820715909,12.082935997,17.2709861281,14.5747205023,33.6983806877,27.2989582241,18.8610858259,68.4993434191
euctsp_size=13_sample=55.tsp,0,43.8103642502,37.7301028197,14.4709506436,27.2118850122,65.9177277896,13.6715456209,7.49931527462,15.7788796762,45.4426999296,21.1499457222,17.9105264981,14.7201942245
euctsp_size=13_sample=56.tsp,0,17.9918725716,44.1224227243,16.375774228,12.5486122495,26.1313754062,57.6331810151,19.127032599,62.4080101132,12.6996350721,10.6094258771,38.8342205758,9.05412209639
euctsp_size=13_sample=57.tsp,0,23.6140283131,12.9582712319,25.9043456355,12.4839451711,24.7655370768,63.4103019346,43.0367712531,7.20507116226,5.50446097037,22.5953278472,27.8573451535,50.9855123295
euctsp_size=13_sample=58.tsp,0,50.568385848,17.277838875,20.5580650638,4.08824479213,26.5533662697,40.5804375496,2.6065583264,86.8996732668,14.5902341776,27.0386645529,60.3665599784,8.24218189917
euctsp_size=13_sample=59.tsp,0,20.1463492865,27.1223063021,29.1038807401,24.4613062541,10.4814965817,27.901090017,71.2832623197,31.9224908964,13.2323261934,12.7633679725,22.5499111038,19.7094859503
euctsp_size=13_sample=60.tsp,0,13.1624354746,49.8242080853,23.1337219758,5.12262246889,32.1133729874,56.8623785331,9.5576698824,35.6789314609,13.1450011554,27.5701591094,9.05292650815,28.692283438
euctsp_size=13_sample=61.tsp,0,6.3709223978,16.5209503156,49.3922484738,25.7683433699,31.5754668764,32.079140571,37.1779199184,10.4765096147,20.2344852942,13.2297672982,47.4030847307,62.1230908708
euctsp_size=13_sample=62.tsp,0,56.4762992559,38.70094944,15.740465556,21.9397693606,19.3710204096,39.3516829441,16.7159754007,41.8367044368,4.22479759037,13.5302937043,5.28577322241,24.2760225474
euctsp_size=13_sample=63.tsp,0,36.7000081963,13.65909168,64.5375517576,14.0259569276,25.1192037026,21.7923662469,42.2919501816,51.1417277376,13.4816544608,7.22360405056,19.1242330126,13.2554526602
euctsp_size=13_sample=64.tsp,0,33.3418246096,6.95327641724,13.250252838,35.9413025104,11.5256540812,47.3349141572,8.11503392382,24.8751104063,37.5371577383,59.0165534792,10.3909566168,9.23316582574
euctsp_size=13_sample=65.tsp,0,54.5202294399,17.4006799255,19.5592547091,18.9856348021,26.4847094676,91.5075512205,40.449354018,5.46815446735,36.731010976,23.1198392175,7.66226980825,15.3970031543
euctsp_size=13_sample=66.tsp,0,24.4563016065,26.3274035862,33.8025577816,25.8704578745,10.2200356862,24.7772789075,16.1397168845,8.78006461997,7.46215743653,73.0745993939,44.1841038861,20.4913752941
euctsp_size=13_sample=67.tsp,0,24.7569344237,41.652818613,45.2653600962,13.2189189001,3.66850190821,21.8889741997,13.2560858732,13.3121322812,5.93540836776,31.4650218035,27.6182744586,64.0669199214
euctsp_size=13_sample=68.tsp,0,51.3106726114,11.4658013458,22.0462569211,29.9041215147,19.5606408242,44.2001324609,49.2530597899,27.3564623417,9.0491940844,42.2369518623,17.4489357288,21.4435458252
euctsp_size=13_sample=69.tsp,0,25.504208323,30.7311285914,39.7948824189,71.1168936769,11.6191549029,46.0028747548,25.2558439845,23.1224338728,3.04646107761,46.534072292,30.3191257561,10.7154528181
euctsp_size=13_sample=70.tsp,0,21.0547571665,16.3881363942,51.2483746491,43.0061212563,20.3156988043,72.0979088439,28.4342751422,9.55605703537,16.8001215407,41.3639607761,5.32530052305,25.8014473479
euctsp_size=13_sample=71.tsp,0,26.6029441968,32.0719697767,28.678352163,27.6660741162,39.535029252,22.8806328587,34.2933393989,2.70514511181,17.1314310767,55.7400149214,22.4260637272,10.3143292063
euctsp_size=13_sample=72.tsp,0,15.5392870387,11.268203964,20.3632359775,49.6733348061,11.8421759964,7.96857188224,37.3471480413,33.0559218891,69.3845084133,42.584431405,14.8232905115,26.4374850225
euctsp_size=13_sample=73.tsp,0,12.0165784304,13.8955780561,19.7739882579,20.9041724901,8.38384076266,26.7951416024,31.4223469258,32.663328168,36.2364908676,4.73589563982,55.1880072956,12.0135727572
euctsp_size=13_sample=74.tsp,0,40.0544216792,10.8238932295,36.0960658575,15.0937065937,23.4574883948,23.3869772266,13.3780287961,27.5415855876,19.2310402685,45.5579068742,10.0926608056,15.3842037079
euctsp_size=13_sample=75.tsp,0,23.7985950952,4.66816815789,4.82938276154,12.5593874207,48.5380091859,24.5080260344,22.1303289183,19.5218172254,47.4279250929,36.2201626177,33.134586634,18.9050321424
euctsp_size=13_sample=76.tsp,0,32.1749824059,13.5903971417,9.62664034621,35.3196776233,37.2786925649,12.5798618459,35.864439313,33.7328311543,21.948484353,10.3093568867,48.5115873282,10.6231443791
euctsp_size=13_sample=77.tsp,0,78.3172840609,21.0859500674,4.35655848483,27.0527266109,16.9995128916,12.235828347,35.5678020887,46.3300875649,39.5854584901,2.54674553324,30.638341751,15.0335078867
euctsp_size=13_sample=78.tsp,0,27.7467646638,38.0523323401,66.3124933684,52.9716912702,13.4139483663,11.4729753588,12.7503847651,16.4234811189,17.0814980461,26.1419182023,17.3672314653,31.142190331
euctsp_size=13_sample=79.tsp,0,18.0570139098,20.7109213439,19.0543969393,77.3508105474,10.9571175267,22.2734909636,64.5639670716,15.9103331135,14.1101285553,27.3022835993,29.2833856656,22.0580259633
euctsp_size=13_sample=80.tsp,0,15.150177438,26.3249090905,13.4671358772,6.65880964427,64.1047850142,21.0454731974,37.9787595675,12.8801520367,74.6626073835,5.36128350463,19.0604840915,34.9541451628
euctsp_size=13_sample=81.tsp,0,65.1869749785,5.42777293574,20.6143780155,24.5788772364,19.0097706204,38.6144045335,10.1217589754,7.66642165284,6.00116517742,34.4197813437,10.5707514992,30.8326972779
euctsp_size=13_sample=82.tsp,0,32.2971753819,12.1425251347,16.2044124626,30.3615733652,67.3906541015,16.21259851,12.6058104747,61.0726753019,15.875110083,17.792258564,39.3897645513,26.3165471968
euctsp_size=13_sample=83.tsp,0,16.6770742578,3.44510695733,15.459769218,62.7456972464,69.5884605393,9.67603113863,3.69399710375,11.0229087008,32.674807026,35.2360819717,14.7075245647,14.5841289024
euctsp_size=13_sample=84.tsp,0,12.4028926745,8.79952244334,21.2548986751,29.5355684079,44.6940616676,15.7943181923,61.552699609,27.5959004455,15.9925344204,41.3924357992,30.121278591,39.0575644919
euctsp_size=13_sample=85.tsp,0,49.2527227612,30.1934568576,46.8794274236,35.1722825886,6.26847482155,23.6369645635,37.414629284,15.6475566406,24.8044429173,11.6285163945,14.2983490404,14.9255093075
euctsp_size=13_sample=86.tsp,0,35.0984762642,21.7212730726,80.1352940237,17.2534547685,33.6532976199,39.8920978923,4.85508003368,28.1496633825,23.4649135914,12.5349150664,10.6691021575,15.4878683708
euctsp_size=13_sample=87.tsp,0,55.9291471473,10.9113937013,12.3909116973,29.7162106201,68.4906954526,18.6568768377,63.1016341542,19.9791437401,14.8796964802,31.8128705592,5.87998031472,12.5698031092
euctsp_size=13_sample=88.tsp,0,18.139486332,17.317081051,18.7778358678,20.890275004,51.0764530063,32.4492342642,25.0271719445,15.6720281724,14.1639641577,17.8798275012,31.6153722565,22.956591641
euctsp_size=13_sample=89.tsp,0,45.5916411306,57.3127135651,4.34450683783,30.2854719976,31.8194957464,32.060049373,21.0169027617,6.1924275888,14.1659164464,25.583697207,26.4936937882,9.76772588794
euctsp_size=13_sample=90.tsp,0,6.47014315987,77.8467439352,22.9374523306,4.93567416109,58.912902556,24.8275617284,14.8998663218,26.451303053,22.1283454563,11.2403556647,13.1063379263,28.9002722361
euctsp_size=13_sample=91.tsp,0,38.02976274,19.6326245752,9.97542947748,82.360514626,16.6062514453,25.7349009129,39.3189011056,27.3162946205,38.7571944608,19.5520708429,9.50527979447,12.6614784805
euctsp_size=13_sample=92.tsp,0,14.2783903627,42.7089490226,25.5193696532,18.4976382006,37.6381099915,20.4392693996,11.2328730824,8.42534933775,37.9874875515,5.47141292734,13.2703144317,36.6999477824
euctsp_size=13_sample=93.tsp,0,34.3938079967,20.8649817784,12.7973705656,18.4239235867,17.4954510426,23.9996570373,24.2804431544,41.5197229562,22.3896435135,18.3731537028,29.8113867689,26.0896105531
euctsp_size=13_sample=94.tsp,0,19.3105187802,13.1591237938,22.6570057492,65.9388022337,25.6200991658,17.8039134362,13.6208894269,51.8010649384,5.87781494488,27.9058805093,33.795556278,26.300374019
euctsp_size=13_sample=95.tsp,0,15.5576566529,54.6364318801,12.0431780906,24.4747172151,11.1216189199,27.4676935748,5.93392661122,26.5304275535,38.6935670107,10.6106890338,53.8798523837,25.6982122381
euctsp_size=13_sample=96.tsp,0,29.603040905,16.8642103068,12.3714076217,17.8770979517,12.255572205,13.8583913698,22.6336846903,44.2013253544,44.4557397137,138.13383899,12.2319526199,30.9136485033
euctsp_size=13_sample=97.tsp,0,27.9992734109,20.6954659965,19.7070366428,11.8835239072,22.8941084653,41.2328701191,50.6124970758,17.5182125094,14.6459648244,8.77989551713,27.9614123542,28.5267614974
euctsp_size=13_sample=98.tsp,0,31.1294620463,32.5413535171,11.9620233961,20.0348563962,48.539062335,22.6479847429,10.2556672338,26.7650917877,10.1073384672,29.8450710687,30.7023437043,28.9951887164
euctsp_size=13_sample=99.tsp,0,17.3014969218,33.9883821434,16.2405567358,11.1732732344,26.461541773,43.0154336449,25.688745293,31.5564023399,10.8580241363,19.1021434136,39.5435360521,17.6211368231
euctsp_size=13_sample=100.tsp,0,11.7134048941,38.4765873895,21.272310828,65.7738454404,14.7375100262,19.4528480347,30.9183575469,52.0090625213,9.85322715882,31.5265669117,7.80162762484,21.3145027417
euctsp_size=13_sample=101.tsp,0,17.0692686871,14.4811182279,28.2550444011,20.7321113483,51.5546965083,38.3657194137,4.09420435306,21.7007542732,44.2168458881,30.0339647328,13.638372781,24.7277957145
euctsp_size=13_sample=102.tsp,0,23.726674259,13.5558589039,11.2168674533,28.6833505694,27.458295002,34.4159106691,13.5813293731,27.0019541331,40.1259506101,16.141251997,11.8439798141,45.4145653678
euctsp_size=13_sample=103.tsp,0,20.9453126081,26.3831642062,30.2978245216,14.7487586548,25.7188049637,63.8037327514,33.2795410558,48.0768541716,34.2177443813,5.6418650353,11.18825853,48.7922202924
euctsp_size=13_sample=104.tsp,0,35.9327332398,19.7850241958,48.1744774538,22.6588654672,34.3819254894,22.5570871764,23.7316157823,9.70062601697,47.9135396313,23.4856157819,32.0953191175,60.693472765
euctsp_size=13_sample=105.tsp,0,15.4431639971,17.7699504753,19.7298339406,38.3728677682,6.02438898563,42.6401376558,8.35472330839,42.80260636,14.3825558221,43.5919128183,19.4302266584,46.2854350692
euctsp_size=13_sample=106.tsp,0,10.3608373118,15.0610654603,11.4018946802,26.5062582526,35.19859845,16.5277165122,34.4503645054,16.3104137681,21.5249237991,28.6905382137,56.1611409156,20.394020882
euctsp_size=13_sample=107.tsp,0,2.97512768198,43.6671382893,58.409340429,25.3884110974,51.9293448959,15.9776588743,16.7083793603,11.1468770654,14.2739875308,28.81097397,22.8746489817,39.185829501
euctsp_size=13_sample=108.tsp,0,50.9845389506,15.4774480289,36.5318927644,30.8863617702,27.6769035924,20.6240716735,9.17456655764,28.9052719143,8.08927602375,16.8764670995,45.1677079538,17.1883281749
euctsp_size=13_sample=109.tsp,0,17.4173984647,19.0249889269,2.50948366173,89.0520513276,9.3555145926,12.767553032,14.6243332933,29.0008055212,5.66920492711,17.8358526719,44.6421473208,31.595841384
euctsp_size=13_sample=110.tsp,0,13.7890345312,38.9145494993,12.5505037493,15.3706263339,53.4591266369,32.9962347908,53.7856491478,61.3470341227,19.2564095296,28.164153855,23.8392052258,10.0775537776
euctsp_size=13_sample=111.tsp,0,15.2282514897,32.940041273,9.23135597027,75.5082058084,25.1374688288,23.9530474852,31.6443385671,25.0500428247,8.34437983598,61.6381624069,14.2729019703,9.7953483986
euctsp_size=13_sample=112.tsp,0,33.8168428182,4.23858768882,28.2905278278,10.0068441988,21.0601326617,48.951088625,26.3739306911,38.3987508405,1.02740812906,14.8650262038,6.30846180732,10.8433502195
euctsp_size=13_sample=113.tsp,0,66.3576711258,40.9711552034,15.6712587817,26.218029844,16.9094676672,10.8565599202,37.1903694788,18.0524541692,19.8264530517,25.2598853222,10.6724578014,17.4668840583
euctsp_size=13_sample=114.tsp,0,31.6325444906,28.0315936432,7.76484998847,2.15191945911,48.1776671593,10.2785741542,23.3619028368,10.0653509792,50.2236985268,8.22034233115,50.6155418867,14.2391605466
euctsp_size=13_sample=115.tsp,0,17.8626733009,36.3522136548,16.6600646587,34.5021410166,16.4166227846,15.6498709396,75.1811367363,19.0343827329,31.6182130086,24.9451583417,42.3346230037,13.2068069799
euctsp_size=13_sample=116.tsp,0,34.3545397494,21.2985759369,20.448556361,83.3688525014,71.7997327816,28.3121504044,24.342344949,3.38394184821,8.34103170105,4.59483518672,49.2169191331,9.97325627111
euctsp_size=13_sample=117.tsp,0,20.1974556048,19.2258674615,40.3639770546,16.9191194819,29.6983981519,16.8819956679,51.2045616925,30.8692858614,7.61782718757,18.405542882,17.8334349175,20.8994962858
euctsp_size=13_sample=118.tsp,0,73.09177441,36.7493292409,10.862964031,19.4347637766,21.3237451545,3.06992859877,66.1551140849,14.6215657586,42.5936623622,17.5221843948,14.5366188354,32.3899708826
euctsp_size=13_sample=119.tsp,0,26.4951002731,14.8466067683,67.3156080077,34.2427745975,12.6480488946,10.4019155541,7.24495306159,62.5245972294,39.9068708371,8.58614251642,56.8937494421,14.2352076484
euctsp_size=13_sample=120.tsp,0,41.9361265579,26.4330679528,32.6514295727,29.074321438,25.9703689536,5.54731828106,25.3509105269,22.5539355554,41.5912213169,15.4161211487,59.956611417,2.17986223099
euctsp_size=13_sample=121.tsp,0,39.3574522872,8.89310887736,39.2541215923,17.4928858042,9.99397713034,21.4888468464,13.8983379565,29.3164432148,27.7395789049,15.5374051823,71.0595893374,20.441952382
euctsp_size=13_sample=122.tsp,0,33.97282649,22.993230669,53.1760896463,18.2834392468,46.5231592809,51.3539369419,8.9393956968,14.6347922613,11.7436178899,10.355671036,24.2061318229,9.45645532529
euctsp_size=13_sample=123.tsp,0,12.1788883426,45.8816676208,15.570248259,15.7170811859,35.5152391931,16.7917120329,7.72527067293,22.9984510872,37.7593210378,17.5947962206,15.0907153787,65.8865703814
euctsp_size=13_sample=124.tsp,0,58.0807332317,18.8577602456,59.8419161714,35.1612926678,25.0535033167,13.6019287858,10.422384909,26.9636363187,18.9421251686,15.9563929583,42.6576822299,40.6320840048
euctsp_size=13_sample=125.tsp,0,28.9125041669,45.3566402868,38.9459436971,40.6171242406,2.75796040541,30.9569542219,33.6377883383,22.8840291802,11.7585196051,17.807009894,30.2469862124,29.1963228457
euctsp_size=13_sample=126.tsp,0,17.9606110824,17.9650850434,11.8908629178,37.3122232169,40.5196850868,38.1873084871,28.4593258835,20.822597385,23.0731120439,30.051329391,29.7142262339,32.3519784928
euctsp_size=13_sample=127.tsp,0,11.6398544534,17.9143680472,19.879096487,27.5453781659,20.0479983262,26.3619851201,31.39938847,27.938439661,30.7241148447,14.0560258956,11.4426816981,15.1060382866
euctsp_size=13_sample=128.tsp,0,16.6820465341,32.6623401263,48.5271654325,13.1722398891,46.595190448,1.81890003124,36.1659026684,8.58144737218,28.9908427724,14.9462425623,34.8999547577,53.8620330811
euctsp_size=13_sample=129.tsp,0,10.6633022274,70.5677438664,37.5845369134,34.6795039816,10.7753554175,33.1268483317,13.3665973906,11.4343892546,10.471912266,64.5068045253,30.5115768592,55.4746731536
euctsp_size=13_sample=130.tsp,0,17.5414646366,16.5054992311,16.1201278393,16.3920910699,27.2005126541,15.7362979895,7.46941032423,48.9541525744,43.4660835873,23.0150728566,29.8823314057,9.37510931249
euctsp_size=13_sample=131.tsp,0,24.9872294724,31.1523334431,27.2250022062,44.4947142828,25.1702605272,20.8233753607,11.4797716477,2.8094176213,33.6900325624,21.6298934123,11.6496670037,23.3097665271
euctsp_size=13_sample=132.tsp,0,36.1137875333,11.4872562144,18.5214226425,12.6699607555,39.3869115955,11.9663233616,35.1744719041,19.6624242364,58.0328208223,14.6284384251,62.6579485492,28.2349011481
euctsp_size=13_sample=133.tsp,0,25.7466980361,11.249964923,42.3435133108,65.6437346644,48.5701333966,21.476328468,29.0530461589,15.9621474442,15.3602959425,35.085214841,12.5202364662,46.6682901973
euctsp_size=13_sample=134.tsp,0,6.04144119336,76.0428257207,40.3287351626,15.8611157123,13.3003908841,8.55647786659,24.1297269241,27.4341737598,14.099126641,11.4010959168,14.9786338446,48.6684829753
euctsp_size=13_sample=135.tsp,0,25.962428027,29.3048188004,10.9058959876,65.0847462296,36.0169110484,54.4269824573,22.2444969722,14.3356705362,8.23003444388,2.60537592627,17.4833352554,11.4315920435
