16 0 0 0 0 0 0
16 19.7245 24.0537 5.91948 6.6993 2.10788 80.1991
16 31.3771 58.3902 7.14469 31.1082 17.5985 69.2378
16 45.0193 50.9238 1.49696 32.7367 29.0592 55.5462
16 20.1218 28.063 0.0770622 11.9894 9.31582 71.4335
16 21.6118 51.9524 0.802035 30.9821 28.4525 33.161
16 29.3737 44.6951 0.82967 44.6678 18.5954 40.0776
16 33.6295 40.4431 3.90762 19.3194 11.0535 95.7731
16 15.5485 32.9228 2.81715 6.8958 3.68725 59.2847
16 21.7979 37.4797 0.143411 10.4581 3.09592 82.6823
16 14.9819 17.1505 3.78206 1.6914 0.189816 62.9474
16 17.3365 42.297 14.5338 17.6404 8.34678 12.387
16 23.8652 26.0724 11.5512 10.958 6.93907 89.8318
16 36.0346 48.6636 4.27149 39.5826 35.7991 86.081
16 30.5989 39.3598 7.05713 12.731 10.5213 56.68
16 15.8416 26.4641 0.93881 10.7152 1.97554 69.131
16 0 0 0 0 0 0
16 41.4705 40.695 0.00420188 10.4312 5.62394 121.882
16 33.2634 33.2347 0.386878 18.9125 3.98775 112.301
16 19.1682 20.7011 2.04655 5.0734 0.268584 91.9614
16 16.4037 24.5767 0.127441 8.4762 6.71103 72.5381
16 24.1816 33.2147 4.6614 20.8145 18.2544 77.4691
16 18.1459 20.3022 0.150283 19.1288 4.22055 75.3816
16 28.0053 27.3794 2.96134 12.0696 9.77403 82.2894
16 39.5329 50.0829 1.17758 39.6569 23.3648 116.38
16 11.54 36.7898 0.834981 7.1697 0.0425989 31.5103
16 24.5292 28.5754 0.0562379 22.4605 14.6624 69.0139
16 16.4184 29.6084 0.0071722 10.9431 3.82297 80.4923
16 18.0635 31.892 1.4052 27.0396 10.978 55.2677
16 12.6288 42.9214 2.62096 21.8644 0.0200676 24.8088
16 18.6215 22.4443 0.0835428 9.5045 8.33919 76.3193
16 21.8887 31.8587 0.00891964 22.4936 22.2622 63.3812
16 0 0 0 0 0 0
16 11.5569 13.9345 0.505247 5.8057 0.0521624 32.8219
16 23.8229 24.7792 2.7459 2.4716 0.087344 48.5714
16 37.9169 40.0023 0.0218233 25.5164 24.0041 57.8254
16 19.0649 19.2745 0.647535 7.1246 5.42659 38.8565
16 14.2813 15.1707 6.7696 6.2451 1.24567e-05 33.2055
16 47.7474 53.198 0.013033 51.3096 46.1167 33.5565
16 16.9985 18.2699 0.04575 7.3691 2.44769 35.8833
16 21.601 23.9146 0.0055589 18.1759 5.24338 48.5454
16 12.7515 13.9687 0.76096 2.9649 0.0222485 37.642
16 8.73904 10.5847 5.99754 4.4659 0.00153885 9.15982
16 10.8282 11.9276 0.883009 7.4465 0.630827 14.8231
16 15.7108 18.5692 1.35586 5.0252 3.04561 44.4284
16 26.7662 27.9034 3.11238e-06 14.2621 10.99 50.0115
16 12.3248 12.6825 0.157615 1.459 0.183106 35.1403
16 24.0663 29.2355 0.000384488 11.2992 3.58132 46.5198
16 0 0 0 0 0 0
16 23.7875 31.6159 0.0785834 19.9729 6.23798 31.5711
16 19.5992 19.1255 9.25939 2.1965 0.356764 60.8272
16 18.9627 24.9611 0.107986 7.1581 5.73813 53.3877
16 19.9502 32.6285 0.157102 12.1427 2.07312 34.7572
16 20.1535 20.6591 1.08329 1.9019 0.519031 62.3764
16 12.2268 16.9571 0.117715 11.6762 0.259622 12.7205
16 23.1469 22.6213 1.73684 5.8124 3.57896 65.9213
16 28.4626 48.1322 8.71957 10.2855 0.0847605 57.8443
16 13.7469 11.7195 0.0256556 10.1345 8.53685 12.2899
16 10.9467 14.5152 0.627498 3.3107 0.635936 9.81256
16 52.2773 59.4064 6.47517 36.8236 28.8075 78.4119
16 22.153 24.04 0.831792 19.4693 13.7918 19.8107
16 41.6087 64.005 3.54575 31.4807 21.3925 50.5294
16 38.9467 52.1804 0.192487 37.7375 31.6246 36.5265
16 17.4471 25.5408 2.58396 3.7285 0.388905 61.9933
16 0 0 0 0 0 0
16 13.6798 44.8599 12.3221 3.5868 2.26244 39.6292
16 13.2044 17.3399 2.43791 19.111 8.37117 26.1706
16 19.3206 24.457 3.7743 2.5908 0.563386 43.2371
16 16.2554 19.7491 12.8852 12.8502 3.63938 35.573
16 20.8745 29.6263 0.220818 13.9484 4.0763 63.1968
16 45.6462 79.839 3.42375 29.0997 27.6876 84.1007
16 35.4441 36.9609 0.426166 16.8546 10.2414 64.4128
16 28.4315 30.6618 0.00506244 16.0449 0.715404 68.0989
16 40.075 42.9689 10.8521 39.8516 37.3485 23.0087
16 45.68 48.2957 2.09893 33.4747 32.8749 59.0525
16 20.3072 51.533 4.02656 9.4818 5.35514 65.8392
16 17.6872 24.6073 0.280401 10.2655 8.73523 33.5054
16 29.8975 39.8505 4.0141 34.9668 10.2732 78.2126
16 18.5582 21.9967 1.42645 8.1625 6.21999 16.6961
16 15.0914 18.9796 2.7816 11.355 9.62962 10.8176
16 0 0 0 0 0 0
16 58.4305 65.1292 0.0863764 45.3422 35.7282 88.2013
16 7.85898 15.6245 3.51377 5.3295 1.96878 13.8456
16 13.4999 17.0844 0.83137 4.3638 3.54335 40.5384
16 20.6063 23.4034 0.50881 20.6272 0.657934 75.0085
16 8.84486 10.0386 0.0442485 1.9812 0.754069 19.9126
16 18.4756 19.4975 0.915739 15.9325 15.4589 47.8443
16 20.0533 29.3577 0.548222 23.057 10.0751 51.4424
16 19.9708 16.7603 0.933035 14.0985 13.5961 15.9713
16 18.603 19.2939 8.46301 21.4414 11.912 53.2758
16 20.31 24.7182 0.170036 0.5735 0.0599069 79.2357
16 10.5326 15.3136 0.0154823 2.8574 1.76561 4.51369
16 40.4759 41.9111 1.20178 5.1432 4.65017 98.9921
