12 0 0 0 0 0 0
12 27.4625 34.1812 5.12271 4.7536 1.3582 80.1991
12 32.9803 55.743 6.18301 25.6834 17.5985 69.2378
12 64.2756 73.6345 1.29547 63.7026 55.8119 55.5462
12 22.1439 30.0591 0.0254041 14.8198 0.125621 71.4335
12 17.6364 41.7053 0.302739 27.5587 5.73222 33.161
12 30.2536 52.4147 5.74769 45.2998 16.3721 40.0776
12 40.6871 59.5349 0.477188 18.9355 16.3595 95.7731
12 19.4368 42.5835 0.0233943 4.9638 3.68725 59.2847
12 24.5324 42.1152 2.01394 11.7078 0.861675 82.6823
12 19.2299 25.3987 19.6088 4.2589 0.0723067 62.9474
12 22.9893 42.0788 0.812446 16.5014 2.31244 12.387
12 0 0 0 0 0 0
12 12.26 16.7971 14.4491 11.7913 0.664488 25.6933
12 28.7528 32.9981 0.0399607 30.448 3.58255 77.7062
12 14.3131 22.2796 2.73425 23.6621 0.113706 26.262
12 47.9564 45.2118 5.08382 44.918 41.1141 32.9623
12 42.3073 40.8504 1.67166 14.819 10.2159 98.5336
12 33.8469 34.7649 1.40145 12.5485 3.98775 91.3397
12 22.7884 35.0673 3.59028 17.8793 4.75661 70.57
12 21.0575 28.8589 1.25905 12.4008 7.78014 53.0959
12 27.2191 29.3353 3.50653 16.046 14.4657 62.5568
12 21.7365 19.794 5.35761 15.7222 9.97762 45.3353
12 29.3785 27.3202 0.233527 17.5481 15.2448 49.8588
12 0 0 0 0 0 0
12 48.4845 50.812 3.80823 44.7344 41.073 40.0343
12 35.8127 38.3506 1.45422 29.8736 13.6298 57.1173
12 37.5925 34.7393 5.48317 15.8016 14.4096 63.1898
12 23.1189 29.1429 1.55081 21.1743 9.04621 45.0151
12 12.5951 13.6016 5.24753 3.8684 1.697 4.0828
12 13.8916 20.6092 3.62527 5.9218 3.62875 15.5749
12 18.9434 20.2106 5.77466 14.4002 10.4094 24.8071
12 38.333 49.5142 4.21712 13.8564 13.0943 78.2453
12 20.5856 22.6686 4.17155 15.5994 9.50276 14.7468
12 36.3829 49.9793 16.46 15.7369 13.6823 72.6028
12 28.6708 41.7841 0.680071 4.4446 3.86978 70.1767
12 0 0 0 0 0 0
12 31.9731 40.7986 0.631153 5.3001 9.68318e-05 71.0744
12 10.9031 13.3873 5.16888 5.0922 2.1763 5.44537
12 30.1466 35.1836 2.34653 12.1953 11.4942 72.0885
12 22.3797 23.3866 2.80824e-05 2.0155 1.41053 56.7761
12 27.8974 36.8026 4.91443 53.726 8.09113 38.6735
12 20.5299 23.4979 3.33345 3.8661 2.28342 55.0978
12 12.8042 15.8388 4.25761 25.5678 0.175586 14.3708
12 33.3132 34.9865 3.71537 29.5751 18.2394 20.9232
12 22.3831 38.8274 0.409071 15.3795 14.6808 59.2366
12 43.4466 52.2332 0.66222 31.987 23.191 87.1474
12 30.4178 38.8451 0.0509222 17.1661 14.9052 66.1229
12 0 0 0 0 0 0
12 17.8725 41.1897 0.0847836 4.5842 1.98735 62.4244
12 35.7094 54.9794 1.24612 19.9717 18.8912 79.7283
12 16.634 18.1957 16.2071 6.8374 3.53162 25.5302
12 59.0662 67.8528 3.69717 54.0107 49.8105 86.5076
12 22.3554 24.625 1.50974 11.9329 10.4782 63.6841
12 27.1752 48.2401 6.66566 9.1716 7.19447 80.3855
12 20.9825 27.1605 0.422352 18.1843 12.7861 41.9331
12 21.0244 46.4913 0.701225 3.696 1.19699 74.0262
12 17.9787 23.8555 0.954272 3.0577 0.240286 21.8072
12 18.9512 20.1383 4.5115 16.4943 14.0841 50.031
12 14.3247 21.0401 0.000234276 8.4945 0.000663963 12.3848
12 0 0 0 0 0 0
12 20.9304 29.8514 0.0378468 18.3646 16.0037 37.5225
12 30.0942 30.7722 6.82372 3.2571 0.0800299 73.7758
12 39.4734 43.3984 17.9693 42.2636 22.134 39.8143
12 59.263 64.8192 5.64596 62.3049 50.6542 71.975
12 18.9602 17.5734 0.206333 9.374 7.97779 11.6773
12 16.5753 18.9159 0.329336 4.5635 1.30002 17.453
12 33.2323 36.334 1.49931 25.5764 23.3557 20.3129
12 19.6563 27.4093 0.0283902 37.3734 13.5583 32.4167
12 18.9618 23.7562 0.0765696 6.7008 0.581638 59.1791
12 27.631 31.0621 5.04369 5.9002 4.22644 77.1199
12 22.4846 28.6515 2.83008 3.254 0.928372 71.6285
12 0 0 0 0 0 0
12 21.675 27.7101 19.8937 9.6688 4.67709 61.0383
12 6.94587 11.7322 3.44987 3.6858 0.555487 10.655
12 92.695 88.4779 0.846411 81.5505 79.6177 98.2275
12 22.0382 23.1726 9.30257 6.9588 1.86941 59.7656
12 35.1983 33.4511 2.47694 20.3432 17.5656 73.9803
12 25.8173 31.0157 0.882477 10.1113 1.66634 62.6979
12 20.0162 17.2187 42.1648 19.0711 14.6983 26.4329
12 20.8047 18.3666 2.27541 17.655 15.7053 27.9353
12 19.3757 18.5101 8.31736 8.3673 6.51422 48.1723
12 18.5864 21.2142 6.69028 6.5734 4.29654 42.317
12 49.1795 50.0086 0.294181 58.0399 49.2764 54.2538
12 0 0 0 0 0 0
12 15.4951 24.0982 1.69211 14.2598 8.63668 35.9001
12 17.0255 25.0585 6.89488 4.4749 2.85109 45.7078
12 7.58321 13.0243 1.78447 14.9372 0.537318 11.0701
12 24.1637 30.2407 0.992901 13.5032 8.50007 60.7692
12 39.41 49.6754 2.96018 41.2631 19.7985 44.1149
12 48.3607 58.25 0.629647 40.3362 38.2548 67.8185
12 12.4875 16.5348 0.0343567 12.9103 1.37112 24.8358
12 20.5201 29.712 13.3224 9.2279 5.12406 49.8418
12 18.5907 28.5789 3.00775 2.3589 0.0986543 55.7423
12 16.9015 28.0795 0.477498 4.1504 1.80801 54.2387
12 26.4086 36.391 0.187123 8.3461 4.85885 24.7135
12 0 0 0 0 0 0
12 8.97748 11.451 13.7263 2.8709 0.046206 24.7516
12 32.1538 30.8054 3.78765 13.8393 6.61383 81.6726
12 35.7882 36.8284 0.317298 6.5381 2.79614 88.2335
12 17.3538 17.8555 0.0209054 19.4681 9.3752 38.9178
12 11.8712 12.9487 4.2417 1.5449 0.701306 22.8281
12 23.8637 30.7095 19.5711 10.3827 9.4006 70.4414
12 47.7016 52.9193 1.03144 49.2804 48.0804 59.5279
12 15.9919 14.5059 1.26508 11.0959 8.37164 19.6274
12 32.1662 31.3785 2.99235 33.7347 30.3385 19.5487
12 28.4169 33.264 4.2532 19.0373 7.01957 85.7879
12 44.0982 50.3606 12.1597 58.6972 55.2659 40.3148
12 0 0 0 0 0 0
12 65.6875 60.6637 17.1577 40.1372 39.5338 80.422
12 13.3601 16.2275 0.55127 12.9209 1.0691 24.8868
12 20.2674 28.4305 0.311873 16.5149 6.5571 45.0482
12 16.0913 17.1434 0.427236 8.2078 0.604829 34.7524
12 29.8698 33.5788 20.3852 1.7511 0.828557 61.699
12 26.9866 53.1019 0.411781 16.17 14.8421 47.9454
12 39.0829 53.7434 3.3811 44.4579 33.2746 24.5452
12 61.4039 81.9612 27.5648 71.5645 53.4575 84.3531
12 20.3799 23.7007 7.65314 9.3747 0.908526 52.2336
12 24.8134 31.6761 24.4143 44.4193 10.0067 25.3218
12 60.229 87.0487 1.53141 48.5815 47.3478 72.0526
12 0 0 0 0 0 0
12 25.1834 30.8531 0.577365 9.4224 6.15448 56.8988
12 21.9367 22.9618 0.23133 18.0054 3.37088 54.2978
12 39.6528 37.2792 4.47132 22.67 8.32241 90.506
12 24.1205 26.0219 0.888144 4.0929 0.427872 58.6728
12 42.7697 43.5798 7.49221 22.9029 16.8077 75.672
12 51.9935 43.5356 0.0431359 46.1286 32.0943 91.2617
12 24.2537 27.471 4.36831 20.4476 0.86957 47.9786
12 17.355 21.7568 0.113826 6.6348 2.17031 18.8692
12 60.5385 52.2764 1.63727 74.6629 45.7588 106.008
12 28.6515 35.0934 0.045152 13.8664 3.33853 70.8356
12 31.9265 39.8811 7.42122 40.0457 27.8963 56.2106
12 0 0 0 0 0 0
12 13.33 31.4044 4.10301 8.3372 2.93755 28.8877
12 65.9297 72.8061 21.0779 63.388 62.2434 58.3427
12 41.1732 58.4065 0.000475824 31.8868 30.9237 59.7001
12 15.0557 15.5543 0.165979 2.4772 1.15897 41.2815
12 16.8327 18.458 0.640178 5.1291 2.2802 42.2957
12 15.166 17.0903 17.0812 6.2001 0.300486 41.6204
12 24.4116 40.3932 1.25951 25.8693 7.42805 23.6118
12 54.37 73.6366 1.6226 56.8568 38.1591 56.6282
12 44.085 53.5018 8.40282 41.7379 35.6859 31.7069
12 17.8158 28.0624 32.7249 16.2654 15.2124 17.5351
12 15.8902 20.2097 13.8146 14.7427 0.000861428 39.841
12 0 0 0 0 0 0
12 29.3347 38.3592 5.28964 32.6558 16.3924 31.4797
12 23.3082 36.9348 10.8293 28.5128 14.4719 25.5545
12 61.8536 62.504 0.955939 51.6651 39.7449 72.4926
12 38.2948 41.0186 0.0175972 30.2929 27.7001 46.7778
12 19.6172 21.3861 0.0126827 20.357 0.00156195 41.7314
12 15.4633 19.6189 14.5272 16.2742 3.81566 22.495
12 57.1266 58.7111 0.000570911 45.3042 40.435 47.7345
12 21.9051 23.4756 0.379702 11.6398 3.40249 43.6318
