19 0 0 0 0 0 0
19 17.7402 20.6901 1.03965 8.6282 2.10788 80.1991
19 29.1408 47.7854 0.555109 35.8822 17.5985 69.2378
19 29.4761 29.2979 0.560641 13.0062 7.33388 55.5462
19 18.4851 23.7745 2.8148 10.3135 9.31582 71.4335
19 21.0505 43.3058 4.03818 36.2604 28.4525 33.161
19 29.1407 52.2169 10.9203 51.8683 18.5954 40.0776
19 24.0692 29.1749 13.74 7.3405 0.000941141 95.7731
19 14.0785 32.4483 3.57548 4.8115 3.68725 59.2847
19 17.7367 38.1045 0.135577 10.6522 0.00167469 82.6823
19 13.2396 20.2613 2.66327 2.6009 0.189816 62.9474
19 11.8297 26.3554 0.000361217 14.2473 2.70878 12.387
19 22.0276 27.3098 7.64017 9.8864 6.93907 89.8318
19 36.1203 51.1165 0.00064276 42.1159 35.7991 86.081
19 24.0879 34.6676 0.758227 30.4889 10.5213 56.68
19 14.5877 21.2206 0.072853 9.9689 1.97554 69.131
19 38.3942 52.8945 1.4152 21.5616 19.9062 102.161
19 21.8729 28.8823 6.75444 12.9113 1.46073 43.5162
19 15.5592 26.2597 5.59615 13.7305 1.44632 30.5803
19 0 0 0 0 0 0
19 9.31604 14.5378 0.0141348 8.6525 6.71103 19.5068
19 11.2353 16.5983 2.76933 16.975 2.56989 21.0648
19 11.4534 15.8303 1.06047 14.1582 1.57138 36.7373
19 17.8367 35.5005 19.1482 11.3208 0.00513066 50.6075
19 33.0518 36.9492 3.53579 45.5128 17.8127 33.6414
19 28.7564 32.5935 2.25969 14.5093 5.476 62.6254
19 25.0191 47.1896 16.395 18.4914 12.9918 58.1253
19 6.70838 9.40225 1.84357 8.353 0.0342534 11.476
19 16.9493 21.6021 0.421383 13.4422 8.56843 41.4404
19 47.8728 49.7651 1.23132 41.9456 39.7308 75.0285
19 11.5015 11.8057 0.847248 12.6851 2.05317 24.3252
19 10.8923 13.0842 0.648436 10.7782 1.02116 30.5362
19 56.1579 57.7747 0.322135 52.2961 46.4026 56.5916
19 9.20953 15.6132 5.3611 4.5899 0.412418 6.0158
19 13.5679 30.9206 0.00211718 5.7983 0.780644 46.3613
19 13.7568 19.6591 1.10039 13.5381 4.4676 41.1925
19 10.8873 11.4239 7.35046 4.4174 2.98392 23.5138
19 22.0588 26.7184 0.170186 23.6456 2.66663 46.4253
19 0 0 0 0 0 0
